Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,Instrument,st_dev,no_days
30/12/2022,3869.75,3871,3821.5,3861,1401810,2002559,Future,CME,USD,0.25,12.5,50,193587.5,ES1 Index,73.1926,6379
03/01/2023,3895,3906.75,3814.5,3846,1782473,1999096,Future,CME,USD,0.25,12.5,50,193050,ES1 Index,63.9816,6380
04/01/2023,3842.75,3896.25,3836.5,3874.5,1912155,2003469,Future,CME,USD,0.25,12.5,50,192300,ES1 Index,61.3079,6381
05/01/2023,3871,3885.5,3822.5,3829,1679973,2006357,Future,CME,USD,0.25,12.5,50,193725,ES1 Index,60.6469,6382
06/01/2023,3833,3928.75,3819,3915.5,2026154,2007262,Future,CME,USD,0.25,12.5,50,191450,ES1 Index,61.8096,6383
09/01/2023,3918.5,3973.25,3909.75,3913.75,1697887,2005511,Future,CME,USD,0.25,12.5,50,195775,ES1 Index,59.5078,6384
10/01/2023,3914.5,3943.75,3891.5,3940.75,1520955,2019125,Future,CME,USD,0.25,12.5,50,195687.5,ES1 Index,58.7403,6385
11/01/2023,3941,3992.5,3934.5,3990,1398769,2045588,Future,CME,USD,0.25,12.5,50,197037.5,ES1 Index,54.7721,6386
12/01/2023,3991.75,4021.5,3954,4003.5,2102587,2031570,Future,CME,USD,0.25,12.5,50,199500,ES1 Index,50.6401,6387
13/01/2023,4003,4024.25,3961.75,4018.25,1456784,2033951,Future,CME,USD,0.25,12.5,50,200175,ES1 Index,51.3405,6388
17/01/2023,4020,4035.25,3996.75,4009.5,1423931,2038680,Future,CME,USD,0.25,12.5,50,200912.5,ES1 Index,59.8715,6389
18/01/2023,4008.5,4033.5,3943.75,3945.75,1902551,2016180,Future,CME,USD,0.25,12.5,50,200475,ES1 Index,65.5525,6390
19/01/2023,3945.25,3948.75,3901.75,3915.5,1896890,2018096,Future,CME,USD,0.25,12.5,50,197287.5,ES1 Index,65.1544,6391
20/01/2023,3925,3990.5,3911.75,3988.5,1620355,1989147,Future,CME,USD,0.25,12.5,50,195775,ES1 Index,63.8821,6392
23/01/2023,3987,4056.75,3980.25,4036.5,1594736,2010706,Future,CME,USD,0.25,12.5,50,199425,ES1 Index,66.5969,6393
24/01/2023,4036.5,4047.5,4005.25,4032.75,1472856,2004853,Future,CME,USD,0.25,12.5,50,201825,ES1 Index,70.7139,6394
25/01/2023,4039,4040.5,3963.25,4032,1760515,2008161,Future,CME,USD,0.25,12.5,50,201637.5,ES1 Index,74.0088,6395
26/01/2023,4031,4077,4027.25,4075.5,1613804,2027745,Future,CME,USD,0.25,12.5,50,201600,ES1 Index,75.2777,6396
27/01/2023,4065,4109.25,4057.25,4084.25,1587936,2036445,Future,CME,USD,0.25,12.5,50,203775,ES1 Index,74.4665,6397
30/01/2023,4077,4086,4029.5,4032.5,1786112,2032307,Future,CME,USD,0.25,12.5,50,204212.5,ES1 Index,77.5384,6398
31/01/2023,4039.25,4091.25,4007.5,4090,1790751,2041895,Future,CME,USD,0.25,12.5,50,201625,ES1 Index,74.8399,6399
01/02/2023,4085.75,4163.25,4048.5,4132.25,2000400,2043119,Future,CME,USD,0.25,12.5,50,204500,ES1 Index,72.7712,6400
02/02/2023,4145.5,4208.5,4136.75,4191.5,2290729,2064935,Future,CME,USD,0.25,12.5,50,206612.5,ES1 Index,74.8869,6401
03/02/2023,4176,4194,4132.5,4147.75,2354996,2052434,Future,CME,USD,0.25,12.5,50,209575,ES1 Index,75.2786,6402
06/02/2023,4134.25,4143,4104,4123.5,1560324,2030912,Future,CME,USD,0.25,12.5,50,207387.5,ES1 Index,76.5001,6403
07/02/2023,4123.5,4188.25,4098.25,4175.75,2180936,2026315,Future,CME,USD,0.25,12.5,50,206175,ES1 Index,73.7946,6404
08/02/2023,4167.25,4179.25,4121.25,4130.5,1804101,2005931,Future,CME,USD,0.25,12.5,50,208787.5,ES1 Index,75.6249,6405
09/02/2023,4132.25,4170.25,4078.25,4091.75,1828571,2026025,Future,CME,USD,0.25,12.5,50,206525,ES1 Index,75.8919,6406
10/02/2023,4098,4104.25,4060.75,4099.75,1744956,2012007,Future,CME,USD,0.25,12.5,50,204587.5,ES1 Index,74.8477,6407
13/02/2023,4105,4150.75,4078.75,4147.25,1376325,2049898,Future,CME,USD,0.25,12.5,50,204987.5,ES1 Index,74.2925,6408
14/02/2023,4149.75,4186.5,4103.75,4145.5,2379034,2040108,Future,CME,USD,0.25,12.5,50,207362.5,ES1 Index,74.7505,6409
15/02/2023,4141.25,4161.75,4113,4158.25,1611550,2059343,Future,CME,USD,0.25,12.5,50,207275,ES1 Index,69.012,6410
16/02/2023,4159,4168.5,4095,4099.75,2042993,2047470,Future,CME,USD,0.25,12.5,50,207912.5,ES1 Index,56.6566,6411
17/02/2023,4095.5,4096,4055.75,4087.5,2008448,2042684,Future,CME,USD,0.25,12.5,50,204987.5,ES1 Index,49.7279,6412
21/02/2023,4083,4089.25,4002,4005.75,1883040,2036652,Future,CME,USD,0.25,12.5,50,204375,ES1 Index,47.0324,6413
22/02/2023,4007.5,4025,3983.75,3999,1925300,2049316,Future,CME,USD,0.25,12.5,50,200287.5,ES1 Index,49.8023,6414
23/02/2023,4010,4034.25,3974.25,4018.75,1955820,2053581,Future,CME,USD,0.25,12.5,50,199950,ES1 Index,53.0665,6415
24/02/2023,4015.25,4023.25,3947.5,3975.75,2063242,2047773,Future,CME,USD,0.25,12.5,50,200937.5,ES1 Index,56.3845,6416
27/02/2023,3976.5,4024.75,3973,3988,1621961,2069905,Future,CME,USD,0.25,12.5,50,198787.5,ES1 Index,63.4629,6417
28/02/2023,3991.5,4003.75,3965,3975.5,1847930,2069568,Future,CME,USD,0.25,12.5,50,199400,ES1 Index,66.7324,6418
01/03/2023,3968.5,3991,3943,3956.5,2042321,2067724,Future,CME,USD,0.25,12.5,50,198775,ES1 Index,72.1735,6419
02/03/2023,3959.75,3995.25,3925,3984.75,1836555,2078872,Future,CME,USD,0.25,12.5,50,197825,ES1 Index,77.4142,6420
03/03/2023,3983,4053,3974,4049.75,1665102,2068157,Future,CME,USD,0.25,12.5,50,199237.5,ES1 Index,75.3585,6421
06/03/2023,4049.25,4082.5,4041.75,4052.5,1528845,2062550,Future,CME,USD,0.25,12.5,50,202487.5,ES1 Index,72.9864,6422
07/03/2023,4053.75,4064.5,3982.5,3989.75,2141615,2025319,Future,CME,USD,0.25,12.5,50,202625,ES1 Index,71.5668,6423
08/03/2023,3990,4003.25,3971.5,3995,1831712,2000062,Future,CME,USD,0.25,12.5,50,199487.5,ES1 Index,67.4754,6424
09/03/2023,3997,4019.75,3909.5,3920,2547423,1936702,Future,CME,USD,0.25,12.5,50,199750,ES1 Index,65.6676,6425
10/03/2023,3919,3941.75,3846.25,3862.75,3285811,1673753,Future,CME,USD,0.25,12.5,50,196000,ES1 Index,70.2724,6426
13/03/2023,3887.75,3938.75,3808.75,3856.75,2750477,1244986,Future,CME,USD,0.25,12.5,50,193137.5,ES1 Index,78.5317,6427
14/03/2023,3865.75,3938,3855.25,3920.5,1606509,752718,Future,CME,USD,0.25,12.5,50,192837.5,ES1 Index,80.9681,6428
15/03/2023,3920.5,3931,3834,3892.75,833643,561989,Future,CME,USD,0.25,12.5,50,196025,ES1 Index,75.7804,6429
16/03/2023,3892.75,3966.5,3863.25,3960.5,466914,477902,Future,CME,USD,0.25,12.5,50,194637.5,ES1 Index,67.9971,6430
17/03/2023,3962.25,3974,3923,3957.05,38637,430450,Future,CME,USD,0.25,12.5,50,198025,ES1 Index,61.6468,6431
20/03/2023,3963.75,3989.5,3897.25,3983,1818807,2124752,Future,CME,USD,0.25,12.5,50,197852.5,ES1 Index,55.136,6432
21/03/2023,3986.5,4043.25,3981.75,4035.75,1531670,2138247,Future,CME,USD,0.25,12.5,50,199150,ES1 Index,54.4767,6433
22/03/2023,4038.75,4073.75,3966.25,3970.5,1802929,2131618,Future,CME,USD,0.25,12.5,50,201787.5,ES1 Index,56.3637,6434
23/03/2023,3972.75,4039.5,3948.5,3978,2236954,2140293,Future,CME,USD,0.25,12.5,50,198525,ES1 Index,54.9782,6435
24/03/2023,3988.75,4010.75,3937,4001.25,1944981,2124405,Future,CME,USD,0.25,12.5,50,198900,ES1 Index,55.006,6436
27/03/2023,4008,4034.25,3997.5,4007.25,1304572,2141264,Future,CME,USD,0.25,12.5,50,200062.5,ES1 Index,55.4004,6437
28/03/2023,4013.5,4023.75,3980.75,4001.5,1224495,2130760,Future,CME,USD,0.25,12.5,50,200362.5,ES1 Index,56.1952,6438
29/03/2023,4006.5,4061.25,4006,4057.5,1389352,2155500,Future,CME,USD,0.25,12.5,50,200075,ES1 Index,56.6713,6439
30/03/2023,4058,4087.75,4052.5,4080,1328529,2176014,Future,CME,USD,0.25,12.5,50,202875,ES1 Index,60.1164,6440
31/03/2023,4081,4142.5,4078,4137.75,1695840,2206228,Future,CME,USD,0.25,12.5,50,204000,ES1 Index,62.6036,6441
03/04/2023,4127,4157.75,4122.75,4153.75,1380286,2200196,Future,CME,USD,0.25,12.5,50,206887.5,ES1 Index,70.9729,6442
04/04/2023,4152.5,4171.75,4115.25,4129,1582414,2203644,Future,CME,USD,0.25,12.5,50,207687.5,ES1 Index,81.5006,6443
05/04/2023,4134,4135.5,4099,4117.25,1470176,2194958,Future,CME,USD,0.25,12.5,50,206450,ES1 Index,87.7039,6444
06/04/2023,4113.75,4135.25,4096.5,4132,1299214,2214749,Future,CME,USD,0.25,12.5,50,205862.5,ES1 Index,89.9742,6445
07/04/2023,4129,4146.75,4121,4132,73009,2214752,Future,CME,USD,0.25,12.5,50,206600,ES1 Index,87.4241,6446
10/04/2023,4139,4143,4098.75,4136.25,1167715,2234394,Future,CME,USD,0.25,12.5,50,206600,ES1 Index,81.5509,6447
11/04/2023,4138.5,4151.75,4128.75,4136.5,1221824,2229978,Future,CME,USD,0.25,12.5,50,206812.5,ES1 Index,79.8621,6448
12/04/2023,4137.5,4177.75,4113.5,4119,1853671,2235293,Future,CME,USD,0.25,12.5,50,206825,ES1 Index,73.281,6449
13/04/2023,4117.5,4177,4110.25,4172.75,1458785,2248536,Future,CME,USD,0.25,12.5,50,205950,ES1 Index,70.5039,6450
14/04/2023,4168.75,4189,4138,4163.75,1882896,2238215,Future,CME,USD,0.25,12.5,50,208637.5,ES1 Index,69.2397,6451
17/04/2023,4174.25,4180.5,4148,4176.75,1298123,2253394,Future,CME,USD,0.25,12.5,50,208187.5,ES1 Index,67.8733,6452
18/04/2023,4177,4198.25,4164.5,4180,1427797,2256288,Future,CME,USD,0.25,12.5,50,208837.5,ES1 Index,69.5918,6453
19/04/2023,4176,4187.5,4150.5,4178.5,1292622,2236588,Future,CME,USD,0.25,12.5,50,209000,ES1 Index,65.2511,6454
20/04/2023,4172.25,4173.5,4137,4152.5,1768379,2235446,Future,CME,USD,0.25,12.5,50,208925,ES1 Index,59.3633,6455
21/04/2023,4153.75,4161,4135.25,4156.75,1645161,2228523,Future,CME,USD,0.25,12.5,50,207625,ES1 Index,52.838,6456
24/04/2023,4150,4164.25,4133.5,4159.5,1328041,2238832,Future,CME,USD,0.25,12.5,50,207837.5,ES1 Index,44.9649,6457
25/04/2023,4157.25,4158.5,4091.5,4093.25,1770908,2241308,Future,CME,USD,0.25,12.5,50,207975,ES1 Index,32.2437,6458
26/04/2023,4110.25,4116.25,4068.75,4076,1814741,2239168,Future,CME,USD,0.25,12.5,50,204662.5,ES1 Index,27.8713,6459
27/04/2023,4085.5,4166.5,4080.75,4153.75,1686692,2248607,Future,CME,USD,0.25,12.5,50,203800,ES1 Index,28.38,6460
28/04/2023,4151,4193.75,4131.5,4188.5,1753803,2280491,Future,CME,USD,0.25,12.5,50,207687.5,ES1 Index,28.4754,6461
01/05/2023,4190,4206.25,4178.5,4185.75,1240490,2264890,Future,CME,USD,0.25,12.5,50,209425,ES1 Index,30.2565,6462
02/05/2023,4179.5,4191.5,4105.5,4136.75,2034176,2245907,Future,CME,USD,0.25,12.5,50,209287.5,ES1 Index,31.3752,6463
03/05/2023,4133.25,4167,4095,4107.5,1658392,2250197,Future,CME,USD,0.25,12.5,50,206837.5,ES1 Index,30.6257,6464
04/05/2023,4087,4118,4062.25,4075.75,1994772,2245667,Future,CME,USD,0.25,12.5,50,205375,ES1 Index,31.87,6465
05/05/2023,4077.25,4163.25,4076.75,4150.25,1545895,2250832,Future,CME,USD,0.25,12.5,50,203787.5,ES1 Index,35.7794,6466
08/05/2023,4151,4161,4137.5,4152.75,1026014,2255778,Future,CME,USD,0.25,12.5,50,207512.5,ES1 Index,35.7397,6467
09/05/2023,4150.5,4153,4131,4134,1000924,2263859,Future,CME,USD,0.25,12.5,50,207637.5,ES1 Index,35.7081,6468
10/05/2023,4133,4173.25,4112.25,4152,1887587,2271897,Future,CME,USD,0.25,12.5,50,206700,ES1 Index,35.2336,6469
11/05/2023,4152.75,4168.5,4121.5,4143.75,1473383,2268530,Future,CME,USD,0.25,12.5,50,207600,ES1 Index,34.7118,6470
12/05/2023,4144.5,4164.5,4111.75,4138,1434601,2268707,Future,CME,USD,0.25,12.5,50,207187.5,ES1 Index,34.4459,6471
15/05/2023,4132.25,4156.25,4123,4150,1179165,2281331,Future,CME,USD,0.25,12.5,50,206900,ES1 Index,33.5949,6472
16/05/2023,4148.25,4151.5,4120,4123,1316691,2269288,Future,CME,USD,0.25,12.5,50,207500,ES1 Index,32.4399,6473
17/05/2023,4126,4179,4122,4171.5,1584910,2323105,Future,CME,USD,0.25,12.5,50,206150,ES1 Index,31.3886,6474
18/05/2023,4171.25,4215.75,4161.25,4212,1760668,2356448,Future,CME,USD,0.25,12.5,50,208575,ES1 Index,32.1558,6475
19/05/2023,4215.5,4227.25,4191.5,4204.75,1713351,2359584,Future,CME,USD,0.25,12.5,50,210600,ES1 Index,36.071,6476
22/05/2023,4189,4221.75,4186.5,4205,1302845,2355526,Future,CME,USD,0.25,12.5,50,210237.5,ES1 Index,38.6689,6477
23/05/2023,4207.5,4222.75,4153,4158.75,1685056,2339564,Future,CME,USD,0.25,12.5,50,210250,ES1 Index,38.9069,6478
24/05/2023,4158,4166.25,4114,4126,1911903,2351910,Future,CME,USD,0.25,12.5,50,207937.5,ES1 Index,34.4736,6479
25/05/2023,4157,4175.5,4131.5,4159.75,1966626,2370075,Future,CME,USD,0.25,12.5,50,206300,ES1 Index,35.1086,6480
26/05/2023,4157,4221.25,4146,4213.25,1744425,2411230,Future,CME,USD,0.25,12.5,50,207987.5,ES1 Index,34.1207,6481
30/05/2023,4239.75,4243.25,4200,4215,1957579,2436296,Future,CME,USD,0.25,12.5,50,210662.5,ES1 Index,36.1562,6482
31/05/2023,4213,4217.75,4174,4190.5,2138566,2386838,Future,CME,USD,0.25,12.5,50,210750,ES1 Index,38.5319,6483
01/06/2023,4188.5,4239.75,4178,4228,1868363,2389139,Future,CME,USD,0.25,12.5,50,209525,ES1 Index,37.2281,6484
02/06/2023,4231.75,4297.75,4229,4288,1955603,2412592,Future,CME,USD,0.25,12.5,50,211400,ES1 Index,33.8918,6485
05/06/2023,4288,4305.75,4273,4281,1668759,2412137,Future,CME,USD,0.25,12.5,50,214400,ES1 Index,42.9705,6486
06/06/2023,4279.75,4294.75,4268.5,4289.75,1548125,2397093,Future,CME,USD,0.25,12.5,50,214050,ES1 Index,48.6245,6487
07/06/2023,4292.25,4304.75,4269.25,4274.25,1925195,2382944,Future,CME,USD,0.25,12.5,50,214487.5,ES1 Index,52.701,6488
08/06/2023,4273.25,4302.5,4262.75,4298.25,1664333,2305201,Future,CME,USD,0.25,12.5,50,213712.5,ES1 Index,54.9474,6489
09/06/2023,4297.75,4325.5,4284,4304.75,2176645,1933707,Future,CME,USD,0.25,12.5,50,214912.5,ES1 Index,57.7494,6490
12/06/2023,4306.5,4346.5,4305.25,4342.75,1665175,1282240,Future,CME,USD,0.25,12.5,50,215237.5,ES1 Index,59.3812,6491
13/06/2023,4345,4377.75,4335.75,4371.75,1317118,905329,Future,CME,USD,0.25,12.5,50,217137.5,ES1 Index,63.8737,6492
14/06/2023,4372,4394.75,4339.75,4374.25,758316,764881,Future,CME,USD,0.25,12.5,50,218587.5,ES1 Index,67.0894,6493
15/06/2023,4378.75,4441,4350,4426.5,486414,659653,Future,CME,USD,0.25,12.5,50,218712.5,ES1 Index,71.7707,6494
16/06/2023,4424.75,4453.25,4415.25,4453.35,39140,625623,Future,CME,USD,0.25,12.5,50,221325,ES1 Index,81.7455,6495
20/06/2023,4458,4462,4410.5,4434.75,1540416,2209118,Future,CME,USD,0.25,12.5,50,222667.5,ES1 Index,91.6031,6496
21/06/2023,4430.25,4438.5,4403.5,4409.25,1468258,2207887,Future,CME,USD,0.25,12.5,50,221737.5,ES1 Index,97.0298,6497
22/06/2023,4410,4427,4393,4423.75,1384002,2195200,Future,CME,USD,0.25,12.5,50,220462.5,ES1 Index,95.8155,6498
23/06/2023,4425.75,4426.25,4381.5,4389,1550992,2191849,Future,CME,USD,0.25,12.5,50,221187.5,ES1 Index,90.1281,6499
26/06/2023,4390,4403,4368.5,4370.25,1622416,2177833,Future,CME,USD,0.25,12.5,50,219450,ES1 Index,83.3237,6500
27/06/2023,4375.75,4424.75,4371.5,4418.75,1512256,2171776,Future,CME,USD,0.25,12.5,50,218512.5,ES1 Index,79.1224,6501
28/06/2023,4414,4430.25,4399.25,4417.5,1689461,2191664,Future,CME,USD,0.25,12.5,50,220937.5,ES1 Index,75.687,6502
29/06/2023,4423.75,4438,4409.75,4435.75,1628750,2202644,Future,CME,USD,0.25,12.5,50,220875,ES1 Index,67.2708,6503
30/06/2023,4435.25,4498,4433,4488.25,1774940,2200824,Future,CME,USD,0.25,12.5,50,221787.5,ES1 Index,61.6731,6504
03/07/2023,4485.5,4494,4479.5,4492.25,641289,2197168,Future,CME,USD,0.25,12.5,50,224412.5,ES1 Index,64.1913,6505
05/07/2023,4492,4492.75,4466.25,4483.75,1193759,2206333,Future,CME,USD,0.25,12.5,50,224612.5,ES1 Index,64.5406,6506
06/07/2023,4481.75,4483.5,4419.5,4447,1741520,2199372,Future,CME,USD,0.25,12.5,50,224187.5,ES1 Index,63.0841,6507
07/07/2023,4441.25,4476,4431.5,4434,1691644,2177645,Future,CME,USD,0.25,12.5,50,222350,ES1 Index,55.9229,6508
10/07/2023,4437.5,4448.25,4411.25,4444.25,1361155,2181295,Future,CME,USD,0.25,12.5,50,221700,ES1 Index,49.1749,6509
11/07/2023,4445.75,4478.5,4439,4473.5,1340232,2192684,Future,CME,USD,0.25,12.5,50,222212.5,ES1 Index,41.315,6510
12/07/2023,4471,4523.75,4470,4507.5,1784296,2230780,Future,CME,USD,0.25,12.5,50,223675,ES1 Index,37.7554,6511
13/07/2023,4510.5,4551.5,4509.25,4543.5,1158193,2249384,Future,CME,USD,0.25,12.5,50,225375,ES1 Index,38.7633,6512
14/07/2023,4539.5,4560.5,4531,4536.75,1381069,2241106,Future,CME,USD,0.25,12.5,50,227175,ES1 Index,42.5419,6513
17/07/2023,4536,4565.75,4528,4553.75,1057965,2244206,Future,CME,USD,0.25,12.5,50,226837.5,ES1 Index,46.8885,6514
18/07/2023,4550.25,4594.5,4544.75,4587.75,1301460,2259917,Future,CME,USD,0.25,12.5,50,227687.5,ES1 Index,52.2997,6515
19/07/2023,4582.75,4609.25,4582.25,4597,1538747,2243680,Future,CME,USD,0.25,12.5,50,229387.5,ES1 Index,59.7555,6516
20/07/2023,4593.25,4594.25,4557.25,4565.5,1527727,2218488,Future,CME,USD,0.25,12.5,50,229850,ES1 Index,65.1105,6517
21/07/2023,4566.25,4590,4561.75,4564.75,1432643,2196424,Future,CME,USD,0.25,12.5,50,228275,ES1 Index,66.8861,6518
24/07/2023,4564.25,4592.5,4560,4583.5,1203661,2208249,Future,CME,USD,0.25,12.5,50,228237.5,ES1 Index,65.2272,6519
25/07/2023,4584.5,4608.75,4579.25,4596,1219737,2219276,Future,CME,USD,0.25,12.5,50,229175,ES1 Index,61.2053,6520
26/07/2023,4604.75,4610.75,4573.75,4595.25,1372426,2204473,Future,CME,USD,0.25,12.5,50,229800,ES1 Index,61.006,6521
27/07/2023,4594.75,4634.5,4553.75,4564.25,1924565,2193887,Future,CME,USD,0.25,12.5,50,229762.5,ES1 Index,59.102,6522
28/07/2023,4566,4616.5,4558,4606.5,1573973,2198469,Future,CME,USD,0.25,12.5,50,228212.5,ES1 Index,55.8716,6523
31/07/2023,4608.75,4619.25,4595.25,4614.5,1299434,2203867,Future,CME,USD,0.25,12.5,50,230325,ES1 Index,57.5933,6524
01/08/2023,4617.75,4621.75,4591,4601.25,1212261,2212364,Future,CME,USD,0.25,12.5,50,230725,ES1 Index,59.2831,6525
02/08/2023,4580,4593.5,4527.75,4537.25,1917865,2213452,Future,CME,USD,0.25,12.5,50,230062.5,ES1 Index,58.9911,6526
03/08/2023,4534.25,4547.5,4505.75,4521.75,1764076,2185860,Future,CME,USD,0.25,12.5,50,226862.5,ES1 Index,53.7909,6527
04/08/2023,4523.5,4560.75,4493.75,4498,2044936,2179444,Future,CME,USD,0.25,12.5,50,226087.5,ES1 Index,46.2451,6528
07/08/2023,4500.5,4541.75,4500.5,4537.75,1397301,2196655,Future,CME,USD,0.25,12.5,50,224900,ES1 Index,40.1706,6529
08/08/2023,4539.5,4541,4482,4518.5,1696546,2184342,Future,CME,USD,0.25,12.5,50,226887.5,ES1 Index,34.7898,6530
09/08/2023,4516.5,4536.25,4478.25,4485.75,1640285,2179740,Future,CME,USD,0.25,12.5,50,225925,ES1 Index,33.8802,6531
10/08/2023,4493.25,4544.75,4473.5,4485.75,2227022,2198539,Future,CME,USD,0.25,12.5,50,224287.5,ES1 Index,38.1769,6532
11/08/2023,4487.75,4496.25,4459,4480.75,1511048,2196554,Future,CME,USD,0.25,12.5,50,224287.5,ES1 Index,41.6389,6533
14/08/2023,4485,4507.75,4465,4506,1277132,2195451,Future,CME,USD,0.25,12.5,50,224037.5,ES1 Index,45.3231,6534
15/08/2023,4505.75,4517.75,4447,4454,1492516,2182469,Future,CME,USD,0.25,12.5,50,225300,ES1 Index,45.9009,6535
16/08/2023,4453.25,4467.25,4417,4420,1499218,2190456,Future,CME,USD,0.25,12.5,50,222700,ES1 Index,49.4443,6536
17/08/2023,4420.5,4436.75,4377.75,4384.5,1630481,2223843,Future,CME,USD,0.25,12.5,50,221000,ES1 Index,56.5262,6537
18/08/2023,4379.25,4396,4350,4382.75,1746289,2210258,Future,CME,USD,0.25,12.5,50,219225,ES1 Index,65.6981,6538
21/08/2023,4382.5,4421,4372.25,4412.5,1361470,2194361,Future,CME,USD,0.25,12.5,50,219137.5,ES1 Index,71.7742,6539
22/08/2023,4410.25,4440,4394.25,4399.25,1375651,2194426,Future,CME,USD,0.25,12.5,50,220625,ES1 Index,72.6509,6540
23/08/2023,4400,4476.25,4399.5,4447,1306640,2221866,Future,CME,USD,0.25,12.5,50,219962.5,ES1 Index,73.1325,6541
24/08/2023,4470.5,4485.5,4378.5,4386,1783795,2205978,Future,CME,USD,0.25,12.5,50,222350,ES1 Index,71.9295,6542
25/08/2023,4384.5,4429,4365.25,4414.25,1853335,2190766,Future,CME,USD,0.25,12.5,50,219300,ES1 Index,69.6966,6543
28/08/2023,4418,4449.5,4414.5,4442.25,1266414,2195323,Future,CME,USD,0.25,12.5,50,220712.5,ES1 Index,62.6161,6544
29/08/2023,4444,4509.5,4433.5,4506.75,1444714,2220519,Future,CME,USD,0.25,12.5,50,222112.5,ES1 Index,53.6619,6545
30/08/2023,4508.75,4530.75,4496.25,4524.25,1397669,2227898,Future,CME,USD,0.25,12.5,50,225337.5,ES1 Index,51.5958,6546
31/08/2023,4527,4541.25,4512.75,4516,1395751,2214068,Future,CME,USD,0.25,12.5,50,226212.5,ES1 Index,51.773,6547
01/09/2023,4516.75,4547.75,4507.25,4521.5,1416762,2205608,Future,CME,USD,0.25,12.5,50,225800,ES1 Index,52.7179,6548
05/09/2023,4521.25,4531.25,4499.25,4502.5,1391805,2192472,Future,CME,USD,0.25,12.5,50,226075,ES1 Index,51.4711,6549
06/09/2023,4500,4503.75,4447,4471.5,1600128,2176117,Future,CME,USD,0.25,12.5,50,225125,ES1 Index,50.5357,6550
07/09/2023,4469.5,4471.75,4434.25,4456.25,1602226,2110309,Future,CME,USD,0.25,12.5,50,223575,ES1 Index,50.1805,6551
08/09/2023,4458.25,4477.5,4443,4461.75,1686158,1777349,Future,CME,USD,0.25,12.5,50,222812.5,ES1 Index,49.6513,6552
11/09/2023,4463.5,4493.5,4459.25,4490.25,1714266,1114703,Future,CME,USD,0.25,12.5,50,223087.5,ES1 Index,49.2748,6553
12/09/2023,4487.75,4491,4458.75,4465,1153961,693065,Future,CME,USD,0.25,12.5,50,224512.5,ES1 Index,48.4612,6554
13/09/2023,4464.5,4481,4446.75,4468.75,690872,543678,Future,CME,USD,0.25,12.5,50,223250,ES1 Index,48.5486,6555
14/09/2023,4471.75,4513,4470.25,4506,454906,494033,Future,CME,USD,0.25,12.5,50,223437.5,ES1 Index,48.0009,6556
15/09/2023,4508,4517.75,4480,4491.72,44159,429952,Future,CME,USD,0.25,12.5,50,225300,ES1 Index,46.0826,6557
18/09/2023,4499.5,4514.5,4487,4501.5,1155158,2093471,Future,CME,USD,0.25,12.5,50,224586,ES1 Index,42.3234,6558
19/09/2023,4503.25,4509.5,4462.25,4490,1422950,2084486,Future,CME,USD,0.25,12.5,50,225075,ES1 Index,40.7894,6559
20/09/2023,4491.25,4508,4443.25,4447,1482206,2096931,Future,CME,USD,0.25,12.5,50,224500,ES1 Index,36.8956,6560
21/09/2023,4445,4447,4366.5,4372,1998638,2131489,Future,CME,USD,0.25,12.5,50,222350,ES1 Index,36.8956,6561
22/09/2023,4370.25,4399,4357.25,4361,1736576,2112211,Future,CME,USD,0.25,12.5,50,218600,ES1 Index,38.8996,6562
25/09/2023,4365,4383.5,4338.25,4378.75,1561595,2122720,Future,CME,USD,0.25,12.5,50,218050,ES1 Index,45.0488,6563
26/09/2023,4382,4382,4305.5,4314.75,1758048,2121986,Future,CME,USD,0.25,12.5,50,218937.5,ES1 Index,49.6176,6564
27/09/2023,4320.25,4336.5,4277,4313.5,1965913,2107054,Future,CME,USD,0.25,12.5,50,215737.5,ES1 Index,60.1739,6565
28/09/2023,4323.25,4355.75,4301,4337.5,2012088,2091483,Future,CME,USD,0.25,12.5,50,215675,ES1 Index,66.7429,6566
29/09/2023,4342,4371.25,4311,4325.5,2106053,2100358,Future,CME,USD,0.25,12.5,50,216875,ES1 Index,69.2922,6567
02/10/2023,4349,4355.5,4295.5,4324.25,1950463,2105927,Future,CME,USD,0.25,12.5,50,216275,ES1 Index,70.9813,6568
03/10/2023,4326,4335.75,4251.25,4264.75,2256808,2119784,Future,CME,USD,0.25,12.5,50,216212.5,ES1 Index,72.5211,6569
04/10/2023,4262.75,4304,4235.5,4297.75,2168271,2088483,Future,CME,USD,0.25,12.5,50,213237.5,ES1 Index,79.5131,6570
05/10/2023,4291.5,4302,4258,4290.75,1673477,2096439,Future,CME,USD,0.25,12.5,50,214887.5,ES1 Index,82.5331,6571
06/10/2023,4287.5,4358.5,4242.25,4341.5,2216456,2076216,Future,CME,USD,0.25,12.5,50,214537.5,ES1 Index,84.789,6572
09/10/2023,4315,4375.75,4299.5,4368.75,1485254,2062376,Future,CME,USD,0.25,12.5,50,217075,ES1 Index,81.9973,6573
10/10/2023,4368.75,4419,4366.25,4391.5,1610271,2051008,Future,CME,USD,0.25,12.5,50,218437.5,ES1 Index,79.6405,6574
