Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,st_dev,no_days
04/01/2005,111.95,111.99,111.68,111.17,14424,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111170,0.4848253981230679,2606
05/01/2005,111.67,112.12,111.67,111.94,10421,136854,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111940,0.46945890838838994,2607
06/01/2005,111.95,111.99,111.68,111.4,8987,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111400,0.4268692227508397,2608
07/01/2005,111.95,111.99,111.68,110.97,12288,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110970,0.4509294105865003,2609
10/01/2005,111.95,111.99,111.68,110.94,7241,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110940,0.47351592722089497,2610
11/01/2005,111.95,111.99,111.68,111.25,8094,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111250,0.4745425867771794,2611
12/01/2005,111.95,111.99,111.68,111.28,10226,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111280,0.46120928004376077,2612
13/01/2005,111.95,111.99,111.68,111.7,12415,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111700,0.45680958833903496,2613
14/01/2005,111.95,111.99,111.68,111.76,9724,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111760,0.45486151738576036,2614
17/01/2005,111.95,111.99,111.68,111.92,3491,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111920,0.4493599151368597,2615
18/01/2005,111.95,111.99,111.68,112.01,6354,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112010,0.43145760703124814,2616
19/01/2005,112.97,113.04,112.65,112.93,10680,130831,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112930,0.4626906814116095,2617
20/01/2005,111.95,111.99,111.68,112.03,10157,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112030,0.46182319849173786,2618
21/01/2005,111.95,111.99,111.68,111.66,5415,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111660,0.45837502840483574,2619
24/01/2005,111.95,111.99,111.68,112.06,6648,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112060,0.4671306027209898,2620
25/01/2005,111.95,111.99,111.68,112.06,11255,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112060,0.4752672932135101,2621
26/01/2005,112.89,113.05,112.83,112.95,9352,132208,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112950,0.5473344498554245,2622
27/01/2005,111.95,111.99,111.68,111.96,12041,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111960,0.5480155107280638,2623
28/01/2005,112.81,113.15,112.72,113.1,13018,131781,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113100,0.6155079203378233,2624
31/01/2005,111.95,111.99,111.68,112.17,8695,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112170,0.6163716411375666,2625
01/02/2005,112.91,113.02,112.8,112.83,11311,130709,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112830,0.644623404269498,2626
02/02/2005,112.84,112.85,112.57,112.81,14856,133429,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112810,0.6323482690195799,2627
03/02/2005,111.95,111.99,111.68,111.76,12590,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111760,0.6325148219597111,2628
04/02/2005,111.95,111.99,111.68,112.48,10944,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112480,0.6245865298996591,2629
07/02/2005,111.95,111.99,111.68,112.69,7293,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112690,0.6361192236251514,2630
08/02/2005,111.95,111.99,111.68,112.7,7558,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112700,0.6271568118624818,2631
09/02/2005,111.95,111.99,111.68,112.97,10036,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112970,0.6526425770145634,2632
10/02/2005,113.56,113.65,113.29,113.37,8651,130712,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113370,0.6833622758090602,2633
11/02/2005,111.95,111.99,111.68,112.45,6497,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112450,0.6372262811061042,2634
14/02/2005,111.95,111.99,111.68,112.65,5037,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112650,0.5819650619516321,2635
15/02/2005,111.95,111.99,111.68,112.58,6021,130560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112580,0.5411493940361942,2636
16/02/2005,113.42,113.5,112.96,113.21,9583,131358,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113210,0.5185659713727832,2637
17/02/2005,112.98,113.25,112.82,113.12,7744,127626,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113120,0.512737099625635,2638
18/02/2005,112.94,112.96,112.51,112.71,10295,129815,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112710,0.49119344458085307,2639
21/02/2005,112.8,112.99,112.62,112.71,2392,125093,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112710,0.47566900256294536,2640
22/02/2005,112.78,112.99,112.76,112.9,52547,139272,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112900,0.46609262312612126,2641
23/02/2005,112.8,113.22,112.78,112.95,58664,117879,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112950,0.4667094028042741,2642
24/02/2005,111.58,111.89,111.38,111.42,34091,116047,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111420,0.5113048666557982,2643
25/02/2005,111.52,111.95,111.48,111.87,14016,117087,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111870,0.4972501047419792,2644
28/02/2005,112.01,112.22,111.61,111.81,10760,117021,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111810,0.510464820856999,2645
01/03/2005,111.72,111.8,111.43,111.63,12428,117576,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111630,0.5349922117805905,2646
02/03/2005,111.58,111.66,111.26,111.61,9880,118927,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111610,0.5599976190418254,2647
03/03/2005,111.62,111.73,111.47,111.61,9949,120594,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111610,0.5781009139119537,2648
04/03/2005,111.7,112.11,111.61,111.97,13491,119852,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111970,0.572108090019537,2649
07/03/2005,112.11,112.11,111.95,112.08,7541,118832,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112080,0.5741521285041101,2650
08/03/2005,111.94,111.97,111.74,111.9,7492,118740,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111900,0.5776509903616308,2651
09/03/2005,111.75,111.79,111.15,111.2,17469,121844,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111200,0.6181760806321496,2652
10/03/2005,111.13,111.43,110.96,111.23,12790,123199,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111230,0.6470929866196793,2653
11/03/2005,111.08,111.12,110.71,110.73,13376,127725,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110730,0.7189200233676828,2654
14/03/2005,110.68,110.89,110.63,110.87,8129,124520,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110870,0.7625724009335766,2655
15/03/2005,111.11,111.11,110.65,110.8,8190,121959,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110800,0.8012490249597024,2656
16/03/2005,110.83,111.19,110.73,110.85,13786,123210,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110850,0.8167104750147435,2657
17/03/2005,111.21,111.36,110.95,111.17,14994,124482,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111170,0.7817518787945044,2658
18/03/2005,111.08,111.33,110.96,111.21,7221,123418,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111210,0.7861280642058462,2659
21/03/2005,111.05,111.24,110.88,110.9,8317,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110900,0.7918211077417098,2660
22/03/2005,111.05,111.24,110.88,110.16,10382,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110160,0.8392016047005035,2661
23/03/2005,111.05,111.24,110.88,110.27,13345,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110270,0.8253661813594059,2662
24/03/2005,111.05,111.24,110.88,110.27,8317,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110270,0.8013047693179637,2663
25/03/2005,111.05,111.24,110.88,110.36,8317,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110360,0.7878976244823761,2664
28/03/2005,111.05,111.24,110.88,110.26,8317,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110260,0.7675790947289337,2665
29/03/2005,110.5,110.78,110.44,110.63,12801,125989,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110630,0.6993358754309783,2666
30/03/2005,111.05,111.24,110.88,110.74,11032,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110740,0.6003124186605435,2667
31/03/2005,110.84,111.61,110.84,111.52,23080,126985,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111520,0.6028474102109711,2668
01/04/2005,111.05,111.24,110.88,111.69,17105,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111690,0.5943576364429655,2669
04/04/2005,111.05,111.24,110.88,111.87,11025,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111870,0.5974621326896548,2670
05/04/2005,111.05,111.24,110.88,111.61,9251,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111610,0.5967375190690936,2671
06/04/2005,111.05,111.24,110.88,111.84,9064,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111840,0.6066127265381748,2672
07/04/2005,111.9,112.05,111.44,111.63,9485,125784,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111630,0.6073129341600413,2673
08/04/2005,111.53,112.02,111.53,111.87,9152,126787,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111870,0.6017189266299857,2674
11/04/2005,111.89,112.5,111.86,112.35,12460,130070,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112350,0.6220029474727191,2675
12/04/2005,112.33,112.8,112.13,112.61,15234,134019,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112610,0.6733255775116812,2676
13/04/2005,111.05,111.24,110.88,112.5,10571,124204,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112500,0.7258516836550111,2677
14/04/2005,112.54,112.62,112.29,112.57,9031,124513,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112570,0.7760816108276608,2678
15/04/2005,113.0,113.15,112.61,112.89,9857,126333,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112890,0.833732970839541,2679
18/04/2005,113.05,113.05,112.78,112.87,10012,125972,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112870,0.8815766179587907,2680
19/04/2005,112.77,113.15,112.7,113.07,9756,125743,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113070,0.9308404804252974,2681
20/04/2005,113.05,113.16,112.73,113.13,9583,127707,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113130,0.9743223285948399,2682
21/04/2005,112.96,113.08,112.65,112.75,9452,126131,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112750,0.9962911221116661,2683
22/04/2005,111.05,111.24,110.88,112.93,8317,127638,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112930,1.0227564063183596,2684
25/04/2005,111.05,111.24,110.88,112.8,8317,128404,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112800,1.0289609645974458,2685
26/04/2005,112.93,112.94,112.58,112.85,9749,130575,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112850,0.9893774136624449,2686
27/04/2005,112.75,113.23,112.73,112.97,11347,132651,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112970,0.9488401691883996,2687
28/04/2005,111.05,111.24,110.88,113.34,8317,134834,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113340,0.910366226672302,2688
29/04/2005,113.12,113.37,112.91,112.97,10465,137222,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112970,0.8442722704587932,2689
02/05/2005,113.04,113.19,112.9,113.06,9214,140723,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113060,0.7496459164159215,2690
03/05/2005,113.14,113.2,112.93,112.99,15013,141811,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112990,0.6663690168861446,2691
04/05/2005,113.17,113.17,112.68,113.09,15869,142459,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113090,0.573359398631621,2692
05/05/2005,113.18,113.18,112.8,113.07,14549,143150,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113070,0.540088881573451,2693
06/05/2005,113.08,113.08,112.13,112.28,22015,152247,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112280,0.5101460575161576,2694
09/05/2005,111.05,111.24,110.88,112.48,8317,143284,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112480,0.48597770867873236,2695
10/05/2005,112.52,112.88,112.52,112.83,11161,146488,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,112830,0.4346021168831715,2696
11/05/2005,112.92,113.47,112.76,113.12,16960,144832,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113120,0.40206674404387105,2697
12/05/2005,113.05,113.41,112.87,113.36,13671,148826,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113360,0.34402034823455624,2698
13/05/2005,113.35,114.03,113.3,113.92,10526,139987,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113920,0.3499285641377253,2699
16/05/2005,113.75,113.95,113.7,113.75,8760,141640,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113750,0.36780882715463403,2700
17/05/2005,111.05,111.24,110.88,114.02,8317,139918,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114020,0.4156228258083427,2701
18/05/2005,111.05,111.24,110.88,114.17,8317,143024,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114170,0.4596948263065023,2702
19/05/2005,113.8,113.87,113.3,113.39,13827,145711,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113390,0.4501110973966961,2703
20/05/2005,111.05,111.24,110.88,113.61,8317,144821,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113610,0.4574887976767096,2704
23/05/2005,111.05,111.24,110.88,113.49,8317,144821,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113490,0.45832375747539855,2705
24/05/2005,113.8,114.01,113.72,113.83,45216,170581,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113830,0.4757625458143229,2706
25/05/2005,113.94,114.17,113.81,113.9,63820,163034,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113900,0.4950363623005394,2707
26/05/2005,113.98,114.09,113.85,113.98,69375,133726,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113980,0.5054453481829573,2708
27/05/2005,114.45,114.81,114.28,114.67,11720,125889,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114670,0.5697973323909544,2709
30/05/2005,114.68,114.79,114.62,114.73,1589,118333,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114730,0.6196646942768677,2710
31/05/2005,114.85,115.19,114.81,115.11,21294,129353,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115110,0.6914846346810484,2711
01/06/2005,115.28,116.03,115.21,116.02,27598,140040,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116020,0.8421031211596038,2712
02/06/2005,116.14,116.21,115.87,116.1,21374,147203,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116100,0.9711774640439482,2713
03/06/2005,115.98,116.62,115.54,115.56,22776,150895,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115560,1.0205485453096217,2714
06/06/2005,115.61,115.71,115.5,115.7,8717,152155,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115700,1.0695977437025899,2715
07/06/2005,115.75,116.47,115.75,116.27,9515,132983,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116270,1.1434086466936377,2716
08/06/2005,116.2,116.45,116.02,116.03,9773,135115,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116030,1.1858192667240104,2717
09/06/2005,115.95,116.11,115.62,116.06,9466,136163,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116060,1.215864301639221,2718
10/06/2005,115.8,115.82,115.4,115.44,11366,140234,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115440,1.1560914035378278,2719
13/06/2005,115.3,115.5,115.21,115.4,9057,143096,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115400,1.0933498982488747,2720
14/06/2005,115.34,115.53,114.96,115.04,11542,140389,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115040,1.033818649474314,2721
15/06/2005,115.06,115.18,114.81,115.08,11217,140284,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115080,0.9847847480545971,2722
16/06/2005,115.0,115.48,114.97,115.44,6484,136890,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115440,0.9501345518755159,2723
17/06/2005,115.21,115.57,115.21,115.41,7811,139160,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115410,0.9374255526001698,2724
20/06/2005,115.51,115.58,115.25,115.53,6564,141772,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115530,0.9147127053531379,2725
21/06/2005,115.55,115.97,115.53,115.9,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115900,0.911555812883217,2726
22/06/2005,115.55,115.97,115.53,115.58,13997,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115580,0.8993836778601372,2727
23/06/2005,115.55,115.97,115.53,115.74,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115740,0.8346961523021229,2728
24/06/2005,115.55,115.97,115.53,116.02,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116020,0.7827958439687275,2729
27/06/2005,115.55,115.97,115.53,116.12,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116120,0.7048928996673621,2730
28/06/2005,115.55,115.97,115.53,115.63,15990,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115630,0.6269082867545446,2731
29/06/2005,115.55,115.97,115.53,115.43,17061,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115430,0.5366134549203629,2732
30/06/2005,115.55,115.97,115.53,115.43,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115430,0.43129920009387407,2733
01/07/2005,115.55,115.97,115.53,115.68,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115680,0.38785736209975546,2734
04/07/2005,115.55,115.97,115.53,115.08,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115080,0.35976844405115926,2735
05/07/2005,115.7,115.76,115.37,115.39,22096,151262,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115390,0.3469716607087688,2736
06/07/2005,115.55,115.97,115.53,114.76,15303,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114760,0.3799070061672483,2737
07/07/2005,115.55,115.97,115.53,114.88,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114880,0.39025632602379523,2738
08/07/2005,115.55,115.97,115.53,114.56,13686,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114560,0.43699733027585613,2739
11/07/2005,115.55,115.97,115.53,114.62,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114620,0.4690230982245877,2740
12/07/2005,115.55,115.97,115.53,114.12,14889,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114120,0.5098048646310245,2741
13/07/2005,115.55,115.97,115.53,114.37,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114370,0.5286671920985877,2742
14/07/2005,115.55,115.97,115.53,114.5,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114500,0.5283228179828653,2743
15/07/2005,115.55,115.97,115.53,114.58,14160,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114580,0.5429600967548132,2744
18/07/2005,115.55,115.97,115.53,114.28,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114280,0.5721867410801839,2745
19/07/2005,115.55,115.97,115.53,114.65,15302,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114650,0.581035856611233,2746
20/07/2005,115.55,115.97,115.53,114.6,20229,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114600,0.5913261931184302,2747
21/07/2005,115.55,115.97,115.53,114.18,14263,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114180,0.6171147921318176,2748
22/07/2005,115.55,115.97,115.53,115.02,23515,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115020,0.6133854144564288,2749
25/07/2005,115.55,115.97,115.53,115.25,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115250,0.6070840139562316,2750
26/07/2005,115.55,115.97,115.53,114.89,17170,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114890,0.5815645564634359,2751
27/07/2005,115.55,115.97,115.53,114.6,12841,148591,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114600,0.5748414274109139,2752
28/07/2005,115.56,115.98,115.48,115.9,14772,137994,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115900,0.58452031615775,2753
29/07/2005,115.55,115.97,115.53,115.09,12841,139799,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115090,0.5438602761749831,2754
01/08/2005,115.55,115.97,115.53,115.02,12841,139799,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115020,0.4862310836091852,2755
02/08/2005,115.35,115.56,115.07,115.11,28685,145273,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115110,0.4643497245264036,2756
03/08/2005,115.55,115.97,115.53,114.52,12841,141477,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114520,0.45497912040120314,2757
04/08/2005,115.55,115.97,115.53,114.55,12841,136559,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114550,0.44153142583628835,2758
05/08/2005,115.45,115.59,114.47,114.62,21949,140073,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114620,0.4035682511475929,2759
08/08/2005,115.55,115.97,115.53,113.83,12841,141797,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113830,0.4388819127445211,2760
09/08/2005,115.55,115.97,115.53,113.87,12841,141535,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113870,0.4467766033872452,2761
10/08/2005,115.55,115.97,115.53,113.7,12841,142460,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,113700,0.485036768366631,2762
11/08/2005,114.44,115.01,114.43,114.94,13801,133420,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,114940,0.48656208922145466,2763
12/08/2005,115.14,115.63,114.86,115.6,16744,137689,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115600,0.5246497244202502,2764
15/08/2005,115.38,115.45,115.23,115.33,9668,137284,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115330,0.5415419343574417,2765
16/08/2005,115.25,115.97,115.24,115.76,20185,144466,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115760,0.5689132915781788,2766
17/08/2005,115.86,116.04,115.55,115.55,13581,137053,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115550,0.5847669051291755,2767
18/08/2005,115.7,115.97,115.7,115.92,10744,137321,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115920,0.6224084939446101,2768
19/08/2005,115.98,116.15,115.77,116.06,10672,138602,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116060,0.6642030312094164,2769
22/08/2005,115.96,116.01,115.8,115.94,12166,140376,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115940,0.680985805041359,2770
23/08/2005,115.98,116.14,115.96,116.01,10967,142150,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116010,0.7073370248105705,2771
24/08/2005,116.15,116.46,116.06,116.34,19031,137083,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116340,0.7472895467407007,2772
25/08/2005,116.45,116.83,116.45,116.77,71757,167975,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116770,0.7920452428163424,2773
26/08/2005,116.7,116.92,116.5,116.58,63948,151724,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116580,0.83683431255419,2774
29/08/2005,116.07,116.2,115.96,116.07,9187,110126,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116070,0.8519512896882077,2775
30/08/2005,116.04,116.35,116.04,116.33,19355,120736,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116330,0.8713374776752356,2776
31/08/2005,116.3,116.61,116.23,116.6,20549,128501,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116600,0.8902222568932798,2777
01/09/2005,116.43,117.18,116.4,117.04,27328,138767,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,117040,0.9424126838430165,2778
02/09/2005,116.86,117.21,116.72,117.04,16624,141146,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,117040,0.9878722926918511,2779
05/09/2005,116.86,117.21,116.72,117.0,16624,141146,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,117000,1.0212480926142833,2780
06/09/2005,116.82,116.91,116.45,116.46,10986,131207,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116460,1.027551782961983,2781
07/09/2005,116.52,116.75,115.64,115.86,16380,125267,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115860,0.998114555884438,2782
08/09/2005,116.35,116.39,115.86,116.02,15625,143281,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116020,0.9672490199883546,2783
09/09/2005,116.2,116.37,116.05,116.2,9003,138262,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116200,0.9374411981568832,2784
12/09/2005,116.22,116.22,115.8,116.02,10318,137774,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116020,0.8353615983524008,2785
13/09/2005,115.99,116.34,115.99,116.18,11525,132734,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,116180,0.713351946799018,2786
14/09/2005,116.33,116.49,115.82,115.87,17860,146277,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,115870,0.5213082901080212,2787
