Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd
14/03/2025,164.22,164.45,163.94,164.14,560005,1723895,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164140,164.14,166.19,1.1779820315476877,5010,0.002,0.25,1.1308,
17/03/2025,164.22,164.36,163.96,164.27,454397,1719576,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164270,164.27,166.32,1.1746223506511224,5011,0.002,0.25,1.1308,
18/03/2025,164.22,164.35,163.63,163.96,727885,1722992,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163960,163.96,165.99,1.1885407018619316,5012,0.002,0.25,1.1308,
19/03/2025,163.89,164.53,163.84,164.25,566585,1705212,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164250,164.25,166.29,1.183152850078584,5013,0.002,0.25,1.1308,
20/03/2025,164.39,164.93,164.32,164.85,725539,1721804,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164850,164.85,166.96,1.1430004374375244,5014,0.002,0.25,1.1308,
21/03/2025,164.65,165.86,164.62,165.74,1010742,1698679,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165740,165.74,167.94,1.1127530423753915,5015,0.002,0.25,1.1308,
24/03/2025,165.58,165.97,165.34,165.66,623210,1690653,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165660,165.66,167.85,1.0847423657174728,5016,0.002,0.25,1.1308,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
