Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days.1,Standard Cost,Instrument_Weights,Exchange rate,assetClass,ewma_2d_8d_forecast,ewma_2d_8d_fcastxret,ewma_4d_16d_forecast,ewma_4d_16d_fcastxret,ewma_8d_32d_forecast,ewma_8d_32d_fcastxret,ewma_16d_64d_forecast,ewma_16d_64d_fcastxret,ewma_32d_128d_forecast,ewma_32d_128d_fcastxret,ewma_64d_256d_forecast,ewma_64d_256d_fcastxret,capped_forecast,forecast*returns
1985-02-04,81.1563,81.4375,81.0625,81.3125,6551,29173,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81313,81.3125,80.5,0.91113534663888,24,,0.002,,1,rates,-8.47457939739892,0.006542974218113596,3.0913027962452118,-0.0076687087274692305,10.753928073468593,-0.014263615216614775,10.428333044492232,-0.01225265910775076,6.467647820812997,-0.007233618596497385,3.1021910050192756,-0.003389822632087727,-8.47457939739892,0.006542974218113596
1985-02-05,81.5313,81.6563,81.3438,81.5,7515,29346,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81500,81.5,80.6875,0.9009570778227801,25,,0.002,,1,rates,-6.009133744586338,-0.019541689617369632,1.9189899292698849,0.007128292381810951,9.764917476481655,0.02479768195265735,10.340970468178616,0.024046886343949338,6.681228511280799,0.01491386891809366,3.2708377660339742,0.0071533997041185555,-6.009133744586338,-0.019541689617369632
1985-02-06,81.5625,81.625,81.0,81.0313,10952,27829,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81031,81.0313,80.2813,0.8887283571130484,26,,0.002,,1,rates,-9.562517411846859,0.034558048909050704,-1.154433649356683,-0.011035958034954602,7.744343123343583,-0.05615726161014696,9.611976511145407,-0.05947009642251956,6.567068671693638,-0.03842321230966046,3.2980923865592398,-0.018810327128099782,-9.562517411846859,0.034558048909050704
1985-02-07,81.125,81.3438,80.8125,80.9063,10659,28275,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80906,80.9063,80.0938,0.8774080683437743,27,,0.002,,1,rates,-10.719984311713127,0.01475127113203026,-3.425537224957536,0.0017808452557170936,6.107143604399124,-0.011946530419948455,9.137747948702138,-0.014827567420159893,6.621380334520419,-0.01013045062786507,3.4143559724312045,-0.005087682763573014,-10.719984311713127,0.01475127113203026
1985-02-08,80.6563,81.3438,80.5938,81.2813,10245,28987,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81281,81.2813,80.5,0.8199981049240084,28,,0.002,,1,rates,-5.162353378701248,-0.04968703446941027,-2.5616925418028016,-0.015877335378815794,5.481628891209557,0.028306557729740285,8.826838590808332,0.04235338262611594,6.651553365576822,0.030690040521506645,3.5008056534670904,0.015825510370165365,-5.162353378701248,-0.04968703446941027
1985-02-11,81.3125,81.5313,80.9063,81.0313,8351,27804,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81031,81.0313,80.25,0.7452908633723714,29,,0.002,,1,rates,-5.881033999053605,0.01587804752969392,-3.3068717188036465,0.007879095627785231,4.489607512844596,-0.016860055422371293,8.438450860036994,-0.027149044708956186,6.685275767360367,-0.02045843682857193,3.6025930067651992,-0.010767561706896562,-5.881033999053605,0.01587804752969392
1985-02-12,80.8438,81.0938,80.8438,81.0625,920,27439,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81063,81.0625,80.25,0.7007600553947559,30,,0.002,,1,rates,-4.946891638792964,-0.0022644121564198163,-3.4539111052298903,-0.001273265980265525,3.802584397319896,0.0017286623119803484,8.190261970527043,0.0032491107366313414,6.795636604236559,0.0025740745112280802,3.745385398399907,0.0013871294402421253,-4.946891638792964,-0.0022644121564198163
1985-02-13,81.0625,81.25,80.9063,81.0625,6601,26776,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81063,81.0625,80.25,0.6599512328673816,31,,0.002,,1,rates,-4.039839177443537,-0.0,-3.413739046669276,-0.0,3.2465101109808763,0.0,7.9645250716047675,0.0,6.907463978135834,0.0,3.8914275069668327,0.0,-4.039839177443537,-0.0
1985-02-14,81.3125,81.6875,81.2813,81.5625,8237,24556,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81563,81.5625,80.7813,0.6115712519490637,32,,0.002,,1,rates,2.8803490371560305,-0.024918051981147205,-0.4293407567601702,-0.021056216170666074,3.759527657689953,0.020024734686080736,7.825218752792773,0.04912582927743825,6.857614152274657,0.04260579169243334,3.9140647459245033,0.024002636897250813,2.8803490371560305,-0.024918051981147205
1985-02-15,81.5938,81.6563,81.0,81.5625,7414,23590,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81563,81.5625,80.7813,0.5948522357651149,33,,0.002,,1,rates,4.348224672352204,0.0,1.170683904422622,-0.0,4.242282202380919,0.0,8.018984144314386,0.0,7.11394917140752,0.0,4.114390930466283,0.0,4.348224672352204,0.0
1985-02-18,81.5938,81.6563,81.0,81.0625,7414,23590,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81063,81.0625,80.25,0.5857233781043012,34,,0.002,,1,rates,-2.0599438888781036,-0.026655783432044004,-0.7861138637055743,-0.00717660631063672,3.277573197016709,-0.02600632767743076,7.400041247836418,-0.04915852349004958,6.878331252402685,-0.043610416376444305,4.066349786116817,-0.025222319880252923,-2.0599438888781036,-0.026655783432044004
1985-02-19,81.0,81.25,81.0,81.2188,3722,23743,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81219,81.2188,80.4063,0.5929782385951341,35,,0.002,,1,rates,-1.5399294572726623,-0.003971864053436062,-0.94540849344754,-0.0015157390519313653,2.9990040102701667,0.00631962609953718,7.269550243865994,0.014268329338928352,6.9850758258412755,0.013262398454903113,4.2068519049225905,0.00784049926377899,-1.5399294572726623,-0.003971864053436062
1985-02-20,80.9063,80.9063,80.375,80.375,11336,23334,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80375,80.375,79.5313,0.6516905935819365,36,,0.002,,1,rates,-10.54718600082661,0.015998666269960608,-5.151651140703598,0.00982205704554902,0.7264771602800191,-0.03115731313274728,5.687625953517105,-0.07552495845511317,6.0529829025268125,-0.07256949107651045,3.7736141041952513,-0.043705910914390425,-10.54718600082661,0.015998666269960608
1985-02-21,80.0,80.0313,79.7188,79.9063,8841,23095,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79906,79.9063,79.0625,0.6844205559218972,37,,0.002,,1,rates,-16.515365925749887,0.061505021195489326,-9.486834979779232,0.030041416978510576,-1.690026023516135,-0.004236389984737126,4.48830492608588,-0.03316690867077424,5.604863688085717,-0.035297456751655736,3.653529342993226,-0.022005510801073994,-16.515365925749887,0.061505021195489326
1985-02-22,80.0313,80.2188,79.0625,79.4688,9227,22498,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79469,79.4688,78.625,0.762830547852444,38,,0.002,,1,rates,-20.0,0.09042431688760012,-13.522793381644394,0.0519419658231385,-4.308973332798578,0.009253167588642145,3.1347734266892315,-0.024574200096395285,5.0884460207153115,-0.030687541076705138,3.509821727782126,-0.020003667890511147,-20.0,0.09042431688760012
1985-02-25,78.625,78.7188,78.1875,78.5625,8751,22588,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78563,79.4063,78.5625,0.9241610997633527,39,,0.002,,1,rates,-20.0,0.22808951437545355,-17.909999418003675,0.15422036877094336,-7.323206110416271,0.04914158174674036,1.1666630602286627,-0.03575044742853117,3.9895741856479883,-0.058031059089533224,3.006373780734193,-0.040027676671712024,-20.0,0.22808951437545355
1985-02-26,78.75,78.9688,78.4375,78.875,10465,24170,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78875,79.75,78.875,0.9911880438725104,40,,0.002,,1,rates,-20.0,-0.07955449482895727,-18.8441724477723,-0.07124104780431005,-9.25172226933073,-0.029129698132124973,-0.07338448093125446,0.004640664519604831,3.502322705071041,0.015869427946093716,2.8801411727813213,0.011958527369666553,-20.0,-0.07955449482895727
1985-02-27,78.2813,78.5938,78.0,78.0,8922,26575,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78000,78.875,78.0,1.1171669631966046,41,,0.002,,1,rates,-20.0,0.22187004754358197,-20.0,0.2090478718453349,-11.30681415544022,0.10263400298782124,-1.6582182640193064,0.0008140909136589256,2.5815403995181483,-0.038853025254353926,2.45894246883378,-0.03195085294686099,-20.0,0.22187004754358197
1985-02-28,78.0313,78.3438,77.5938,77.875,10763,28774,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77875,78.75,77.875,1.2240578750829831,42,,0.002,,1,rates,-20.0,0.03205128205128194,-20.0,0.03205128205128194,-13.670111464610361,0.018119894479872084,-3.176538056516818,0.0026574010641334943,1.9600647450681086,-0.004137083973586761,2.2828360757937585,-0.003940612930823352,-20.0,0.03205128205128194
1985-03-01,77.5938,78.25,77.5625,78.1875,6419,29385,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78188,79.0313,78.1875,1.301307947079254,43,,0.002,,1,rates,-16.841209678307465,-0.08025682182985605,-20.0,-0.08025682182985605,-14.6581766563844,-0.05485598501047532,-4.277819770160442,-0.012746942441881374,1.4214250818119736,0.00786542835099567,2.1117541135247397,0.009160658410087372,-16.841209678307465,-0.08025682182985605
1985-03-04,78.125,78.4688,77.6875,77.7813,7282,30896,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77781,78.6875,77.7813,1.3919849222092697,44,,0.002,,1,rates,-16.729248283100947,0.08749351713929225,-20.0,0.10390407673860791,-15.875911839680239,0.07615221560765179,-5.481090997967498,0.02222414568363423,0.7949150496843685,-0.007384593038938667,1.8874657945507,-0.010970993073237274,-16.729248283100947,0.08749351713929225
1985-03-05,78.0625,78.25,77.9688,78.1875,5278,31608,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78188,79.0625,78.1875,1.4154688643325224,45,,0.002,,1,rates,-10.134994796873729,-0.08736573768496483,-18.607270958060305,-0.10444669862807565,-15.831480163109966,-0.082909328968249,-6.220347676289535,-0.028624092980888485,0.3125413748226631,0.0041513126314652515,1.7062175787876104,0.009856978550711916,-10.134994796873729,-0.08736573768496483
1985-03-06,78.375,78.5313,77.8438,77.9063,11117,33886,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77906,78.8125,77.9063,1.461557096171236,46,,0.002,,1,rates,-9.938248116248165,0.03645033460439215,-17.77191316967851,0.06692073021143523,-16.313207556274318,0.056937646322833595,-7.120641433655525,0.02237137351331899,-0.21511215496989214,-0.0011240496831352,1.5197236176929034,-0.006136382198626113,-9.938248116248165,0.03645033460439215
1985-03-07,77.625,77.7813,77.3438,77.5938,12236,36265,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77594,78.5313,77.5938,1.5155396112050876,47,,0.002,,1,rates,-11.784645673138346,0.039864587797489644,-18.039006346522687,0.07128721124638909,-17.078295304801316,0.06543600917173259,-8.112559794953093,0.028562522517657275,-0.801774278347105,0.0008628640870904104,1.3003656967627075,-0.006095959255272485,-11.784645673138346,0.039864587797489644
1985-03-08,78.1563,78.7813,78.1563,78.6875,10898,35469,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78688,79.625,78.6875,1.477121090241739,48,,0.002,,1,rates,0.9310427912059442,-0.16610691798457247,-10.660942892909558,-0.2542633720889005,-13.434774328729576,-0.24072195942022517,-7.140511368273736,-0.11434813925519997,-0.9302494918925126,-0.011301167467352064,1.0411006397845006,0.018328912394409903,0.9310427912059442,-0.16610691798457247
1985-03-11,78.6875,78.8438,78.5,78.7188,4924,35514,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78719,79.6563,78.7188,1.440882640715719,49,,0.002,,1,rates,4.152112488783841,0.00037034648914690903,-7.398196167231356,-0.00424066735565477,-12.277772119765268,-0.005344030964120798,-7.24149084994158,-0.0028403241407717657,-1.15575200029177,-0.0003700309337091278,0.9611493522333514,0.000414124861321765,4.152112488783841,0.00037034648914690903
1985-03-12,78.3438,78.5,78.2813,78.4688,5719,36197,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78469,79.4063,78.4688,1.3978274204429653,50,,0.002,,1,rates,2.0012691288264417,-0.013186533867334871,-6.373821787333519,0.023495645789923615,-11.66429836339646,0.038992502806716026,-7.446913198920323,0.022997971418332024,-1.4289276191163465,0.0036705081895677086,0.8511828703749391,-0.0030524771472423087,2.0012691288264417,-0.013186533867334871
1985-03-13,77.9688,78.2188,77.9063,77.9688,7950,37646,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77969,78.9688,77.9688,1.3576631631710894,51,,0.002,,1,rates,-3.77430893791863,-0.012752005439272887,-7.639393764080563,0.04061373302085345,-11.739438847011288,0.07432443444653421,-7.789481194237316,0.0474514278217603,-1.7786183394208914,0.009105068633114945,0.6798300800944496,-0.005423702607755791,-3.77430893791863,-0.012752005439272887
1985-03-14,77.75,78.0313,77.5938,77.9688,10127,38758,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77969,78.9375,77.9688,1.2477483011515131,52,,0.002,,1,rates,-4.8440713528068695,-0.0,-8.181859269344331,-0.0,-11.984214632003471,-0.0,-8.296221831837434,-0.0,-2.162650344566713,-0.0,0.531319959265171,0.0,-4.8440713528068695,-0.0
1985-03-15,78.0313,78.3438,77.8438,77.875,8391,39344,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77875,78.8438,77.875,1.100261743978837,53,,0.002,,1,rates,-5.4643469341355395,0.005827637374094289,-8.621243659075747,0.009843147508548233,-12.25382674557731,0.014417553335204872,-8.80873357077164,0.00998073085421795,-2.56071098395322,0.002601766377324737,0.3710887634325649,-0.0006392019907844273,-5.4643469341355395,0.005827637374094289
1985-03-18,78.0313,78.0625,77.4063,77.5,8162,39978,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77500,78.5,77.5,0.9859557382374612,54,,0.002,,1,rates,-8.736119686854542,0.026313067098565804,-10.163307689616685,0.041514816977892534,-12.867102028438486,0.05900719139122256,-9.373834634930047,0.042417657644164886,-2.9970646126080465,0.012330871511813167,0.1692109245803067,-0.0017869442861921131,-8.736119686854542,0.026313067098565804
1985-03-19,77.4063,77.7813,77.3438,77.75,9712,40410,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77750,78.7188,77.75,0.775597459534962,55,,0.002,,1,rates,-5.778843081372968,-0.028181031247917463,-9.467929049885132,-0.03278486351489205,-12.831438264114217,-0.04150678073689774,-9.761003783085199,-0.030238176241709384,-3.374578401513928,-0.009667950363251621,-0.004410293730141201,0.0005458416921945297,-5.778843081372968,-0.028181031247917463
1985-03-20,78.1875,78.3125,77.9063,78.125,7062,40765,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78125,79.0,78.125,0.6187470134113973,56,,0.002,,1,rates,-0.12566729774421528,-0.027872233511445545,-6.810410466073076,-0.04566525265217969,-11.817127031533314,-0.06188796590408867,-9.70102954190893,-0.04707879638144048,-3.593562319916568,-0.01627610161501916,-0.1392036433916351,-2.1271513167883882e-05,-0.12566729774421528,-0.027872233511445545
1985-03-21,78.2188,78.6875,78.1563,78.375,6905,40793,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78375,78.375,77.5938,0.4862011042662736,57,,0.002,,1,rates,4.125378927590197,-0.00040213535278150043,-3.9121199867428462,-0.021793313491434468,-10.55185718191939,-0.03781480650090769,-9.540736467033733,-0.031043294534109468,-3.7701326110309354,-0.011499399423733346,-0.24891647694439464,-0.0004454516588532451,4.125378927590197,-0.00040213535278150043
1985-03-22,78.2188,78.375,78.0938,78.1875,6040,41206,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78188,78.1875,77.375,0.3827662533594151,58,,0.002,,1,rates,2.628156667670899,-0.009869327577966802,-3.1150447459794606,0.009359138724265014,-9.91493438811959,0.02524367746870622,-9.56676421097707,0.022824728390032443,-4.008186996625622,0.009019456007250879,-0.3789279516730492,0.0005954939639817947,2.628156667670899,-0.009869327577966802
1985-03-25,78.1875,78.5,78.0313,78.4688,4265,41263,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78469,78.4688,77.6563,0.37773041152355186,59,,0.002,,1,rates,5.043447616881339,0.009455481638571801,-1.104451124668028,-0.011207188962993223,-8.701847328530155,-0.0356715720975613,-9.29279805131568,-0.034418938737622785,-4.128304627355059,-0.014420502025909523,-0.476999532196274,-0.0013632925059073383,5.043447616881339,0.009455481638571801
1985-03-26,78.6875,79.0,78.4688,78.9688,7822,40688,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78969,78.9688,78.1875,0.3879758387760275,60,,0.002,,1,rates,10.45459942986509,0.03213664295160245,2.554489893601177,-0.007037517616352246,-6.478515650682185,-0.05544781702109799,-8.406095772379016,-0.05921333097559667,-3.9868165730607203,-0.026305389067725723,-0.5077748049141345,-0.003039421605761017,10.45459942986509,0.03213664295160245
1985-03-27,78.5938,78.75,78.375,78.4688,8245,40634,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78469,78.4688,77.7188,0.3938439745839261,61,,0.002,,1,rates,4.671307071311396,-0.06619449345732122,1.826475136474079,-0.01617404527864903,-5.796310989605426,0.04101946370390673,-8.010113105376467,0.053224157973648815,-3.995287759258792,0.02524298566687535,-0.5872799124061288,0.003215034323138575,4.671307071311396,-0.06619449345732122
1985-03-28,78.3125,79.0625,78.25,78.8438,9262,40825,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78844,78.8438,78.0313,0.4167448909171308,62,,0.002,,1,rates,6.70465309930958,0.02232403390572731,3.257076876249009,0.008728668925455272,-4.543831603832416,-0.02770039329137169,-7.479251439158702,-0.03828008602802782,-3.9583457175668064,-0.019093358248399545,-0.6348836920268508,-0.0028065927751194544,6.70465309930958,0.02232403390572731
1985-03-29,79.0,79.5625,78.9063,79.4375,11274,38506,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79438,79.4375,78.625,0.49994735396549655,63,,0.002,,1,rates,12.523470976170541,0.050486563877693326,6.657020379645731,0.024526044424913903,-2.279507469645079,-0.03421540848101299,-6.334581629014198,-0.056319350150912294,-3.635788769746176,-0.029806653820838178,-0.601102930327861,-0.004780724013255823,12.523470976170541,0.050486563877693326
1985-04-01,79.3125,79.625,79.25,79.3438,7288,38429,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79344,79.3438,78.5625,0.5409356886332148,64,,0.002,,1,rates,11.503050079885213,-0.014771980871341055,7.936981186572456,-0.007852246225936011,-0.8866361640357637,0.00268877859834133,-5.71414186176518,0.007471915639825245,-3.545065724802764,0.004288571615738279,-0.609111337617179,0.0007090271543253425,11.503050079885213,-0.014771980871341055
1985-04-02,79.1563,79.3125,79.0625,79.1563,5838,37779,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79156,79.1563,78.3438,0.5690012463914101,65,,0.002,,1,rates,7.520713936522671,-0.02718324418515924,7.368114514312889,-0.01875614695139769,-0.1969757275917995,0.002095239713206358,-5.2780843546359515,0.013503280648027338,-3.497497812545741,0.008377463940478096,-0.6341698800178925,0.0014394114701239283,7.520713936522671,-0.02718324418515924
1985-04-03,79.25,79.3125,79.0625,79.125,5549,36877,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79125,79.125,78.3125,0.5795591463392638,66,,0.002,,1,rates,5.088820472939124,-0.0029738422110830304,6.646559204647786,-0.0029135013169891174,0.2664541815507354,7.788818165607939e-05,-4.935584790648683,0.0020870611726432355,-3.4805494057703483,0.001382981285541113,-0.6663877536989252,0.0002507635809728268,5.088820472939124,-0.0029738422110830304
1985-04-04,79.125,79.125,78.7188,79.125,5897,37025,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79125,79.125,78.3125,0.5611236823039351,67,,0.002,,1,rates,3.7526560159781956,0.0,6.007146326393392,0.0,0.6225560119913548,0.0,-4.625137768023894,-0.0,-3.4659938417354477,-0.0,-0.6992940696036976,-0.0,3.7526560159781956,0.0
1985-04-05,79.125,79.125,78.7188,78.9688,5897,37025,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78969,78.9688,78.1563,0.5688011152509692,68,,0.002,,1,rates,0.9519690062990224,-0.007408086820799995,4.5447927729865185,-0.01185865726613152,0.5388803693913043,-0.001228982610717858,-4.456576938790407,0.009130445742373951,-3.486451124540535,0.0068421894228004035,-0.7470600846463292,0.0013804705677358429,0.9519690062990224,-0.007408086820799995
1985-04-08,78.9375,79.4375,78.8438,78.9375,5367,37490,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78938,78.9375,78.125,0.5744487494891882,69,,0.002,,1,rates,-0.33331542381901624,-0.00037732154847439433,3.400916085094338,-0.0018013698295339879,0.4004715416513368,-0.0002135901211864794,-4.348335959829509,0.0017664046836746259,-3.5326659734719383,0.0013818865197158668,-0.8023652732668919,0.00029610403918299766,-0.33331542381901624,-0.00037732154847439433
1985-04-09,78.875,79.5625,78.8125,79.4688,5382,36397,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79469,79.4688,78.6563,0.6091899690747243,70,,0.002,,1,rates,5.94898577622888,-0.0022434265675381373,5.445288606057763,0.022890346362763013,1.4672813293480722,0.002695430309793866,-3.567882716340341,-0.029267089728676445,-3.221090611227999,-0.023777107606722074,-0.7527794993925478,-0.005400432870140247,5.94898577622888,-0.0022434265675381373
1985-04-10,79.75,80.1563,79.6563,79.9063,10063,35465,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79906,79.9063,79.0625,0.6553119240204267,71,,0.002,,1,rates,11.991628630259378,0.032750982487468557,8.673785941598156,0.02997797582384882,3.189599570119152,0.008077831571507097,-2.593210145867813,-0.019642283366540114,-2.8574943289740644,-0.017733086977684994,-0.6709321369758046,-0.004144280912562421,11.991628630259378,0.032750982487468557
1985-04-11,80.375,80.9688,80.375,80.625,11379,34267,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80625,80.625,79.75,0.7601007365891246,72,,0.002,,1,rates,19.3317153870656,0.10785612018786304,13.099995340541357,0.07801449893470995,5.645786076275907,0.02868816615266433,-1.0963068044299864,-0.02332406996488641,-2.1786294361513696,-0.025701117111337483,-0.48624143886329796,-0.00603455455758197,19.3317153870656,0.10785612018786304
1985-04-12,80.8438,80.8438,80.4688,80.5625,6902,34431,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80563,80.5625,79.6875,0.8172633981772006,73,,0.002,,1,rates,18.33305554893465,-0.0149858258814458,15.190924220447439,-0.010155035147706205,7.578880737461631,-0.004376578353702136,0.002802585688354196,0.0008498502359922147,-1.7758681069915996,0.001688860028024272,-0.36421048658450866,0.0003769313479560348,18.33305554893465,-0.0149858258814458
1985-04-15,80.6563,80.9375,80.4688,80.8438,7271,33945,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80844,80.8438,79.9375,0.8429367429598091,74,,0.002,,1,rates,18.79854230803399,0.06401351157070846,17.119453421747647,0.0530421347799754,9.509786278531605,0.026463170227437195,1.2148111544698463,9.78578562152388e-06,-1.2795909345224228,-0.006200796878159513,-0.2064378315234562,-0.0012717133886885337,18.79854230803399,0.06401351157070846
1985-04-16,80.9375,81.5,80.9063,81.4688,8122,33276,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81469,81.4688,80.5625,0.9274098346867783,75,,0.002,,1,rates,20.0,0.14533073584518955,19.788171784171798,0.13234977065145825,11.607893864588728,0.07351975567801487,2.657116383622644,0.009391653677136154,-0.5833210706681686,-0.009892463418054574,0.017743398624470278,-0.0015959621480207652,20.0,0.14533073584518955
1985-04-17,81.1875,81.5625,80.9688,81.1563,7310,33344,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81156,81.1563,80.25,0.9685627835939179,76,,0.002,,1,rates,17.065140708971196,-0.07671648532935338,19.22299042752191,-0.07590394951875701,12.744656646816857,-0.04452584096837062,3.714737355487743,-0.010192231503128554,-0.07677941110255838,0.0022375171180108633,0.19504741241424814,-6.806055901335215e-05,17.065140708971196,-0.07671648532935338
1985-04-18,81.8125,82.25,81.75,81.8125,8659,33001,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81813,81.8125,80.875,1.0639679336283945,77,,0.002,,1,rates,19.808701398414087,0.13798245278834628,20.0,0.155430032154495,14.08804472114186,0.1030486073372147,4.896920769850876,0.03003600031878055,0.5672625128345996,-0.0006208100857912284,0.4170369232867987,0.0015770816563375764,19.808701398414087,0.13798245278834628
1985-04-19,81.7188,82.125,81.5313,81.7188,12955,34077,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81719,81.7188,80.75,1.1019117380238315,78,,0.002,,1,rates,17.169612709843175,-0.02268694051680725,20.0,-0.02290603514132794,15.477117407807269,-0.01613506237275375,6.108077849410573,-0.005608451961925142,1.163188839804025,-0.0006496867526673665,0.6454302305517516,-0.0004776331210019348,17.169612709843175,-0.02268694051680725
1985-04-22,81.9063,82.0938,81.5938,81.9688,7335,34615,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81969,81.9688,81.0,1.1527236645509267,79,,0.002,,1,rates,16.959796029367133,0.05252650770031819,20.0,0.061185431014649794,16.818190947403338,0.04734870497305135,7.333903370090698,0.018686268794361055,1.8028440940720063,0.0035585105257419855,0.8957239381750036,0.0019745463423096856,16.959796029367133,0.05252650770031819
1985-04-23,81.75,81.9375,81.2188,81.4375,8696,34782,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81438,81.4375,80.4063,1.1690742516601065,80,,0.002,,1,rates,7.967151446061729,-0.10992889526750245,17.063615342583468,-0.1296346902723977,15.937349534441436,-0.10901104872043374,7.6863475063959585,-0.04753641459347007,2.1744411146217892,-0.0116855567872223,1.0484301514874577,-0.005805844764744446,7.967151446061729,-0.10992889526750245
1985-04-24,81.4688,81.5938,81.3125,81.4063,7895,34865,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81406,81.4063,80.3438,1.1348959133700685,81,,0.002,,1,rates,4.299865560165379,-0.0030523422884678984,14.569378923822068,-0.006537342117434329,15.676155403700506,-0.006105851794008041,8.280713391725671,-0.0029447618382137616,2.6099777007116756,-0.0008330629350875698,1.2420791780120988,-0.0004016702468323052,4.299865560165379,-0.0030523422884678984
1985-04-25,81.0313,81.0938,80.75,80.875,8288,35008,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80875,80.875,79.8125,1.0909948855468226,82,,0.002,,1,rates,-3.518925356883165,-0.02806316675878747,9.314790662735781,-0.09508737066082987,13.538564008065245,-0.10231077159858798,7.981491945347977,-0.054044257324357914,2.740093705318094,-0.017034076630286873,1.3161452834924598,-0.008106456960675431,-3.518925356883165,-0.02806316675878747
1985-04-26,80.625,81.2188,80.625,81.1875,4379,34666,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81188,81.1875,80.1563,1.082650243991854,83,,0.002,,1,rates,-1.4186803608950576,-0.013597084068327438,7.955853958958271,0.03599223594565579,12.821294212732656,0.05231284392606319,8.178714630931955,0.03084038618758857,3.0313787029016406,0.010587688196746813,1.4601284044392147,0.005085569101593705,-1.4186803608950576,-0.013597084068327438
1985-04-29,80.6875,80.875,80.625,80.6875,7097,34954,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80688,80.6875,79.625,1.0513219673093417,84,,0.002,,1,rates,-6.3886164819151166,0.008737061498968721,4.128291678925226,-0.04899679112522375,10.798803136875339,-0.07896101131782943,7.727079675810293,-0.050369297188187154,3.077426691030262,-0.01866899894011773,1.5091774636120003,-0.008992322737115952,-6.3886164819151166,0.008737061498968721
