,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,exchange_rate,point_value,stdev_lookback,stdev_decay,returns,sqreturns,price_diff,distance,net_exp_ret,variance,stdev,stdev_yearly,raw_carry,forecast_scalar,forecast,capped_forecast,forecast*returns,cum_series_carry,1%_move,block_value,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed
45,06/03/2017,160.91,161.29,160.81,160.88,1264538,1640121,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160880,164.09,160.88,1.512663545,46,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11000000000001364,0.012100000000003,-3.210000000000008,0.08333333333333333,-38.520000000000095,0.36572745757464814,0.6047540471750876,9.676064754801402,-3.9809572358314282,30.0,-119.42871707494285,-20.0,741.599999999994,34331.99999999998,1.6409,1640.9,1512.663545,1710.5199366860002,125000.0,73.0771956053186,-146.1543912106372,-146.0,-154.26922328220604,8.0
46,07/03/2017,160.92,161.55,160.84,161.3,955361,1688652,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161300,164.39,161.3,1.559563721,47,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.29999999999998295,0.08999999999998977,-3.089999999999975,0.08333333333333333,-37.0799999999997,0.35082327067872066,0.5923033603473145,9.476853765557031,-3.9126909539075503,30.0,-117.38072861722651,-20.0,840.0,35171.99999999998,1.6439,1643.8999999999999,1559.563721,1763.5546557068,125000.0,70.87957245640472,-141.75914491280943,-142.0,-146.1543912106372,4.0
47,08/03/2017,161.27,161.29,160.46,160.5,731439,1700160,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160500,164.0,160.5,1.637802186,48,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.38999999999998636,0.15209999999998935,-3.5,0.08333333333333333,-42.0,0.3400814722636541,0.5831650471896049,9.330640755033679,-4.501298582023095,30.0,-135.03895746069284,-20.0,-326.39999999999645,34845.599999999984,1.6400000000000001,1640.0000000000002,1637.8021860000001,1852.0267119288,125000.0,67.49362695196673,-134.98725390393346,-135.0,-141.75914491280943,7.0
48,09/03/2017,160.53,160.66,159.57,159.99,921291,1680580,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159990,159.99,161.35,1.783292834,49,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-4.009999999999991,16.080099999999927,1.3599999999999852,0.08333333333333333,16.319999999999823,1.190893284573723,1.0912805709686777,17.460489135498843,0.9346817190143719,30.0,28.04045157043116,20.0,328.8000000000011,35174.39999999999,1.5999,1599.9,1783.292834,2016.5475366872001,125000.0,61.987132822740676,123.97426564548137,124.0,-134.98725390393346,259.0
49,10/03/2017,159.63,159.85,158.87,159.01,941355,1681650,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159010,159.01,160.38,1.999657304,50,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.9800000000000182,0.9604000000000357,1.3700000000000045,0.08333333333333333,16.440000000000055,1.1784341881102804,1.085557086527595,17.36891338444152,0.94651862417176,30.0,28.3955587251528,20.0,328.8000000000011,35503.19999999999,1.5900999999999998,1590.1,1999.657304,2261.2124793632,125000.0,55.28007701213569,110.56015402427138,111.0,123.97426564548137,-13.0
50,13/03/2017,159.09,159.68,158.94,159.19,603305,1654368,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159190,159.19,160.56,2.177819093,51,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.18000000000000682,0.032400000000002455,1.3700000000000045,0.08333333333333333,16.440000000000055,1.1164863941583734,1.0566391977200038,16.90622716352006,0.9724227552953966,30.0,29.1726826588619,20.0,336.00000000000136,35839.19999999999,1.5919,1591.9,2177.819093,2462.6778303644,125000.0,50.75775582935421,101.51551165870842,102.0,110.56015402427138,-9.0
51,14/03/2017,159.03,159.66,158.73,159.56,728154,1657343,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,160.96,2.305374156,52,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.37000000000000455,0.13690000000000335,1.4000000000000057,0.08333333333333333,16.800000000000068,1.063535778257921,1.0312787102708563,16.5004593643337,1.0181534725217307,30.0,30.544604175651923,20.0,350.4000000000019,36189.59999999999,1.5956000000000001,1595.6000000000001,2305.374156,2606.9170956048,125000.0,47.94935758054869,95.89871516109739,96.0,101.51551165870842,-6.0
52,15/03/2017,159.55,160.45,159.42,160.09,678357,1652588,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160090,160.09,161.55,2.375401931,53,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.5300000000000011,0.2809000000000012,1.460000000000008,0.08333333333333333,17.520000000000095,1.0212311415953306,1.010559815941308,16.16895705506093,1.0835578287664687,30.0,32.50673486299406,20.0,347.99999999999727,36537.59999999999,1.6009,1600.9,2375.401931,2686.1045035747998,125000.0,46.53579182553913,93.07158365107826,93.0,95.89871516109739,-3.0
53,16/03/2017,160.23,160.38,159.16,159.72,797754,1672146,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159720,159.72,161.17,2.450139588,54,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.37000000000000455,0.13690000000000335,1.4499999999999886,0.08333333333333333,17.399999999999864,0.9734294582658535,0.9866252876679441,15.786004602687106,1.1022421719703555,30.0,33.06726515911066,20.0,350.4000000000019,36887.99999999999,1.5972,1597.2,2450.139588,2770.6178461104,125000.0,45.116290640906804,90.23258128181361,90.0,93.07158365107826,-3.0
54,17/03/2017,159.33,159.89,159.09,159.82,634353,1674875,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159820,159.82,161.28,2.511795374,55,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.09999999999999432,0.009999999999998864,1.460000000000008,0.08333333333333333,17.520000000000095,0.9213521902514828,0.9598709237452101,15.357934779923362,1.1407783827095743,30.0,34.22335148128723,20.0,347.99999999999727,37235.99999999999,1.5982,1598.2,2511.7953740000003,2840.3382089192005,125000.0,44.00884359738439,88.01768719476878,88.0,90.23258128181361,-2.0
55,20/03/2017,159.93,159.96,159.38,159.78,521599,1658666,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159780,159.78,161.23,2.566085995,56,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.03999999999999204,0.0015999999999993634,1.4499999999999886,0.08333333333333333,17.399999999999864,0.8716358556432946,0.9336144041537141,14.937830466459426,1.1648277866768442,30.0,34.94483360030532,20.0,347.99999999999727,37583.99999999999,1.5978,1597.8000000000002,2566.085995,2901.730043146,125000.0,43.07774952920066,86.15549905840132,86.0,88.01768719476878,-2.0
56,21/03/2017,159.69,159.84,159.12,159.56,881146,1644743,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,161.01,2.625223038,57,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.21999999999999886,0.0483999999999995,1.4499999999999886,0.08333333333333333,17.399999999999864,0.8271366202031165,0.9094705164012281,14.55152826241965,1.1957506927252852,30.0,35.87252078175856,20.0,364.80000000000246,37948.799999999996,1.5956000000000001,1595.6000000000001,2625.223038,2968.6022113704003,125000.0,42.107359322587065,84.21471864517413,84.0,86.15549905840132,-2.0
57,22/03/2017,159.72,160.33,159.65,160.2,829609,1630306,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160200,160.2,161.72,2.652399417,58,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.6399999999999864,0.40959999999998253,1.5200000000000102,0.08333333333333333,18.240000000000123,0.8045670731651092,0.896976629107531,14.351626065720495,1.2709361236471444,30.0,38.128083709414334,20.0,369.5999999999981,38318.399999999994,1.6019999999999999,1601.9999999999998,2652.3994169999996,2999.3332607435996,125000.0,41.67592899263545,83.3518579852709,83.0,84.21471864517413,-1.0
58,23/03/2017,160.12,160.47,159.88,160.03,745141,1628921,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160030,160.03,161.57,2.666248801,59,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.1699999999999875,0.02889999999999575,1.539999999999992,0.08333333333333333,18.479999999999905,0.7626391232642923,0.8732921179446728,13.972673887114764,1.3225815008136474,30.0,39.67744502440942,20.0,374.40000000000055,38692.799999999996,1.6003,1600.3,2666.248801,3014.9941441708,125000.0,41.45945034144608,82.91890068289216,83.0,83.3518579852709,-0.0
59,24/03/2017,159.94,160.35,159.73,160.22,537388,1631036,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160220,160.22,161.78,2.645217823,60,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.18999999999999773,0.03609999999999913,1.5600000000000023,0.08333333333333333,18.720000000000027,0.7233667382229791,0.8505096931975432,13.608155091160691,1.3756456973480398,30.0,41.26937092044119,20.0,384.00000000000546,39076.8,1.6022,1602.2,2645.217823,2991.2123142484,125000.0,41.78907642382071,83.57815284764142,84.0,82.91890068289216,1.0
60,27/03/2017,160.51,161.0,160.23,160.26,710739,1628219,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160260,160.26,161.86,2.605175106,61,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.03999999999999204,0.0015999999999993634,1.6000000000000227,0.08333333333333333,19.200000000000273,0.6843523199406559,0.8272558974952405,13.236094359923849,1.4505789606739201,30.0,43.517368820217605,20.0,391.1999999999989,39468.0,1.6026,1602.6000000000001,2605.1751059999997,2945.9320098647995,125000.0,42.43139338634524,84.86278677269048,85.0,83.57815284764142,1.0
61,28/03/2017,160.22,160.71,160.14,160.6,672586,1625379,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160600,160.6,162.23,2.553997716,62,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.3400000000000034,0.11560000000000233,1.6299999999999955,0.08333333333333333,19.559999999999945,0.6536089512952152,0.8084608532855597,12.935373652568956,1.5121325850618428,30.0,45.363977551855285,20.0,410.4000000000019,39878.4,1.6059999999999999,1605.9999999999998,2553.997716,2888.0606172528,125000.0,43.28164002281341,86.56328004562683,87.0,84.86278677269048,2.0
62,29/03/2017,160.24,161.24,160.18,161.15,791616,1635485,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161150,161.15,162.86,2.455001494,63,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.5500000000000114,0.3025000000000125,1.710000000000008,0.08333333333333333,20.520000000000095,0.6346300890630421,0.7966367359487272,12.746187775179635,1.609893119569306,30.0,48.29679358707918,20.0,417.6000000000022,40296.0,1.6115000000000002,1611.5000000000002,2455.0014939999996,2776.1156894151995,125000.0,45.02694195223967,90.05388390447933,90.0,86.56328004562683,3.0
63,30/03/2017,161.16,161.57,161.06,161.44,704625,1645287,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161440,161.44,163.18,2.2943174,64,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.28999999999999204,0.08409999999999539,1.740000000000009,0.08333333333333333,20.88000000000011,0.6048717058704449,0.777734984342639,12.443759749482224,1.6779494638562844,30.0,50.338483915688535,20.0,420.0,40716.0,1.6144,1614.4,2294.3174000000004,2594.4141159200003,125000.0,48.18043473976165,96.3608694795233,96.0,90.05388390447933,6.0
64,31/03/2017,161.46,161.53,161.21,161.42,618281,1651044,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161420,161.42,163.17,2.052317795,65,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.020000000000010232,0.00040000000000040925,1.75,0.08333333333333333,21.0,0.5721975596071777,0.7564374128817121,12.102998606107393,1.7351071980957693,30.0,52.05321594287308,20.0,436.79999999999836,41152.799999999996,1.6141999999999999,1614.1999999999998,2052.317795,2320.760962586,125000.0,53.86164366566809,107.72328733133618,108.0,96.3608694795233,11.0
65,03/04/2017,161.4,162.18,161.34,162.09,622567,1668062,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162090,162.09,163.91,1.785396968,66,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.6700000000000159,0.44890000000002134,1.8199999999999932,0.08333333333333333,21.839999999999918,0.5655328266554395,0.7520191664149521,12.032306662639234,1.815113312214186,30.0,54.45339936642558,20.0,446.39999999999645,41599.19999999999,1.6209,1620.9,1785.396968,2018.9268914144,125000.0,61.91407947042041,123.82815894084084,124.0,107.72328733133618,16.0
66,04/04/2017,162.21,162.72,162.17,162.53,833246,1724172,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,164.39,1.476397304,67,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4399999999999977,0.193599999999998,1.8599999999999852,0.08333333333333333,22.319999999999823,0.5454283495389292,0.7385312109443508,11.816499375109613,1.888884287254725,30.0,56.666528617641745,20.0,446.39999999999645,42045.599999999984,1.6253,1625.3,1476.397304,1669.5100713632,125000.0,74.8722647105292,149.7445294210584,150.0,123.82815894084084,26.0
67,05/04/2017,162.53,162.69,162.02,162.4,654752,1729180,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162400,162.4,164.26,1.249634213,68,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.12999999999999545,0.01689999999999882,1.8599999999999852,0.08333333333333333,22.319999999999823,0.5168592495638519,0.7189292382174005,11.502867811478408,1.9403856817103717,30.0,58.211570451311154,20.0,446.4000000000033,42491.999999999985,1.624,1624.0,1249.634213,1413.0863680604,125000.0,88.45885348931276,176.91770697862552,177.0,149.7445294210584,27.0
68,06/04/2017,162.63,162.67,162.25,162.39,589191,1741927,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162390,162.39,164.25,1.015930936,69,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.010000000000019327,0.00010000000000038654,1.8600000000000136,0.08333333333333333,22.320000000000164,0.48892631715499507,0.6992326631064907,11.187722609703851,1.9950441013473603,30.0,59.85132304042081,20.0,456.00000000000136,42947.999999999985,1.6239,1623.8999999999999,1015.930936,1148.8147024288,125000.0,108.8077996701536,217.6155993403072,218.0,176.91770697862552,41.0
69,07/04/2017,162.78,163.05,162.5,162.85,595785,1743739,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162850,162.85,164.75,1.111781303,70,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.46000000000000796,0.2116000000000073,1.9000000000000057,0.08333333333333333,22.800000000000068,0.4739357054168876,0.68842988416896,11.01487814670336,2.0699275739899017,30.0,62.09782721969705,20.0,451.1999999999989,43399.19999999998,1.6285,1628.5,1111.7813030000002,1257.2022974324002,125000.0,99.42711706404693,198.85423412809385,199.0,217.6155993403072,-19.0
70,10/04/2017,162.59,163.3,162.59,162.99,507219,1738755,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162990,162.99,164.87,1.203930646,71,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.14000000000001478,0.01960000000000414,1.8799999999999955,0.08333333333333333,22.559999999999945,0.4493770186375966,0.6703558895374878,10.725694232599805,2.103360352323937,30.0,63.100810569718114,20.0,456.00000000000136,43855.19999999998,1.6299000000000001,1629.9,1203.930646,1361.4047744968,125000.0,91.81692494519294,183.63384989038587,184.0,198.85423412809385,-15.0
71,11/04/2017,163.28,163.39,162.87,163.21,660594,1746199,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163210,163.21,165.11,1.296437426,72,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.21999999999999886,0.0483999999999995,1.9000000000000057,0.08333333333333333,22.800000000000068,0.4277025851977265,0.6539897439545413,10.463835903272662,2.178933252658249,30.0,65.36799757974748,20.0,456.00000000000136,44311.19999999998,1.6321,1632.1000000000001,1296.437426,1466.0114413208,125000.0,85.26536456453675,170.5307291290735,171.0,183.63384989038587,-13.0
72,12/04/2017,163.26,163.53,163.01,163.25,535916,1754749,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163250,163.25,165.15,1.380338123,73,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.03999999999999204,0.0015999999999993634,1.9000000000000057,0.08333333333333333,22.800000000000068,0.40467001302487643,0.6361367879826448,10.178188607722317,2.2400842506201375,30.0,67.20252751860413,20.0,456.00000000000136,44767.19999999998,1.6325,1632.5,1380.338123,1560.8863494884001,125000.0,80.08270431794749,160.16540863589498,160.0,170.5307291290735,-10.0
73,13/04/2017,163.58,163.82,163.41,163.25,490704,1764101,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163250,163.25,165.15,1.438623416,74,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.0,0.0,1.9000000000000057,0.08333333333333333,22.800000000000068,0.382795958266775,0.6187050656546906,9.89928105047505,2.3031975639186375,30.0,69.09592691755913,20.0,456.00000000000136,45223.19999999998,1.6325,1632.5,1438.623416,1626.7953588128,125000.0,76.83818331718274,153.67636663436548,154.0,160.16540863589498,-6.0
74,14/04/2017,163.58,163.82,163.41,163.25,490704,1764101,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163250,163.25,165.15,1.434294252,75,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.0,0.0,1.9000000000000057,0.08333333333333333,22.800000000000068,0.3621042848469493,0.6017510156592586,9.628016250548137,2.3680890649412882,30.0,71.04267194823865,20.0,468.0000000000041,45691.19999999999,1.6325,1632.5,1434.294252,1621.8999401616,125000.0,77.07010580908306,154.14021161816612,154.0,153.67636663436548,0.0
75,17/04/2017,163.58,163.82,163.41,163.54,490704,1764101,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163540,163.54,165.49,1.437828223,76,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.28999999999999204,0.08409999999999539,1.950000000000017,0.08333333333333333,23.400000000000205,0.34707702620657344,0.5891324352016051,9.426118963225681,2.4824638954050045,30.0,74.47391686215013,20.0,470.3999999999951,46161.599999999984,1.6354,1635.3999999999999,1437.828223,1625.8961545684,125000.0,76.8806787867591,153.7613575735182,154.0,154.14021161816612,-0.0
76,18/04/2017,163.6,163.99,163.34,163.68,571565,1769913,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163680,163.68,165.64,1.451327898,77,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.14000000000001478,0.01960000000000414,1.9599999999999795,0.08333333333333333,23.519999999999754,0.32937556533054263,0.5739125066859431,9.182600106975089,2.5613660320603526,30.0,76.84098096181057,20.0,465.59999999999945,46627.19999999998,1.6368,1636.8,1451.327898,1641.1615870584,125000.0,76.1655652835798,152.3311305671596,152.0,153.7613575735182,-1.0
77,19/04/2017,163.77,163.8,163.16,163.25,630807,1783076,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163250,163.25,165.19,1.452959967,78,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.4300000000000068,0.18490000000000587,1.9399999999999977,0.08333333333333333,23.279999999999973,0.3215660753126758,0.5670679635746282,9.073087417194051,2.5658300123817788,30.0,76.97490037145336,20.0,453.5999999999967,47080.79999999998,1.6325,1632.5,1452.959967,1643.0071306836,125000.0,76.08001064973571,152.16002129947142,152.0,152.3311305671596,-0.0
78,20/04/2017,163.39,163.44,162.52,162.74,711948,1796672,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162740,162.74,164.63,1.404913995,79,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.5099999999999909,0.2600999999999907,1.8899999999999864,0.08333333333333333,22.679999999999836,0.31824358475523334,0.5641308223765418,9.026093158024668,2.5127150366087383,30.0,75.38145109826215,20.0,453.5999999999967,47534.39999999998,1.6274000000000002,1627.4,1404.913995,1588.6767455460001,125000.0,78.68183401717742,157.36366803435484,157.0,152.16002129947142,5.0
79,21/04/2017,162.91,162.94,162.49,162.74,528563,1752188,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162740,162.74,164.63,1.350658852,80,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.0,0.0,1.8899999999999864,0.08333333333333333,22.679999999999836,0.30104122882251805,0.5486722417094909,8.778755867351855,2.583509593238221,30.0,77.50528779714664,20.0,420.0,47954.39999999998,1.6274000000000002,1627.4,1350.658852,1527.3250298416,125000.0,81.84243534132602,163.68487068265205,164.0,157.36366803435484,6.0
80,24/04/2017,161.52,161.63,160.93,161.35,985541,1765759,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161350,161.35,163.1,1.280078383,81,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-1.3900000000000148,1.932100000000041,1.75,0.08333333333333333,21.0,0.38920656780508683,0.6238642222511938,9.9818275560191,2.1038231608536333,30.0,63.114694825609,20.0,412.7999999999997,48367.19999999998,1.6135,1613.5,1280.078383,1447.5126354964,125000.0,86.3550320285345,172.710064057069,173.0,163.68487068265205,9.0
81,25/04/2017,161.32,161.47,160.65,160.98,841149,1766646,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160980,160.98,162.7,1.195272912,82,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,-0.37000000000000455,0.13690000000000335,1.7199999999999989,0.08333333333333333,20.639999999999986,0.375568374950758,0.6128363361867163,9.80538137898746,2.1049665690954846,30.0,63.14899707286454,20.0,424.79999999999563,48791.99999999998,1.6098,1609.8,1195.2729120000001,1351.6146088896003,125000.0,92.48198353130554,184.9639670626111,185.0,172.710064057069,12.0
