Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
09/11/1998,112.8281,113.1094,112.5938,113.0313,49115,336371,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113031,113.0313,113.3594,0.7840335102927569,1266,0.004,,1
10/11/1998,113.0469,113.4844,113.0469,113.0313,61998,331373,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113031,113.0313,113.3594,0.8034005151616643,1267,0.004,,1
11/11/1998,113.6406,113.6563,113.5,113.5469,4498,331176,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113547,113.1563,113.5469,0.8008349856006897,1268,0.004,,1
12/11/1998,113.1719,113.5625,113.1719,113.375,49669,330984,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113375,113.375,113.7813,0.823758284062791,1269,0.004,,1
13/11/1998,113.375,113.5469,113.0781,113.2031,58166,328245,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113203,113.2031,113.6406,0.8522131861974199,1270,0.004,,1
16/11/1998,113.1094,113.25,112.9688,113.1406,61288,325532,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113141,113.1406,113.5625,0.8792700346852708,1271,0.004,,1
17/11/1998,113.125,113.6875,112.9688,113.1406,60110,306338,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,113141,113.1406,113.5625,0.9053638740466644,1272,0.004,,1
18/11/1998,112.9688,113.25,112.8281,112.9688,88333,287989,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112969,112.9688,113.3594,0.9304744573758111,1273,0.004,,1
19/11/1998,113,113.0781,112.6875,112.7188,81470,258523,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112719,112.7188,113.1094,0.9640762321667505,1274,0.004,,1
20/11/1998,112.7188,112.9375,112.6875,112.8281,89845,243839,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112828,112.8281,113.2031,0.9353261127697013,1275,0.004,,1
23/11/1998,112.9375,113.0625,112.75,112.8125,48621,226862,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112813,112.8125,113.2031,0.893340445031413,1276,0.004,,1
