Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,gbpusd,assetClass
17/09/2014,162.6,163.46,162.36,162.79,126837,135241,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101744,162.79,162.62,1.9507008996718582,6383,0.003,,1.33,,fx
18/09/2014,162.48,163.97,162.33,163.62,133473,138298,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102263,163.62,163.46,1.892375050911888,6384,0.003,,1.33,,fx
19/09/2014,164.36,165.15,162.66,163,260856,138402,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101875,163,162.82,1.8276143830998839,6385,0.003,,1.33,,fx
22/09/2014,162.81,163.56,162.78,163.45,86010,135051,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102156,163.45,163.27,1.7151566497884028,6386,0.003,,1.33,,fx
23/09/2014,163.5,164.04,162.91,163.93,111709,133729,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102456,163.93,163.76,1.655619018166095,6387,0.003,,1.33,,fx
24/09/2014,163.76,164.02,163.16,163.27,87340,131629,BP1 Curncy,Future,CME,USD,0.01,6.25,625,102044,163.27,163.1,1.6040414583107871,6388,0.003,,1.33,,fx
25/09/2014,163.27,163.31,162.65,163,133077,129722,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101875,163,162.83,1.5541596871985148,6389,0.003,,1.33,,fx
26/09/2014,163.08,163.23,162.27,162.41,87488,129293,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101506,162.41,162.24,1.513342107163088,6390,0.003,,1.33,,fx
29/09/2014,162.29,162.64,162.03,162.4,80931,135727,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101500,162.4,162.24,1.4577394600245435,6391,0.003,,1.33,,fx
30/09/2014,162.31,162.77,161.55,161.91,128361,132032,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101194,161.91,161.74,1.424164433382773,6392,0.003,,1.33,,fx
01/10/2014,162.04,162.42,161.51,161.65,95734,132435,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101031,161.65,161.48,1.3595191551840204,6393,0.003,,1.33,,fx
02/10/2014,161.72,162.4,161.02,161.36,122894,130395,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100850,161.36,161.2,1.2782797033430173,6394,0.003,,1.33,,fx
03/10/2014,161.42,161.49,159.41,159.53,121704,128843,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99706,159.53,159.37,1.3037765657165832,6395,0.003,,1.33,,fx
06/10/2014,159.55,160.89,159.44,160.51,88783,131082,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100319,160.51,160.35,1.223390098583224,6396,0.003,,1.33,,fx
07/10/2014,160.73,161.19,160.17,160.87,99286,129221,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100544,160.87,160.71,1.1708615061759475,6397,0.003,,1.33,,fx
08/10/2014,160.89,161.73,160.23,161.51,120625,128026,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100944,161.51,161.36,1.0867655374141758,6398,0.003,,1.33,,fx
09/10/2014,161.51,162.18,160.92,161.11,116443,130127,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100694,161.11,160.96,1.0826415226862232,6399,0.003,,1.33,,fx
10/10/2014,161.11,161.26,160,160.45,89808,133782,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100281,160.45,160.3,1.103256089934488,6400,0.003,,1.33,,fx
13/10/2014,160.61,161.18,160.41,160.5,69972,134286,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100313,160.5,160.35,1.1312014262032064,6401,0.003,,1.33,,fx
14/10/2014,160.67,160.72,158.88,159,122111,137997,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99375,159,158.86,1.262481947056697,6402,0.003,,1.33,,fx
15/10/2014,158.98,160.62,158.66,159.22,232387,138891,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99513,159.22,159.09,1.3713335358853902,6403,0.003,,1.33,,fx
16/10/2014,159.97,160.89,159.33,160.53,147837,140562,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100331,160.53,160.39,1.3927281380958199,6404,0.003,,1.33,,fx
17/10/2014,160.69,161.19,160.21,161.02,94821,137352,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100638,161.02,160.88,1.3915211101442586,6405,0.003,,1.33,,fx
20/10/2014,160.86,161.72,160.71,161.61,62879,136096,BP1 Curncy,Future,CME,USD,0.01,6.25,625,101006,161.61,161.47,1.3882911558136557,6406,0.003,,1.33,,fx
21/10/2014,161.53,161.78,161.01,161.13,66102,134994,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100706,161.13,160.99,1.375688676012977,6407,0.003,,1.33,,fx
22/10/2014,161.1,161.24,160.05,160.43,84098,136107,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100269,160.43,160.3,1.3709629219312307,6408,0.003,,1.33,,fx
23/10/2014,160.37,160.54,159.88,160.22,77500,137011,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100138,160.22,160.09,1.3192293204658185,6409,0.003,,1.33,,fx
24/10/2014,160.22,160.92,160.04,160.7,68776,139167,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100438,160.7,160.57,1.2797601337659272,6410,0.003,,1.33,,fx
27/10/2014,160.78,161.41,160.77,161.22,51404,137852,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100763,161.22,161.09,1.1963955588808426,6411,0.003,,1.33,,fx
28/10/2014,161.12,161.77,160.82,161.23,71929,137608,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100769,161.23,161.1,1.0507722556813441,6412,0.003,,1.33,,fx
29/10/2014,161.25,161.55,159.96,160.13,88230,138889,BP1 Curncy,Future,CME,USD,0.01,6.25,625,100081,160.13,160,0.960863327070761,6413,0.003,,1.33,,fx
30/10/2014,160.08,160.32,159.44,159.97,85480,140263,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99981,159.97,159.84,0.878555253418552,6414,0.003,,1.33,,fx
31/10/2014,159.96,160.06,159.36,159.85,101253,139257,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99906,159.85,159.72,0.8341626539885413,6415,0.003,,1.33,,fx
03/11/2014,159.69,160.27,159.2,159.71,85037,141890,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99819,159.71,159.58,0.7805186309813951,6416,0.003,,1.33,,fx
04/11/2014,159.7,160.11,159.6,159.97,68759,142480,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99981,159.97,159.84,0.7418643182161466,6417,0.003,,1.33,,fx
05/11/2014,159.97,160.17,158.62,159.72,127148,144125,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99825,159.72,159.59,0.7213759999534743,6418,0.003,,1.33,,fx
06/11/2014,159.57,159.97,158.19,158.33,104012,148788,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98956,158.33,158.2,0.8126311176103936,6419,0.003,,1.33,,fx
07/11/2014,158.33,158.83,157.86,158.6,105203,153922,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99125,158.6,158.47,0.8704293959355193,6420,0.003,,1.33,,fx
10/11/2014,158.77,159.13,158.36,158.47,64208,149076,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99044,158.47,158.34,0.9427000229704967,6421,0.003,,1.33,,fx
11/11/2014,158.39,159.42,158.31,158.82,72579,149429,BP1 Curncy,Future,CME,USD,0.01,6.25,625,99263,158.82,158.69,0.9724925021005609,6422,0.003,,1.33,,fx
12/11/2014,159.11,159.37,157.71,157.77,141612,150543,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98606,157.77,157.65,1.0380939263741786,6423,0.003,,1.33,,fx
13/11/2014,157.62,157.78,156.9,157.15,77977,153221,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98219,157.15,157.03,1.1553246296927824,6424,0.003,,1.33,,fx
14/11/2014,157,157.05,155.89,156.77,112641,158882,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97981,156.77,156.65,1.2985906462936074,6425,0.003,,1.33,,fx
17/11/2014,156.62,157.32,156.16,156.38,77257,161509,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97738,156.38,156.26,1.4438634515220081,6426,0.003,,1.33,,fx
18/11/2014,156.31,156.76,156.26,156.32,78773,164412,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97700,156.32,156.21,1.5772521463949827,6427,0.003,,1.33,,fx
19/11/2014,156.22,157.18,155.87,156.75,109604,164790,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97969,156.75,156.64,1.66464210366897,6428,0.003,,1.33,,fx
20/11/2014,156.78,157.36,156.29,156.96,94568,167704,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98100,156.96,156.85,1.7083542762867634,6429,0.003,,1.33,,fx
21/11/2014,156.88,157.12,156.24,156.43,82233,171822,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97769,156.43,156.32,1.7473601040732958,6430,0.003,,1.33,,fx
24/11/2014,156.44,157.12,156.26,156.94,55469,168805,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98088,156.94,156.83,1.7041990298397671,6431,0.003,,1.33,,fx
25/11/2014,156.99,157.34,156.47,157.06,72109,168598,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98163,157.06,156.95,1.6662007682069024,6432,0.003,,1.33,,fx
26/11/2014,157.02,158.04,156.77,157.06,91604,167576,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98163,157.06,156.95,1.6512679976227689,6433,0.003,,1.33,,fx
27/11/2014,157.02,158.04,156.77,157.96,91604,167576,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98725,157.96,157.85,1.6147082295695605,6434,0.003,,1.33,,fx
28/11/2014,157.93,158.24,156.14,156.17,110808,173082,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97606,156.17,156.06,1.6012325460842476,6435,0.003,,1.33,,fx
01/12/2014,156.36,157.62,155.83,157.39,101061,169180,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98369,157.39,157.29,1.4819803192482874,6436,0.003,,1.33,,fx
02/12/2014,157.29,157.42,156.3,156.36,76141,168053,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97725,156.36,156.26,1.3656887151320465,6437,0.003,,1.33,,fx
03/12/2014,156.37,157.19,156.16,156.84,87802,166098,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98025,156.84,156.74,1.296778058615093,6438,0.003,,1.33,,fx
04/12/2014,156.81,157.25,156.41,156.72,93071,162145,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97950,156.72,156.62,1.2259214221577885,6439,0.003,,1.33,,fx
05/12/2014,156.69,156.94,155.66,155.8,89638,172185,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97375,155.8,155.7,1.1858997990155757,6440,0.003,,1.33,,fx
08/12/2014,155.63,156.78,155.41,156.62,75564,159318,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97888,156.62,156.52,1.0992689995196971,6441,0.003,,1.33,,fx
09/12/2014,156.54,157.17,156.26,156.63,133564,139917,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97894,156.63,156.53,0.9597088099895453,6442,0.003,,1.33,,fx
10/12/2014,156.69,157.19,156.47,157.04,123909,127155,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98150,157.04,156.93,0.8035643512738063,6443,0.003,,1.33,,fx
11/12/2014,157.03,157.46,156.41,156.9,108107,130656,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98063,157.01,156.9,0.7616915385977179,6444,0.003,,1.33,,fx
12/12/2014,157.17,157.35,156.84,156.96,73236,136366,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98100,157.06,156.96,0.6885245093468237,6445,0.003,,1.33,,fx
15/12/2014,157.15,157.38,155.89,156.31,97091,145883,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97694,156.27,156.31,0.6251671776182641,6446,0.003,,1.33,,fx
16/12/2014,156.32,157.76,156,157.19,117755,137341,BP1 Curncy,Future,CME,USD,0.01,6.25,625,98244,157.19,157.07,0.4839328465511657,6447,0.003,,1.33,,fx
17/12/2014,157.37,157.4,155.27,155.42,122677,140693,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97138,155.42,155.3,0.5185486155006828,6448,0.003,,1.33,,fx
18/12/2014,155.63,156.68,155.4,156.61,85257,139450,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97881,156.61,156.5,0.5113126896896365,6449,0.003,,1.33,,fx
19/12/2014,156.6,156.73,155.95,156.24,67789,137742,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97650,156.24,156.12,0.5193688477093699,6450,0.003,,1.33,,fx
22/12/2014,156.13,156.56,155.63,155.83,41509,137540,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97394,155.83,155.72,0.5437867228711368,6451,0.003,,1.33,,fx
23/12/2014,155.76,155.99,154.76,155.1,62671,141196,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96938,155.1,154.98,0.6243775566948293,6452,0.003,,1.33,,fx
24/12/2014,155.1,155.48,154.95,155.1,26151,139973,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96938,155.1,154.98,0.6926162958695997,6453,0.003,,1.33,,fx
25/12/2014,155.1,155.48,154.95,155.44,26151,139973,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97150,155.44,155.33,0.7208624464052645,6454,0.003,,1.33,,fx
26/12/2014,155.51,155.6,155.28,155.51,10931,140446,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97194,155.51,155.39,0.7467931440303077,6455,0.003,,1.33,,fx
29/12/2014,155.49,155.77,154.98,155.12,45392,144219,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96950,155.12,155.01,0.7845865152872447,6456,0.003,,1.33,,fx
30/12/2014,155.03,155.65,154.91,155.48,45143,143189,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97175,155.48,155.36,0.7907380518459761,6457,0.003,,1.33,,fx
31/12/2014,155.52,156.12,155.4,155.48,41628,142726,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97175,155.48,155.36,0.7916034360526875,6458,0.003,,1.33,,fx
01/01/2015,155.52,156.12,155.4,155.7,41628,142726,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97313,155.7,155.58,0.7132068423468043,6459,0.003,,1.33,,fx
02/01/2015,155.71,155.77,153.15,153.26,109677,163649,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95788,153.26,153.15,0.9190076169271628,6460,0.003,,1.33,,fx
05/01/2015,152.75,153.11,151.95,152.46,106481,159159,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95288,152.46,152.35,1.1238183423652355,6461,0.003,,1.33,,fx
06/01/2015,152.41,152.65,151.33,151.54,100904,161207,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94713,151.54,151.43,1.4090156138132839,6462,0.003,,1.33,,fx
07/01/2015,151.36,151.48,150.46,151.14,96222,164988,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94463,151.14,151.04,1.64943172031137,6463,0.003,,1.33,,fx
08/01/2015,150.96,151.1,150.27,150.75,79683,169502,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94219,150.75,150.64,1.8712298095020299,6464,0.003,,1.33,,fx
09/01/2015,150.71,151.68,150.7,151.57,121008,172227,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94731,151.57,151.47,2.0001249960861878,6465,0.003,,1.33,,fx
12/01/2015,151.81,151.88,150.92,151.72,79325,177951,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94825,151.72,151.61,2.075074295851075,6466,0.003,,1.33,,fx
13/01/2015,151.58,151.85,150.7,151.39,112876,177658,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94619,151.39,151.29,2.1479922408227843,6467,0.003,,1.33,,fx
14/01/2015,151.54,152.63,151.38,152.14,106646,174757,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95088,152.14,152.03,2.1406036531707486,6468,0.003,,1.33,,fx
15/01/2015,152.27,152.61,151.43,151.76,156250,180360,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94850,151.76,151.66,2.1387619471634385,6469,0.003,,1.33,,fx
16/01/2015,151.69,152.28,150.68,151.76,108071,184640,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94850,151.76,151.66,2.11275081350532,6470,0.003,,1.33,,fx
19/01/2015,151.69,152.28,150.68,151.6,108071,184640,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94750,151.6,151.5,2.108250222332998,6471,0.003,,1.33,,fx
20/01/2015,151.28,151.94,150.51,151.51,101412,181983,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94694,151.51,151.41,2.0338348834898463,6472,0.003,,1.33,,fx
21/01/2015,151.41,151.73,150.7,151.17,102210,185263,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94481,151.17,151.07,2.0516235847006454,6473,0.003,,1.33,,fx
22/01/2015,151.38,152.08,149.66,150.12,101810,187440,BP1 Curncy,Future,CME,USD,0.01,6.25,625,93825,150.12,150.03,2.0411048478621163,6474,0.003,,1.33,,fx
23/01/2015,150.02,150.31,149.46,150.11,103427,186439,BP1 Curncy,Future,CME,USD,0.01,6.25,625,93819,150.11,150.02,2.0232574395347127,6475,0.003,,1.33,,fx
26/01/2015,150.04,150.99,149.83,150.71,74184,185461,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94194,150.71,150.62,1.9739429238537487,6476,0.003,,1.33,,fx
27/01/2015,150.79,152.19,150.55,151.96,97411,184447,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94975,151.96,151.86,1.9142361400740138,6477,0.003,,1.33,,fx
28/01/2015,151.86,152.16,151.27,151.53,81516,182673,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94706,151.53,151.44,1.8505123614732433,6478,0.003,,1.33,,fx
29/01/2015,151.39,151.58,150.13,150.43,88774,187174,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94019,150.43,150.34,1.7817774832916222,6479,0.003,,1.33,,fx
30/01/2015,150.67,150.95,149.85,150.53,93881,187429,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94081,150.53,150.44,1.6758189042867304,6480,0.003,,1.33,,fx
02/02/2015,150.81,150.86,150,150.32,92744,188446,BP1 Curncy,Future,CME,USD,0.01,6.25,625,93950,150.32,150.23,1.5801927097555337,6481,0.003,,1.33,,fx
03/02/2015,150.23,151.94,149.83,151.62,117752,181764,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94763,151.62,151.53,1.3870571965968137,6482,0.003,,1.33,,fx
04/02/2015,151.47,152.47,151.36,152.2,101998,178340,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95125,152.2,152.1,1.1483284953781783,6483,0.003,,1.33,,fx
05/02/2015,151.81,153.4,151.63,153.27,87176,179318,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95794,153.27,153.18,0.8464657897974321,6484,0.003,,1.33,,fx
06/02/2015,153.28,153.49,152.07,152.29,89969,178078,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95181,152.29,152.2,0.7802990879340278,6485,0.003,,1.33,,fx
09/02/2015,152.28,152.65,151.95,152.3,53203,175954,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95188,152.3,152.21,0.7720604466603205,6486,0.003,,1.33,,fx
10/02/2015,152.08,152.73,151.93,152.51,75033,174692,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95319,152.51,152.42,0.802251415266674,6487,0.003,,1.33,,fx
11/02/2015,152.52,152.97,152.15,152.44,78794,172124,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95275,152.44,152.34,0.8227579635778551,6488,0.003,,1.33,,fx
12/02/2015,152.34,154.12,152.06,154.05,130967,170671,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96281,154.05,153.95,0.9507737199938519,6489,0.003,,1.33,,fx
13/02/2015,153.81,154.19,153.68,154.05,58286,167961,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96281,154.05,153.95,1.0655690185519373,6490,0.003,,1.33,,fx
16/02/2015,153.81,154.19,153.68,153.89,58286,167961,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96181,153.89,153.8,1.14902088752316,6491,0.003,,1.33,,fx
17/02/2015,154.07,154.37,153.13,153.61,109037,168710,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96006,153.61,153.52,1.198603771045554,6492,0.003,,1.33,,fx
18/02/2015,153.43,154.79,153.39,154.33,98568,168422,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96456,154.33,154.24,1.2920994543628341,6493,0.003,,1.33,,fx
19/02/2015,154.36,154.63,154.02,154.1,66834,167659,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96313,154.1,154.01,1.356907881900922,6494,0.003,,1.33,,fx
20/02/2015,154.11,154.32,153.41,153.94,105831,170140,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96213,153.94,153.85,1.403631836807033,6495,0.003,,1.33,,fx
23/02/2015,153.89,154.73,153.3,154.52,68986,168415,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96575,154.52,154.43,1.472830268552727,6496,0.003,,1.33,,fx
24/02/2015,154.51,154.73,154,154.52,79238,167704,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96575,154.52,154.43,1.5275386519818672,6497,0.003,,1.33,,fx
25/02/2015,154.48,155.37,154.46,155.26,67378,165999,BP1 Curncy,Future,CME,USD,0.01,6.25,625,97038,155.26,155.17,1.6050495319352114,6498,0.003,,1.33,,fx
26/02/2015,155.25,155.52,153.93,154.05,101541,164218,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96281,154.05,153.95,1.5449559864169695,6499,0.003,,1.33,,fx
27/02/2015,154.08,154.58,153.82,154.36,85598,160415,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96475,154.36,154.27,1.4755893737642027,6500,0.003,,1.33,,fx
02/03/2015,154.24,154.29,153.49,153.61,75267,162227,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96006,153.61,153.52,1.4077324556294901,6501,0.003,,1.33,,fx
03/03/2015,153.58,153.96,153.43,153.64,61451,161022,BP1 Curncy,Future,CME,USD,0.01,6.25,625,96025,153.64,153.54,1.3946837156261314,6502,0.003,,1.33,,fx
04/03/2015,153.59,153.72,152.5,152.6,100733,163985,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95375,152.6,152.51,1.3606655234232845,6503,0.003,,1.33,,fx
05/03/2015,152.63,152.69,152.15,152.38,84681,159923,BP1 Curncy,Future,CME,USD,0.01,6.25,625,95238,152.38,152.29,1.2504101993477388,6504,0.003,,1.33,,fx
06/03/2015,152.49,152.51,150.26,150.48,123205,172119,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94050,150.48,150.38,1.2549165974808252,6505,0.003,,1.33,,fx
09/03/2015,150.42,151.36,150.33,151.3,102341,156203,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94563,151.3,151.21,1.173422771198099,6506,0.003,,1.33,,fx
10/03/2015,151.29,151.31,150.28,150.73,131307,134615,BP1 Curncy,Future,CME,USD,0.01,6.25,625,94206,150.73,150.64,1.2368121657307234,6507,0.003,,1.33,,fx
11/03/2015,150.39,150.87,148.83,149.24,199324,126017,BP1 Curncy,Future,CME,USD,0.01,6.25,625,93275,149.33,149.24,1.4598211077500949,6508,0.003,,1.33,,fx
12/03/2015,149.24,150.17,148.39,148.41,155956,171415,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92756,148.51,148.41,1.733933581955343,6509,0.003,,1.33,,fx
13/03/2015,148.72,148.87,146.89,147.13,157033,181619,BP1 Curncy,Future,CME,USD,0.01,6.25,625,91956,147.23,147.13,2.082244382062837,6510,0.003,,1.33,,fx
16/03/2015,147.3,148.44,147.28,148.25,91358,184544,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92656,148.05,148.25,2.264103943424872,6511,0.003,,1.33,,fx
17/03/2015,148.15,148.36,147.15,147.45,91057,188136,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92156,147.45,147.39,2.482191370536355,6512,0.003,,1.33,,fx
18/03/2015,147.33,151.45,146.25,148.54,179037,179191,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92838,148.54,148.48,2.595205964844594,6513,0.003,,1.33,,fx
19/03/2015,149.43,150.01,146.8,147.12,147224,181730,BP1 Curncy,Future,CME,USD,0.01,6.25,625,91950,147.12,147.06,2.7522316399541342,6514,0.003,,1.33,,fx
20/03/2015,147.47,149.82,147.14,149.34,125721,173747,BP1 Curncy,Future,CME,USD,0.01,6.25,625,93338,149.34,149.28,2.7601494524689043,6515,0.003,,1.33,,fx
23/03/2015,149.63,149.66,148.31,149.32,121095,175562,BP1 Curncy,Future,CME,USD,0.01,6.25,625,93325,149.32,149.26,2.761225452577927,6516,0.003,,1.33,,fx
24/03/2015,149.46,149.77,148.34,148.36,106995,177918,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92725,148.36,148.3,2.7958032834882935,6517,0.003,,1.33,,fx
25/03/2015,148.38,149.46,148.23,148.58,88488,176283,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92863,148.58,148.52,2.7742280007172515,6518,0.003,,1.33,,fx
26/03/2015,148.76,149.88,147.98,148.31,101694,179920,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92694,148.31,148.24,2.7540141611769813,6519,0.003,,1.33,,fx
27/03/2015,148.43,149.14,147.89,148.68,94806,179432,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92925,148.68,148.61,2.7092765331904416,6520,0.003,,1.33,,fx
30/03/2015,148.8,148.93,147.45,148.07,81120,182695,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92544,148.07,148,2.6310928021063984,6521,0.003,,1.33,,fx
31/03/2015,147.92,148.64,147.48,148.37,83840,182287,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92731,148.37,148.3,2.5136655173860745,6522,0.003,,1.33,,fx
01/04/2015,148.15,148.64,147.31,148.2,93950,190156,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92625,148.2,148.12,2.3025799298385876,6523,0.003,,1.33,,fx
02/04/2015,148.18,148.62,147.68,148.17,81625,184429,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92606,148.17,148.09,2.1522412349212163,6524,0.003,,1.33,,fx
03/04/2015,148.22,149.39,148.03,149.11,21999,184760,BP1 Curncy,Future,CME,USD,0.01,6.25,625,93194,149.11,149.03,1.9139859804332318,6525,0.003,,1.33,,fx
06/04/2015,149.19,149.75,148.64,149.14,41741,183929,BP1 Curncy,Future,CME,USD,0.01,6.25,625,93213,149.14,149.06,1.7029868858258295,6526,0.003,,1.33,,fx
07/04/2015,148.82,149.13,147.96,148.22,78254,184969,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92638,148.22,148.14,1.444452029881176,6527,0.003,,1.33,,fx
08/04/2015,148.05,149.65,148.02,148.75,100005,180769,BP1 Curncy,Future,CME,USD,0.01,6.25,625,92969,148.75,148.67,1.2372381877772551,6528,0.003,,1.33,,fx
09/04/2015,148.62,148.79,146.77,146.86,90969,186386,BP1 Curncy,Future,CME,USD,0.01,6.25,625,91788,146.86,146.78,1.064487826747724,6529,0.003,,1.33,,fx
10/04/2015,147.03,147.18,145.81,146.43,88447,192643,BP1 Curncy,Future,CME,USD,0.01,6.25,625,91519,146.43,146.35,1.0816604519413227,6530,0.003,,1.33,,fx
13/04/2015,146.24,146.75,145.6,146.7,79548,191918,BP1 Curncy,Future,CME,USD,0.01,6.25,625,91688,146.7,146.62,0.9677892332322967,6531,0.003,,1.33,,fx
