Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ret_px,ret_net_for_var,ret_pct_for_sig,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,trades,pnl_usd,carry_pnl_usd,trade_pnl_usd,strategy_ret,current_position
2017-03-02,67.59,67.675,67.08,67.305,77034,129452,AD1 Curncy,Future,CME,USD,0.005,5,1000,67305,67.305,67.545,1.2328861801962443,8589,0.002,,0.6485,-0.003479419603198086,-0.23499999999999943,-0.003479419603198086,0.2461991715683137,0.496184614401045,67.45871558753656,68.2954891313688,-0.836773543832237,-1.686415740323436,-12.64811805242577,-12.64811805242577,0.04458678501019485,1.83,0.67305,673.0500000000001,1231.6815000000001,1899.2775636083272,9999946.029298376,124727.54433307628,65.67104604558885,-83.06151430108964,-59.46798839812413,-59,1,21742.482652274426,21742.482652274426,0.0,0.002178997707416238,-60.0
2017-03-03,67.315,67.78,67.3,67.715,66108,126384,AD1 Curncy,Future,CME,USD,0.005,5,1000,67715,67.715,67.955,1.1798295074510885,8590,0.002,,0.6485,0.006091672238317969,0.4099999999999966,0.006091672238317969,0.24197759472678307,0.4919121819255781,67.56122935252193,68.22719629238424,-0.6659669398623009,-1.3538329895701906,-10.15374742177643,-10.15374742177643,-0.0770481896069304,1.74,0.67715,677.15,1178.241,1816.8712413261374,9962644.564379333,124999.3253662297,68.7992206178532,-69.85699089687547,-50.014194409272356,-50,9,-37301.46491904364,-37301.46491904364,0.0,-0.0037301666238753503,-59.0
2017-03-06,67.595,67.71,67.16,67.22,78603,120126,AD1 Curncy,Future,CME,USD,0.005,5,1000,67220,67.22,67.46,1.1725912189046683,8591,0.002,,0.6485,-0.007310049472052049,-0.49500000000000455,-0.007310049472052049,0.24214231933614638,0.49207958638430266,67.42473761151317,68.10870261092727,-0.6839649994141013,-1.3899479237489454,-10.42460942811709,-10.42460942811709,0.07422439597990664,1.74,0.6722,672.2,1169.6280000000002,1803.589822667695,10000809.560524283,124533.05705474166,69.0473274408615,-71.97914206262926,-51.53355102064654,-52,-2,38164.99614495024,38164.99614495024,0.0,0.003830809771273607,-50.0
2017-03-07,67.295,67.49,65.81,65.865,179422,110107,AD1 Curncy,Future,CME,USD,0.005,5,1000,65865,65.865,66.125,1.2512443806010685,8592,0.002,,0.6485,-0.020157691163344316,-1.355000000000004,-0.020157691163344316,0.3282981399125715,0.5729730708441466,66.8008425669079,67.844737597877,-1.0438950309690966,-1.821891959828326,-13.664189698712445,-13.664189698712445,0.21013605735047172,1.9,0.65865,658.65,1251.435,1929.7378565921358,10109460.292983806,125010.11950655354,64.78088154798289,-88.51782543214588,-63.37444073972262,-63,-11,108650.73245952229,108650.73245952229,0.0,0.01086419372371554,-52.0
2017-03-08,66.145,66.54,65.95,66.155,205691,118416,AD1 Curncy,Future,CME,USD,0.005,5,1000,66155,65.9,66.155,1.2138749249074938,8593,0.002,,0.6485,0.004402945418659376,0.29000000000000625,0.004402945418659376,0.31509824045783813,0.5613361207492692,66.54250554014475,67.64594493930323,-1.1034393991584892,-1.9657373868719203,-14.743030401539402,-14.743030401539402,-0.0601626814336386,1.83,0.66155,661.55,1210.6365,1866.8257517347727,10081287.586738624,126368.25366229757,67.69150979670609,-99.79779868589401,-71.45035079541304,-71,-8,-28172.706245181795,-28172.706245181795,0.0,-0.0027867665957137483,-63.0
2017-03-09,66.145,66.62,66.015,66.125,112023,143073,AD1 Curncy,Future,CME,USD,0.005,5,1000,66125,65.875,66.125,1.1908856298231407,8594,0.002,,0.6485,-0.0004534804625501154,-0.030000000000001137,-0.0004534804625501154,0.2981145517844415,0.5459986737936655,66.37550332408685,67.46701024056168,-1.0915069164748274,-1.9991017723374747,-14.99326329253106,-14.99326329253106,0.0066856762458805015,1.8,0.66125,661.25,1190.25,1835.389360061681,10084572.089437159,126016.0948342328,68.65905272001677,-102.94232548469822,-73.70167843809276,-74,-3,3284.502698535206,3284.502698535206,0.0,0.0003258019047939658,-71.0
2017-03-10,66.12,66.655,65.895,66.085,154895,151663,AD1 Curncy,Future,CME,USD,0.005,5,1000,66085,65.835,66.085,1.241862277651049,8595,0.002,,0.6485,-0.0006049149338375193,-0.04000000000000625,-0.0006049149338375193,0.2820867381744717,0.531118384331094,66.2593019944521,67.30442080049559,-1.0451188060434902,-1.967769967819403,-14.758274758645522,-14.758274758645522,0.009069648872609932,1.88,0.6608499999999999,660.8499999999999,1242.3979999999997,1915.8026214340782,10089136.468774091,126057.15111796449,65.79861083163365,-97.10739773904388,-69.52415508805298,-70,4,4564.379336932094,4564.379336932094,0.0,0.00045261011537742316,-74.0
2017-03-13,66.225,67.405,66.225,66.975,153922,149902,AD1 Curncy,Future,CME,USD,0.005,5,1000,66975,66.655,66.975,1.2508634351196588,8596,0.002,,0.6485,0.013467503972157013,0.8900000000000006,0.013467503972157013,0.3096550225974733,0.5564665511937562,66.54558119667126,67.265665412202,-0.7200842155307328,-1.294029648297776,-9.70522236223332,-9.70522236223332,-0.19875712393424316,1.87,0.66975,669.75,1252.4325000000001,1931.2760215882809,9993068.619892055,126114.20585967615,65.30097430400438,-63.37604760908467,-45.37415547559513,-45,25,-96067.84888203553,-96067.84888203553,0.0,-0.009521909945352193,-70.0
2017-03-14,66.92,67.235,66.545,67.085,121699,149096,AD1 Curncy,Future,CME,USD,0.005,5,1000,67085,67.085,67.285,1.2257344736875373,8597,0.002,,0.6485,0.0016424038820455067,0.10999999999999943,0.0016424038820455067,0.2935709673219342,0.541821896310895,66.76134871800275,67.2444106578253,-0.48306193982254797,-0.8915511593598816,-6.686633695199112,-6.686633695199112,-0.015939894883846867,1.83,0.67085,670.8499999999999,1227.6554999999998,1893.0693909020815,9985435.620663065,124913.3577486507,65.98456366627282,-44.121460677391084,-31.58881142186162,-32,13,-7632.999228989938,-7632.999228989938,0.0,-0.000763829362063601,-45.0
2017-03-15,67.035,67.345,66.13,66.47,137101,152656,AD1 Curncy,Future,CME,USD,0.005,5,1000,66470,66.47,66.65,1.2236095169563357,8598,0.002,,0.6485,-0.009167474100022277,-0.6149999999999949,-0.009167474100022277,0.2981468609802077,0.5460282602395298,66.64480923080166,67.15330352161055,-0.5084942908088976,-0.931260024134709,-6.984450181010318,-6.984450181010318,0.061299541217074115,1.84,0.6647,664.6999999999999,1223.048,1885.9645335389362,10015782.575173473,124817.94525828832,66.1825517068831,-46.22487352488644,-33.094752312343054,-33,-1,30346.954510408385,30346.954510408385,0.0,0.0030391217432327953,-32.0
2017-03-16,66.385,66.92,66.33,66.72,133978,148996,AD1 Curncy,Future,CME,USD,0.005,5,1000,66720,66.72,66.945,1.192326052995922,8599,0.002,,0.6485,0.003761095230931266,0.25,0.003761095230931266,0.2854091928191154,0.5342370193267362,66.67488553848099,67.10232663671519,-0.4274410982341976,-0.8000963669138346,-6.000722751853759,-6.000722751853759,-0.026269182266474924,1.79,0.6672,667.2,1194.288,1841.6160370084813,10003060.909791823,125197.28218966842,67.98229363436621,-40.794289613494435,-29.206719403780216,-29,4,-12721.665381649962,-12721.665381649962,0.0,-0.0012701618956050095,-33.0
2017-03-17,66.785,67.48,66.725,67.35,105470,147663,AD1 Curncy,Future,CME,USD,0.005,5,1000,67350,67.35,67.535,1.152398115519488,8600,0.002,,0.6485,0.009442446043165464,0.6299999999999955,0.009442446043165464,0.29143572293700076,0.5398478701791837,66.94493132308858,67.13146467945458,-0.18653335636599877,-0.3455294846381176,-2.5914711347858823,-2.5914711347858823,-0.05666150080437451,1.71,0.6735,673.5,1151.685,1775.9213569776407,9974888.203546643,125038.2613723978,70.40754416355165,-18.245911837100632,-13.063181938974859,-13,16,-28172.706245180987,-28172.706245180987,0.0,-0.002816408547268088,-29.0
2017-03-20,67.35,67.525,66.88,67.385,84375,147323,AD1 Curncy,Future,CME,USD,0.005,5,1000,67385,67.385,67.595,1.0699301768431304,8601,0.002,,0.6485,0.0005196733481813709,0.0350000000000108,0.0005196733481813709,0.2757486568322981,0.5251177552057235,67.12095879385315,67.16129236422462,-0.040333570371473115,-0.0768086204886974,-0.5760646536652305,-0.5760646536652305,-0.001346718481329556,1.59,0.6738500000000001,673.85,1071.4215000000002,1652.1534309946032,9974186.584425595,124686.10254433304,75.46883976100905,-4.347493103944246,-3.112592777072564,-3,10,-701.6191210487901,-701.6191210487901,0.0,-7.033854482693093e-05,-13.0
2017-03-21,67.405,67.48,66.72,66.87,71020,150494,AD1 Curncy,Future,CME,USD,0.005,5,1000,66870,66.87,67.11,0.9513785173734082,8602,0.002,,0.6485,-0.007642650441492926,-0.5150000000000006,-0.007642650441492926,0.27517981051703877,0.5245758386706719,67.02057527631189,67.12702267431584,-0.10644739800395087,-0.20292089371424218,-1.5219067028568163,-1.5219067028568163,0.004402660779663043,1.42,0.6687000000000001,668.7,949.554,1464.231303006939,9976569.005397066,124677.33230531994,85.14865926529717,-12.958831527512691,-9.27789060211319,-9,-6,2382.420971472632,2382.420971472632,0.0,0.00023885867296614583,-3.0
2017-03-22,66.92,67.815,66.835,67.505,97376,148241,AD1 Curncy,Future,CME,USD,0.005,5,1000,67505,67.505,67.73,0.8878297509393254,8603,0.002,,0.6485,0.009496037086884845,0.6349999999999909,0.009496037086884845,0.28210117211071173,0.5311319724048927,67.21434516578714,67.17149059498456,0.042854570802575154,0.0806853532249914,0.6051401491874355,0.6051401491874355,-0.014452082493106961,1.32,0.6750499999999999,675.05,891.066,1374.041634541249,9967756.360832687,124707.11256746334,90.75934049778577,5.492212084898334,3.932155671528452,4,13,-8812.64456437921,-8812.64456437921,0.0,-0.0008833341963165691,-9.0
2017-03-23,67.08,67.775,66.9,66.985,87270,149931,AD1 Curncy,Future,CME,USD,0.005,5,1000,66985,66.985,67.185,0.8195460125295083,8604,0.002,,0.6485,-0.007703133101251702,-0.519999999999996,-0.007703133101251702,0.2814686763209433,0.5305362158429369,67.12260709947228,67.14955052498638,-0.026943425514105,-0.050785271032433146,-0.3808895327432486,-0.3808895327432486,-0.004661475114102128,1.22,0.6698500000000001,669.85,817.217,1260.16499614495,9964548.959136466,124596.9545104086,98.87352441273244,-3.765989051424384,-2.69626426994517,-3,-7,-3207.4016962220267,-3207.4016962220267,0.0,-0.00032177769802091015,4.0
2017-03-24,67.08,67.145,66.455,66.685,98895,153886,AD1 Curncy,Future,CME,USD,0.005,5,1000,66685,66.685,66.89,0.7416823219229733,8605,0.002,,0.6485,-0.004478614615212373,-0.29999999999999716,-0.004478614615212373,0.27111901814143274,0.520690904607938,66.94756425968336,67.09489752204681,-0.14733326236344624,-0.2829572421173422,-2.1221793158800666,-2.1221793158800666,0.0017058574281253248,1.11,0.66685,666.85,740.2035000000001,1141.4086353122593,9965936.7771781,124556.86198920582,109.12556479400591,-23.158401643956935,-16.58028476689912,-17,-14,1387.818041634528,1387.818041634528,0.0,0.00013927555048661203,-3.0
2017-03-27,66.625,66.855,66.545,66.69,60246,151576,AD1 Curncy,Future,CME,USD,0.005,5,1000,66690,66.69,66.91,0.6615961129368043,8606,0.002,,0.6485,7.497938067024812e-05,0.0049999999999954525,7.497938067024812e-05,0.25646528743108504,0.5064240194057594,66.84453855581002,67.04726251945307,-0.20272396364305223,-0.4003047957340759,-3.002285968005569,-3.002285968005569,-0.00015911969077589825,0.99,0.6668999999999999,666.9,660.231,1018.0894371626831,9965805.705474168,124574.20971472625,122.36077221457334,-36.73620294541393,-26.301327503252008,-26,-9,-131.0717039320319,-131.0717039320319,0.0,-1.3151970242494903e-05,-17.0
2017-03-28,66.705,67.315,66.695,67.225,63350,149956,AD1 Curncy,Future,CME,USD,0.005,5,1000,67225,67.225,67.445,0.5858623985087673,8607,0.002,,0.6485,0.008022192232718606,0.5349999999999966,0.008022192232718606,0.2580739205429181,0.5080097642200572,66.996723133486,67.06817281128212,-0.07144967779612443,-0.1406462686909581,-1.0548470151821856,-1.0548470151821856,-0.024084915172934335,0.87,0.6722499999999999,672.2499999999999,584.8574999999998,901.8619892058595,9944356.206630683,124572.5713184271,138.12819789435886,-14.57041172613587,-10.431703331880778,-10,16,-21449.498843484827,-21449.498843484827,0.0,-0.0021523095550320353,-26.0
2017-03-29,67.275,67.335,66.815,66.995,76374,152515,AD1 Curncy,Future,CME,USD,0.005,5,1000,66995,66.995,67.21,0.5502301033686988,8608,0.002,,0.6485,-0.003421346225362387,-0.22999999999998977,-0.003421346225362387,0.24698343835140876,0.4969742833904072,66.9960338800916,67.05956424524894,-0.06353036515733379,-0.12783431111147928,-0.9587573333360946,-0.9587573333360946,0.0036089968537283516,0.82,0.66995,669.95,549.359,847.1225905936778,9947902.852737082,124304.45258288353,146.7372656131964,-14.06854294803384,-10.072389792696233,-10,0,3546.6461063992256,3546.6461063992256,0.0,0.00035664914175483764,-10.0
2017-03-30,67.05,67.375,66.81,67.28,62269,152641,AD1 Curncy,Future,CME,USD,0.005,5,1000,67280,67.28,67.5,0.505633431107104,8609,0.002,,0.6485,0.004254048809612554,0.2849999999999966,0.004254048809612554,0.23802352276484603,0.4878765445938614,67.10962032805496,67.08549786345495,0.024122464600011995,0.049443788325780294,0.3708284124433522,0.3708284124433522,-0.0040786004925857195,0.75,0.6728000000000001,672.8000000000001,504.6,778.1033153430996,9943508.09560524,124348.78565921354,159.81012187871576,5.9262133788662785,4.24287940599952,4,14,-4394.757131842662,-4394.757131842662,0.0,-0.00044177724661167967,-10.0
2017-03-31,67.31,67.57,66.89,67.01,79959,152935,AD1 Curncy,Future,CME,USD,0.005,5,1000,67010,67.01,67.24,0.5013606486218082,8610,0.002,,0.6485,-0.004013079667062991,-0.269999999999996,-0.004013079667062991,0.22909792693971912,0.47864175219021493,67.06977219683299,67.07661576187202,-0.006843565039034161,-0.014297885647707745,-0.1072341423578081,-0.1072341423578081,-0.0014881639619456653,0.75,0.6701,670.1,502.57500000000005,774.9807247494218,9941842.713955278,124293.8511950655,160.3831517683927,-1.7198549728525765,-1.23133218112677,-1,-5,-1665.381649961425,-1665.381649961425,0.0,-0.000167484315791675,4.0
2017-04-03,67.005,68.095,66.7,68.04,116415,153834,AD1 Curncy,Future,CME,USD,0.005,5,1000,68040,68.04,68.27,0.5401124111267364,8611,0.002,,0.6485,0.015370840173108524,1.0300000000000011,0.015370840173108524,0.2740602011591939,0.523507594175284,67.4578633180998,67.18995508400472,0.26790823409507425,0.5117561561205769,3.8381711709043267,3.8381711709043267,-0.0016482788632822352,0.79,0.6804000000000001,680.4000000000001,537.5160000000001,828.8604471858135,9940254.43330763,124273.03392444097,149.93239736119475,57.54662051363097,41.20057032250572,41,42,-1588.2806476484213,-1588.2806476484213,0.0,-0.00015975716910296374,-1.0
2017-04-04,68.035,68.125,67.4,67.6,100855,150010,AD1 Curncy,Future,CME,USD,0.005,5,1000,67600,67.6,67.815,0.5486678564059797,8612,0.002,,0.6485,-0.0064667842445621515,-0.44000000000001194,-0.0064667842445621515,0.2697110010965353,0.5193370784919321,67.51471799085988,67.2381956623571,0.2765223285027787,0.532452505231772,3.99339378923829,3.99339378923829,-0.024820624855936765,0.81,0.6759999999999999,675.9999999999999,547.56,844.3484965304549,9912436.391673086,124253.18041634536,147.1586447147344,58.76624178365445,42.07375959850367,42,1,-27818.04163454201,-27818.04163454201,0.0,-0.0027985241043056008,41.0
2017-04-05,67.72,67.985,66.95,67.415,89443,153400,AD1 Curncy,Future,CME,USD,0.005,5,1000,67415,67.415,67.635,0.5440463368621599,8613,0.002,,0.6485,-0.0027366863905323724,-0.18499999999998806,-0.0027366863905323724,0.2569820280642899,0.5069339484235494,67.47483079451592,67.25899617266803,0.2158346218478897,0.42576478162310266,3.19323586217327,3.19323586217327,-0.010928666435044929,0.81,0.67415,674.15,546.0615,842.0377794911335,9900454.895913642,123905.45489591359,147.1495197885219,46.98831236902834,33.64133724651048,34,-8,-11981.4957594441,-11981.4957594441,0.0,-0.001208733684234193,42.0
2017-04-06,67.4,67.435,66.71,66.98,56885,154939,AD1 Curncy,Future,CME,USD,0.005,5,1000,66980,66.98,67.2,0.5400792380010608,8614,0.002,,0.6485,-0.006452569902840599,-0.4350000000000023,-0.006452569902840599,0.2533194860067608,0.503308539572657,67.27689847670956,67.22617309353062,0.05072538317894271,0.10078387150357511,0.7558790362768133,0.7558790362768133,-0.020604577616930495,0.81,0.6698000000000001,669.8000000000001,542.5380000000001,836.6044718581344,9877648.419429448,123755.68619892054,147.92615908931714,11.18142825725636,8.005356650092468,8,-26,-22806.476484194412,-22806.476484194412,0.0,-0.0023035786460284427,34.0
2017-04-07,66.9,67.1,66.6,66.845,21225,153720,AD1 Curncy,Future,CME,USD,0.005,5,1000,66845,66.845,67.07,0.5181419528660274,8615,0.002,,0.6485,-0.002015527022992014,-0.13500000000000512,-0.002015527022992014,0.24061167595234137,0.49052184044376795,67.10413908602573,67.18132920017408,-0.07719011414835109,-0.15736325640162793,-1.1802244230122094,-1.1802244230122094,-0.0015234946237290782,0.78,0.66845,668.45,521.3910000000001,803.9953739398613,9875983.037779486,123470.6052428681,153.57128815035156,-18.124858494849043,-12.97651365688122,-13,-21,-1665.3816499615127,-1665.3816499615127,0.0,-0.00016860102518790688,8.0
2017-04-10,66.84,66.985,66.37,66.585,39258,155884,AD1 Curncy,Future,CME,USD,0.005,5,1000,66585,66.585,66.83,0.5195290335035805,8616,0.002,,0.6485,-0.0038895953324856736,-0.2600000000000051,-0.0038895953324856736,0.23125969346843117,0.48089468022471527,66.89648345161544,67.111172823683,-0.21468937206756777,-0.4464374028160313,-3.3482805211202344,-3.3482805211202344,0.004590595407033887,0.78,0.6658499999999999,665.8499999999999,519.3629999999999,800.8681572860447,9881195.065535847,123449.78797224358,154.14495738048333,-51.61205582259811,-36.951711784784244,-37,-24,5212.027756360935,5212.027756360935,0.0,0.0005277477428244759,-13.0
2017-04-11,66.595,66.985,66.59,66.7,55839,157971,AD1 Curncy,Future,CME,USD,0.005,5,1000,66700,66.7,66.94,0.4739174506034604,8617,0.002,,0.6485,0.0017271157167531026,0.1150000000000091,0.0017271157167531026,0.21947403436202959,0.4684805592146056,66.81789007096927,67.06279955030854,-0.24490947933927032,-0.5227740501118214,-3.9208053758386607,-3.9208053758386607,-0.005782867912125025,0.71,0.667,667.0,473.57,730.254433307633,9874633.770239009,123514.93831919809,169.13959393542657,-66.31634291691887,-47.47926334323545,-47,-10,-6561.295296839378,-6561.295296839378,0.0,-0.0006640183958845433,-37.0
2017-04-12,66.72,67.42,66.665,67.165,66262,159996,AD1 Curncy,Future,CME,USD,0.005,5,1000,67165,67.165,67.395,0.4454835387753399,8618,0.002,,0.6485,0.006971514242878563,0.4650000000000034,0.006971514242878563,0.21929841088300112,0.46829308224978206,66.95673404258156,67.07482313262518,-0.11808909004362533,-0.25216919600071735,-1.8912689700053802,-1.8912689700053802,-0.027333950521214057,0.66,0.6716500000000001,671.6500000000001,443.2890000000001,683.560524286816,9840932.922127983,123432.92212798761,180.57350847866726,-34.151307339070684,-24.450668467935508,-24,23,-33700.84811102569,-33700.84811102569,0.0,-0.0034128706841357608,-47.0
2017-04-13,67.1,68.14,67.03,68.06,80009,161590,AD1 Curncy,Future,CME,USD,0.005,5,1000,68060,68.06,68.29,0.4567431809231164,8619,0.002,,0.6485,0.013325392689644833,0.894999999999996,0.013325392689644833,0.2507430913758115,0.5007425400101448,67.39804042554894,67.19072629349282,0.20731413205612625,0.41401342105251565,3.1051006578938676,3.1051006578938676,-0.025201901707061807,0.67,0.6806,680.6,456.00200000000007,703.1642251349269,9807810.331534306,123011.66152659978,174.94015925368734,54.32068035906825,38.89095469246583,39,63,-33122.590593677574,-33122.590593677574,0.0,-0.0033657978217897675,-24.0
