Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days,Standard Cost,Instrument_Weights,Exchange rate,assetClass
29/09/1994,101.75,101.8125,101.0625,101.3125,97648,268409,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101313,101.3125,100.5313,1.169034007663355,2542,,0.002,,1,rates
30/09/1994,101.2813,101.625,101.1563,101.4688,73420,278017,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101469,101.4688,100.6875,1.1385154124590298,2543,,0.002,,1,rates
03/10/1994,101.375,101.5938,101,101.1875,72583,282980,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101188,101.1875,100.4063,1.1075150161841587,2544,,0.002,,1,rates
04/10/1994,101.1875,101.3438,100.9375,101.0313,55531,272550,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101031,101.0313,100.25,1.0355624757943716,2545,,0.002,,1,rates
05/10/1994,100.9375,101.0938,100.4063,100.5938,91300,278828,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100594,100.5938,99.8125,1.0342822469100694,2546,,0.002,,1,rates
06/10/1994,100.6875,100.7813,100.5313,100.5625,48204,275773,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100563,100.5625,99.7813,1.016239645100168,2547,,0.002,,1,rates
07/10/1994,100.2813,101.1875,100.125,101.125,133077,276552,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101125,101.125,100.3438,0.946348605398644,2548,,0.002,,1,rates
10/10/1994,101.1875,101.2813,100.9688,101.25,12468,271974,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101250,101.25,100.4688,0.8645980946312206,2549,,0.002,,1,rates
11/10/1994,101.25,101.75,101.25,101.5313,85746,266456,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101531,101.5313,100.7813,0.787800019319574,2550,,0.002,,1,rates
12/10/1994,101.375,101.5,101.25,101.3125,55240,263423,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101313,101.3125,100.5313,0.7193963692382939,2551,,0.002,,1,rates
13/10/1994,101.2188,102.2813,101.1563,101.6563,105082,260520,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101656,101.6563,100.875,0.626831824394094,2552,,0.002,,1,rates
14/10/1994,101.5938,102.0313,101.25,101.9063,103219,253895,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101906,101.9063,101.125,0.6079446509125848,2553,,0.002,,1,rates
17/10/1994,101.6563,102,101.625,101.8125,56644,250526,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101813,101.8125,101.0625,0.5912845749495087,2554,,0.002,,1,rates
18/10/1994,101.9375,102.0938,101.6875,101.75,51757,247618,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101750,101.75,100.9688,0.5630837254854291,2555,,0.002,,1,rates
19/10/1994,101.5,101.625,101.375,101.4375,60088,250495,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101438,101.4375,100.6563,0.5097171556591047,2556,,0.002,,1,rates
20/10/1994,101.4688,101.5313,100.5938,100.5938,118986,258288,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100594,100.5938,99.8438,0.43888295186741794,2557,,0.002,,1,rates
21/10/1994,100.7188,100.8125,100.375,100.6563,107015,272605,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100656,100.6563,99.9063,0.45661753533256194,2558,,0.002,,1,rates
24/10/1994,100.625,100.7813,100.2188,100.3438,59439,272759,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100344,100.3438,99.5938,0.4759752823482587,2559,,0.002,,1,rates
25/10/1994,100.0625,100.4063,100,100.2188,98737,273189,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100219,100.2188,99.4688,0.5082004716708669,2560,,0.002,,1,rates
26/10/1994,100.3125,100.4375,99.9688,100.1563,69957,275127,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100156,100.1563,99.4063,0.5473376239639304,2561,,0.002,,1,rates
27/10/1994,100.25,100.3125,100.0313,100.1563,52749,272308,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100156,100.1563,99.4375,0.57169687627256,2562,,0.002,,1,rates
28/10/1994,100.1875,100.75,99.875,100.6875,120132,282671,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100688,100.6875,99.9688,0.5645888304832659,2563,,0.002,,1,rates
31/10/1994,100.5313,100.7188,100.4063,100.6563,48710,283025,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100656,100.6563,99.9375,0.556491918934846,2564,,0.002,,1,rates
01/11/1994,100.4375,100.6875,99.9688,100,105887,278649,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100000,100,99.3125,0.5885607406545011,2565,,0.002,,1,rates
02/11/1994,99.9688,100.125,99.5313,99.75,113070,277452,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99750,99.75,99.0313,0.6199552324480844,2566,,0.002,,1,rates
03/11/1994,99.8125,99.8438,99.5,99.6563,70284,279944,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99656,99.6563,98.9375,0.6638968886604893,2567,,0.002,,1,rates
04/11/1994,99.6563,100,99.1875,99.2188,99142,278966,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99219,99.2188,98.5,0.7274024530980485,2568,,0.002,,1,rates
07/11/1994,99.1563,99.3438,99.0625,99.1875,44092,281364,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99188,99.1875,98.5,0.7871058773166254,2569,,0.002,,1,rates
08/11/1994,99.2188,99.5313,99.1563,99.4688,66916,279450,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99469,99.4688,98.7813,0.8202167114690041,2570,,0.002,,1,rates
09/11/1994,99.5313,99.9688,99.4688,99.9063,103119,278297,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99906,99.9063,99.2188,0.8328229326251497,2571,,0.002,,1,rates
10/11/1994,99.625,100.4375,99.5938,99.625,118331,276126,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99625,99.625,98.875,0.8553842189953862,2572,,0.002,,1,rates
11/11/1994,99.5,99.5938,99.125,99.1563,17057,278852,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99156,99.1563,98.4375,0.8913109058233629,2573,,0.002,,1,rates
14/11/1994,99.5313,99.9063,99.2188,99.9063,80330,278398,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99906,99.9063,99.1563,0.8836621718392456,2574,,0.002,,1,rates
15/11/1994,100,100.625,99.6875,100.1563,99650,274815,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100156,100.1563,99.4063,0.8545740901796091,2575,,0.002,,1,rates
16/11/1994,100.1563,100.5,99.6563,99.7188,122387,273495,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99719,99.7188,98.9688,0.8410639099218077,2576,,0.002,,1,rates
17/11/1994,99.6563,99.7813,99.0938,99.3438,120345,277284,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99344,99.3438,98.5938,0.8136946349253323,2577,,0.002,,1,rates
18/11/1994,99.4688,99.5313,99.0938,99.3438,91089,263391,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99344,99.3438,98.625,0.7512657517414058,2578,,0.002,,1,rates
21/11/1994,99.3438,99.4688,99.25,99.3125,43077,259529,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99313,99.3125,98.5938,0.6789859324067203,2579,,0.002,,1,rates
22/11/1994,99.3125,99.625,99.2813,99.5,90526,254633,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99500,99.5,98.75,0.5817646830172856,2580,,0.002,,1,rates
23/11/1994,100.25,100.875,99.5625,99.5,149650,233481,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99500,99.5,98.75,0.4945785880317905,2581,,0.002,,1,rates
24/11/1994,100.25,100.875,99.5625,100.7813,149650,233481,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100781,100.7813,100.0313,0.5075973844884555,2582,,0.002,,1,rates
25/11/1994,100.5625,100.9688,100.5,100.875,36786,225452,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100875,100.875,100.125,0.5235920014090386,2583,,0.002,,1,rates
28/11/1994,100.5938,100.875,100.2188,100.3438,104389,207610,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100344,100.3438,99.5938,0.5235920014090386,2584,,0.002,,1,rates
29/11/1994,99.4063,99.5625,98.8438,99.125,140898,167042,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99125,99.9063,99.125,0.5382922703694655,2585,,0.002,,1,rates
30/11/1994,99.2813,99.5625,99,99.4688,118065,152906,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99469,100.25,99.4688,0.5380250590565848,2586,,0.002,,1,rates
01/12/1994,99.4375,99.4688,99.0313,99.2188,89985,165513,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99219,100,99.2188,0.544339360300938,2587,,0.002,,1,rates
02/12/1994,99.0938,100.0938,98.625,100.0625,164080,183303,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100063,100.8438,100.0625,0.5132536385707974,2588,,0.002,,1,rates
05/12/1994,99.9688,100.2188,99.75,99.8125,105765,196788,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99813,100.5313,99.8125,0.47630338242149356,2589,,0.002,,1,rates
06/12/1994,100.0625,100.6563,99.7188,100.625,126576,200538,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100625,101.3438,100.625,0.5081768020149688,2590,,0.002,,1,rates
07/12/1994,100.5313,100.6563,99.7813,100,132094,212437,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100000,100.6875,100,0.5111907622791089,2591,,0.002,,1,rates
08/12/1994,99.9063,100.125,99.6563,99.9375,82818,215692,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99938,100.625,99.9375,0.5125355177021059,2592,,0.002,,1,rates
09/12/1994,100.2188,100.3438,99.8438,100.0938,78482,217230,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100094,100.75,100.0938,0.5050130264717678,2593,,0.002,,1,rates
12/12/1994,99.7188,100,99.5,99.625,62312,224346,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99625,100.2813,99.625,0.4910575011199592,2594,,0.002,,1,rates
13/12/1994,99.4688,99.875,99.3438,99.8125,108930,227137,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99813,100.5,99.8125,0.4862953820188394,2595,,0.002,,1,rates
14/12/1994,99.8438,100.4063,99.75,99.9688,113783,233911,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99969,100.6563,99.9688,0.4869711347429635,2596,,0.002,,1,rates
15/12/1994,100.0313,100.3125,99.8438,100.0625,79488,238519,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100063,100.7813,100.0625,0.4878117706378699,2597,,0.002,,1,rates
16/12/1994,100.0313,100.1875,99.8125,100.0313,66117,241001,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100031,100.75,100.0313,0.46846516971865615,2598,,0.002,,1,rates
19/12/1994,100,100.125,99.9063,100.0625,36700,246789,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100063,100.8125,100.0625,0.4700774710330886,2599,,0.002,,1,rates
20/12/1994,100.125,100.3125,99.9063,100.0313,54682,248993,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100031,100.9375,100.0313,0.46757757335676,2600,,0.002,,1,rates
21/12/1994,100.125,100.25,99.9375,100.1563,34723,252982,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100156,100.1563,99.6563,0.4700089932893491,2601,,0.002,,1,rates
22/12/1994,100.125,100.1875,99.7813,99.875,27977,256855,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99875,99.875,99.4688,0.4563908750616509,2602,,0.002,,1,rates
23/12/1994,99.9375,100.0313,99.6875,99.875,15790,256959,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99875,99.875,99.4688,0.44128928128029377,2603,,0.002,,1,rates
26/12/1994,99.9375,100.0313,99.6875,99.875,15790,256959,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99875,99.875,99.4688,0.4226370840010184,2604,,0.002,,1,rates
27/12/1994,100.0938,100.5313,99.9375,100.5,17056,257198,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100500,100.5,100.0938,0.4257050286754443,2605,,0.002,,1,rates
28/12/1994,100.5938,100.625,100.125,100.1563,33049,255588,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100156,100.1563,99.75,0.4143940425563983,2606,,0.002,,1,rates
29/12/1994,100.25,100.3125,99.9688,100.0625,30986,256245,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100063,100.0625,99.6563,0.38273906007386627,2607,,0.002,,1,rates
30/12/1994,100.1563,100.1563,99.8438,100.0625,17255,257140,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100063,100.0625,99.6563,0.33573929708364314,2608,,0.002,,1,rates
02/01/1995,100.1563,100.1563,99.8438,99.9375,17255,257140,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99938,99.9375,99.5,0.32575793119976065,2609,,0.002,,1,rates
03/01/1995,99.9688,99.9688,99.5,99.5625,49979,259613,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99563,99.5625,99.125,0.29008878050156645,2610,,0.002,,1,rates
04/01/1995,99.6875,100.0938,99.5938,100.0625,86643,269028,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100063,100.0625,99.625,0.2723878697242084,2611,,0.002,,1,rates
05/01/1995,99.875,100.0938,99.5938,99.625,67032,266041,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99625,99.625,99.2188,0.23467063679313774,2612,,0.002,,1,rates
06/01/1995,99.7188,99.9375,99.1875,99.7188,114185,266578,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99719,99.7188,99.2813,0.2405463085829684,2613,,0.002,,1,rates
09/01/1995,99.5938,99.6875,99.375,99.5,56099,267694,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99500,99.5,99.0938,0.25722300131641057,2614,,0.002,,1,rates
10/01/1995,99.625,100.0313,99.5313,99.8438,107039,267754,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99844,99.8438,99.4063,0.21875476316234266,2615,,0.002,,1,rates
11/01/1995,99.875,100.2813,99.7813,100.1563,76108,266648,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100156,100.1563,99.7188,0.22281087968547328,2616,,0.002,,1,rates
12/01/1995,100.25,100.375,99.875,100.0313,87758,263318,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100031,100.0313,99.5625,0.22348966606881143,2617,,0.002,,1,rates
13/01/1995,100.1563,101.1875,100.0313,100.0313,145193,272338,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100031,100.0313,99.5625,0.22213060536438503,2618,,0.002,,1,rates
16/01/1995,100.4375,100.625,99.625,100.4375,3398,270527,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100438,100.9063,100.4375,0.23255157493817014,2619,,0.002,,1,rates
17/01/1995,100.7813,101.0625,100.5,100.9063,86156,269721,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100906,100.9063,100.4375,0.29477889952680725,2620,,0.002,,1,rates
18/01/1995,100.8438,101.0625,100.6563,100.8125,83955,270317,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100813,100.8125,100.3438,0.334183435166344,2621,,0.002,,1,rates
19/01/1995,100.6875,100.875,100.5,100.5625,83901,273030,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100563,100.5625,100.0938,0.3492710051038452,2622,,0.002,,1,rates
20/01/1995,100.4375,100.5625,100.0313,100.0625,80261,273470,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100063,100.0625,99.5938,0.3491640024490649,2623,,0.002,,1,rates
23/01/1995,100.0938,100.1563,99.8438,100,58640,269718,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100000,100,99.5313,0.34949028447094665,2624,,0.002,,1,rates
24/01/1995,99.875,100.0938,99.8125,100,48821,264220,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100000,100,99.5313,0.3497047572447119,2625,,0.002,,1,rates
25/01/1995,99.8438,100.5,99.6875,100.5,98470,264205,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100500,100.5,100,0.3597475757244056,2626,,0.002,,1,rates
26/01/1995,100.375,100.8438,100.3125,100.7813,87482,262486,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100781,100.7813,100.2813,0.38251508759733566,2627,,0.002,,1,rates
27/01/1995,101.0625,101.6875,100.7188,101.6563,117892,269624,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101656,101.6563,101.1563,0.48630987268710796,2628,,0.002,,1,rates
30/01/1995,101.5938,101.7813,101.4375,101.4688,80140,260898,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101469,101.4688,101,0.5438451311476182,2629,,0.002,,1,rates
31/01/1995,101.4063,101.7188,101.2188,101.6875,89072,258740,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101688,101.6875,101.2188,0.6133263351101521,2630,,0.002,,1,rates
01/02/1995,102,102,101.4063,101.4063,69504,257267,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101406,101.4063,100.9375,0.650520965590655,2631,,0.002,,1,rates
02/02/1995,101.2188,101.375,101.125,101.2188,68869,253323,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101219,101.2188,100.75,0.6696805018860446,2632,,0.002,,1,rates
03/02/1995,101.5313,102.7813,101.25,102.5938,133391,257778,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102594,102.5938,102.125,0.7958077857789375,2633,,0.002,,1,rates
06/02/1995,102.2813,102.5,102.25,102.3125,52867,253209,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102313,102.3125,101.8125,0.8643537269195629,2634,,0.002,,1,rates
07/02/1995,102.3125,102.625,102.125,102.3438,77307,253032,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102344,102.3438,101.8438,0.9036812852105391,2635,,0.002,,1,rates
08/02/1995,102.3125,102.4063,102.0625,102.2813,82212,251909,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102281,102.2813,101.7813,0.9455508291148593,2636,,0.002,,1,rates
09/02/1995,102.25,102.375,101.9063,101.9063,71070,251512,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101906,101.9063,101.4063,0.937727153373069,2637,,0.002,,1,rates
10/02/1995,102.0625,102.4688,101.4375,101.6563,134031,255898,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101656,101.6563,101.125,0.9168344688872955,2638,,0.002,,1,rates
13/02/1995,101.625,101.75,101.5,101.7188,44162,255898,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101719,101.7188,101.1875,0.875438866477766,2639,,0.002,,1,rates
14/02/1995,101.9063,102.3125,101.7188,102.2813,92395,258358,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102281,102.2813,101.75,0.8706422680641607,2640,,0.002,,1,rates
15/02/1995,102.5313,103.1875,102.125,102.6875,145260,256189,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102688,102.6875,102.1875,0.8967487719571209,2641,,0.002,,1,rates
16/02/1995,102.75,103.2813,102.625,103,121841,264816,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103000,103,102.4688,0.9242587207811326,2642,,0.002,,1,rates
17/02/1995,102.7188,103,102.5938,103,48142,258955,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103000,103,102.4688,0.9353997756253818,2643,,0.002,,1,rates
20/02/1995,102.7188,103,102.5938,102.9063,48142,258955,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102906,102.9063,102.375,0.9497235538689042,2644,,0.002,,1,rates
21/02/1995,102.875,103,102.7188,102.7813,49211,242033,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102781,102.7813,102.2813,0.96735067518114,2645,,0.002,,1,rates
22/02/1995,102.8125,103.5938,102.6563,103.5938,93148,235267,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103594,103.5938,103.0938,1.023522270970909,2646,,0.002,,1,rates
23/02/1995,103.9375,104.375,103.4375,103.4688,158016,221639,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103469,103.4688,102.9688,1.0447457229425834,2647,,0.002,,1,rates
24/02/1995,103.625,103.75,103.1563,103.625,97308,207596,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103625,103.625,103.1563,1.027550059903103,2648,,0.002,,1,rates
27/02/1995,103.9375,104.2188,103.75,104.1563,71925,201951,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104156,104.1563,103.6563,1.0207850025382084,2649,,0.002,,1,rates
28/02/1995,104.2188,104.4063,103.6563,104.375,147913,169280,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104375,104.375,103.8438,1.0025345695155146,2650,,0.002,,1,rates
01/03/1995,103.6875,104.1563,103.4688,103.8125,111735,146917,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103813,104.3438,103.8125,0.9623145278824933,2651,,0.002,,1,rates
02/03/1995,103.6563,103.8438,103.1875,103.375,98733,132067,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103375,103.9063,103.375,0.906509331046154,2652,,0.002,,1,rates
03/03/1995,103.25,103.5,102.7188,103.0625,110557,148184,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103063,103.625,103.0625,0.8881444993207849,2653,,0.002,,1,rates
06/03/1995,102.625,103.0938,102.4063,102.8438,89608,160268,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102844,103.4063,102.8438,0.8526006939596374,2654,,0.002,,1,rates
07/03/1995,102.6563,103.0313,102.375,102.6875,120726,177027,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102688,103.2188,102.6875,0.8249674397658392,2655,,0.002,,1,rates
08/03/1995,102.9688,103.2188,102.625,103.0938,99103,188011,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103094,103.625,103.0938,0.7769053363659105,2656,,0.002,,1,rates
09/03/1995,103.2813,103.625,103,103.5938,86383,191771,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103594,104.125,103.5938,0.7141920155022722,2657,,0.002,,1,rates
10/03/1995,103.6875,104.0938,102.9688,103.9063,128935,193672,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103906,104.4375,103.9063,0.7366216701993072,2658,,0.002,,1,rates
13/03/1995,103.9375,104.375,103.7188,104.125,86050,207794,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104125,104.6563,104.125,0.7572197127258213,2659,,0.002,,1,rates
14/03/1995,104.3125,104.9375,104.125,104.8125,111848,214818,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104813,105.3125,104.8125,0.8195209319722159,2660,,0.002,,1,rates
15/03/1995,104.5938,104.8438,104.3125,104.7813,103224,220103,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104781,105.25,104.7813,0.8605983720299759,2661,,0.002,,1,rates
16/03/1995,104.5938,105.2813,104.4688,104.875,126705,227441,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104875,105.3125,104.875,0.8721981633058047,2662,,0.002,,1,rates
17/03/1995,104.5,104.875,104.25,104.5,77155,225265,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104500,104.9688,104.5,0.8236387700770635,2663,,0.002,,1,rates
20/03/1995,104.5938,104.625,104.3438,104.4063,37975,226160,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104406,104.875,104.4063,0.7564961242954873,2664,,0.002,,1,rates
21/03/1995,104.4063,104.5313,104.0625,104.1563,72179,231802,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104156,104.6563,104.1563,0.7130380502288203,2665,,0.002,,1,rates
22/03/1995,104.0313,104.125,103.7188,103.9375,69811,231562,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103938,104.375,103.9375,0.6849071794100766,2666,,0.002,,1,rates
23/03/1995,103.9063,104.25,103.7813,103.9375,64882,230106,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103938,103.9375,103.4688,0.6696214187191737,2667,,0.002,,1,rates
24/03/1995,104.2813,104.7813,103.9375,104.75,62080,227464,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104750,104.75,104.2813,0.6790800844334692,2668,,0.002,,1,rates
27/03/1995,104.7188,105.0625,104.6563,105.0313,48434,229350,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,105031,105.0313,104.5625,0.6924787080294931,2669,,0.002,,1,rates
28/03/1995,104.9375,105.0625,104.2813,104.3438,79711,224771,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104344,104.3438,103.875,0.6561549063096432,2670,,0.002,,1,rates
29/03/1995,104.1875,104.875,104.1563,104.4063,93135,222104,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104406,104.4063,103.9375,0.6568652914214813,2671,,0.002,,1,rates
30/03/1995,104.8125,104.8125,103.9063,104.1563,100461,226318,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104156,104.1563,103.6875,0.6479199978193579,2672,,0.002,,1,rates
31/03/1995,103.8125,104.2813,103.3438,103.9063,96385,226540,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103906,103.9063,103.4375,0.6430171642920899,2673,,0.002,,1,rates
03/04/1995,103.875,104.5,103.8438,104.4375,58860,226715,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104438,104.4375,103.9688,0.6475564893563941,2674,,0.002,,1,rates
04/04/1995,104.5938,104.8125,104.375,104.5625,70307,233780,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104563,104.5625,104.0938,0.6525138652991065,2675,,0.002,,1,rates
05/04/1995,104.4688,104.8125,104.3438,104.5625,51168,233780,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104563,104.5625,104.0938,0.6578784799699646,2676,,0.002,,1,rates
06/04/1995,104.75,104.875,104.625,104.8438,55861,239534,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104844,104.8438,104.375,0.6569475583390286,2677,,0.002,,1,rates
07/04/1995,105.0625,105.4375,104.5313,104.7188,107408,244285,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104719,104.7188,104.25,0.6256037380863649,2678,,0.002,,1,rates
10/04/1995,104.5313,104.7813,104.375,104.625,37021,243293,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104625,104.625,104.1563,0.5610267657676025,2679,,0.002,,1,rates
11/04/1995,104.6875,105.0625,104.5,104.8438,88145,245961,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104844,104.8438,104.375,0.4620059474087073,2680,,0.002,,1,rates
12/04/1995,104.8438,105.0313,104.5625,104.9688,75021,246905,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104969,104.9688,104.5,0.39277633004171847,2681,,0.002,,1,rates
13/04/1995,105,105.5625,104.9688,104.9688,73047,251804,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104969,104.9688,104.5,0.3634215808686365,2682,,0.002,,1,rates
14/04/1995,105,105.5625,104.9688,105.4063,73047,251804,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,105406,105.4063,104.9375,0.3841181399531647,2683,,0.002,,1,rates
