,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,exchange_rate,point_value,stdev_lookback,stdev_decay,decay_fast,decay_slow,Daily_Return,returns,sqreturns,emwa_fast_fin,emwa_slow_fin,raw_cross,variance,std_dev,vol_adj_crossover,forecast_scalar,forecast,capped_forecast,1%_move,block_value,price_volatility,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed,abs_forecast,forecast*returns,cum_series,smoothed_forecast,price_diff,distance,net_exp_ret,stdev,stdev_yearly,raw_carry,cum_series_carry
32,15/02/2017,163.52,163.55,163.13,163.3,665674,1746602,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163300,163.3,160.11,0.847630619224911,4468,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0007343042467260474,-0.11999999999997613,0.01439999999999427,163.23820533991278,163.5668429643285,-0.32863762441570543,0.4572577133848058,0.6762083357847682,-0.4860005519368637,30.0,-106.14332329503458,-20.0,1.6330000000000002,1633.0000000000002,0.0051906345329143355,847.630619224911,749.5849126502574,125000.0,166.75895937932614,-333.5179187586523,-334.0,-332.11610030509144,-1.0,3.1967239602961395,765.5999999999995,-0.04575593537518115,9.989762375925435,-3.1899999999999977,0.08333333333333333,-38.27999999999997,0.6762083357847682,10.819333372556292,-3.5381107765011524,24302.39999999997
33,16/02/2017,163.48,163.88,163.32,163.84,754372,1748981,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163840,163.84,160.65,0.8454531329298753,4469,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.003306797305572484,0.539999999999992,0.2915999999999914,163.30900471168775,163.5752477961953,-0.2662430845075505,0.44830324239103203,0.6695545103955555,-0.3976421342457405,30.0,-107.19814277346461,-20.0,1.6384,1638.4,0.005160236407042696,845.4531329298753,747.6592968958926,125000.0,167.1884513694552,-334.3769027389104,-334.0,-333.5179187586523,-1.0,3.6701976575296285,768.0000000000041,-0.03253928121293456,11.469367679780088,-3.1899999999999977,0.08333333333333333,-38.27999999999997,0.6695545103955555,10.712872166328888,-3.5732714257821536,25070.399999999972
34,17/02/2017,163.79,164.64,163.62,164.43,751339,1742367,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164430,164.43,161.23,0.8905195112859303,4470,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00360107421875,0.5900000000000034,0.348100000000004,163.4408865103127,163.60154786400466,-0.16066135369194967,0.4428868509104359,0.6654974462088009,-0.2414154323314141,30.0,-108.1897464974047,-20.0,1.6443,1644.3000000000002,0.0054157970643187395,890.5195112859303,787.5128327608156,125000.0,158.72757217400817,-317.45514434801635,-317.0,-334.3769027389104,17.0,4.580132709048944,768.0000000000041,-0.02836109045481663,14.31291471577795,-3.200000000000017,0.08333333333333333,-38.400000000000205,0.6654974462088009,10.647959139340815,-3.606324883246823,25838.399999999976
35,20/02/2017,164.28,164.68,164.18,164.58,597814,1722583,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164580,164.58,161.38,0.9379187953376296,4471,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0009122422915526229,0.15000000000000568,0.022500000000001706,163.57489986204064,163.63165408357375,-0.056754221533111604,0.4201632373477097,0.6481999979541112,-0.0875566518238858,30.0,-111.07682849005126,-20.0,1.6458000000000002,1645.8000000000002,0.005698862530912805,937.9187953376296,829.4294263686147,125000.0,150.70601069372663,-301.41202138745325,-301.0,-317.45514434801635,16.0,5.1867555559711915,765.5999999999995,-0.03371865786589465,16.208611112409972,-3.200000000000017,0.08333333333333333,-38.400000000000205,0.6481999979541112,10.37119996726578,-3.702560949668375,26603.999999999975
36,21/02/2017,164.57,164.64,164.09,164.41,692504,1701228,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164410,164.41,161.22,0.9621827615622642,4472,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.001032932312553303,-0.17000000000001592,0.02890000000000541,163.67314693709469,163.65560318869456,0.01754374840012929,0.3990138731667527,0.6316754492354065,0.027773358013778462,30.0,-113.6263884988374,-20.0,1.6441,1644.1,0.005852337215268319,962.1827615622642,850.8867718095721,125000.0,146.90556269215912,-293.81112538431825,-294.0,-301.41202138745325,8.0,5.360905900116075,770.4000000000019,-0.014806636565077427,16.752830937862733,-3.1899999999999977,0.08333333333333333,-38.27999999999997,0.6316754492354065,10.106807187766504,-3.78754628329458,27374.399999999976
37,22/02/2017,164.35,165.53,164.31,164.99,1140900,1712331,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164990,164.99,161.78,1.0338388010940458,4473,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0035277659509762582,0.5800000000000125,0.3364000000000145,163.82807082684823,163.69666155211934,0.1314092747288953,0.39562933948206414,0.6289907308395444,0.20892084459415958,30.0,-114.82681136429146,-20.0,1.6499000000000001,1649.9,0.006266069465386058,1033.8388010940457,914.2543341829198,125000.0,136.7234426202792,-273.4468852405584,-273.0,-293.81112538431825,20.0,5.707270705797387,777.5999999999954,0.007677913763840576,17.835220955616833,-3.210000000000008,0.08333333333333333,-38.520000000000095,0.6289907308395444,10.06385169343271,-3.8275603788097152,28151.99999999997
38,23/02/2017,165.1,165.8,164.84,165.64,781978,1693507,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165640,165.64,162.4,1.14746924431444,4474,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.003939632705012297,0.6499999999999773,0.42249999999997045,164.04123896486607,163.75645658128488,0.284782383581188,0.39708180761816714,0.630144275240335,0.45193203329915665,30.0,-115.68779224757019,-20.0,1.6563999999999999,1656.3999999999999,0.006927488796875394,1147.4692443144402,1014.7411074588257,125000.0,123.18412950967597,-246.36825901935194,-246.0,-273.4468852405584,27.0,5.938180517518248,782.4000000000046,0.02811236736795566,18.556814117244524,-3.2399999999999807,0.08333333333333333,-38.87999999999977,0.630144275240335,10.08230840384536,-3.856259741585673,28934.399999999976
39,24/02/2017,165.72,166.4,165.6,166.21,841355,1651201,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166210,166.21,162.95,1.272212901462456,4475,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.003441197778314642,0.5700000000000216,0.3249000000000246,164.29638732194064,163.83195022493766,0.4644370970029854,0.3931800882874567,0.6270407389376361,0.7406808970496208,30.0,-116.97804535678763,-20.0,1.6621000000000001,1662.1000000000001,0.007654250053922482,1272.2129014624559,1125.0556256300458,125000.0,111.10561749335582,-222.21123498671164,-222.0,-246.36825901935194,24.0,6.0921203658951075,777.6000000000022,0.02334745762987534,19.03787614342221,-3.2600000000000193,0.08333333333333333,-39.12000000000023,0.6270407389376361,10.032651823002178,-3.8992681785595877,29711.999999999978
40,27/02/2017,166.22,166.32,165.9,166.08,640091,1624074,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166080,166.08,162.84,1.3781034068533584,4476,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0007821430720172939,-0.12999999999999545,0.01689999999999882,164.50622410759468,163.90112098724728,0.605103120347394,0.37284062405570223,0.6106067671224273,0.9909865938745323,30.0,-119.38944002136104,-20.0,1.6608,1660.8,0.008297828798490838,1378.1034068533584,1218.6977421766521,125000.0,102.56850051822042,-205.13700103644084,-205.0,-222.21123498671164,17.0,6.074167198828158,777.6000000000022,0.022250245346849887,18.981772496337992,-3.240000000000009,0.08333333333333333,-38.88000000000011,0.6106067671224273,9.769708273958837,-3.9796480007120345,30489.59999999998
41,28/02/2017,166.04,166.22,165.7,166.05,964851,1528464,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166050,166.05,162.81,1.4570889929287587,4477,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00018063583815031148,-0.030000000000001137,0.0009000000000000682,164.68784480081882,163.96724034148585,0.720604459332975,0.3527357254580967,0.5939155878221221,1.2133112417126797,30.0,-122.7447157386847,-20.0,1.6605,1660.5,0.008775001462985599,1457.0889929287587,1288.5470400855666,125000.0,97.00848794134774,-194.01697588269548,-194.0,-205.13700103644084,11.0,6.0343723330513415,775.2000000000044,-0.018451332569545894,18.85741354078544,-3.240000000000009,0.08333333333333333,-38.88000000000011,0.5939155878221221,9.502649405153953,-4.091490524622824,31264.799999999985
42,01/03/2017,165.78,165.9,164.75,164.93,1406475,1372386,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164930,164.93,161.7,1.4229310126100487,4478,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00674495633845229,-1.1200000000000045,1.2544000000000102,164.7163336477813,163.99686371559397,0.7194699321873372,0.40147433489279477,0.6336200240623672,1.135491153790493,30.0,-114.6980796693493,-20.0,1.6493000000000002,1649.3000000000002,0.008627484463772804,1422.9310126100488,1258.3401243456392,125000.0,99.33721223822722,-198.67442447645445,-199.0,-194.01697588269548,-5.0,4.734025947545159,770.4000000000019,-0.02763637048389981,14.79383108607862,-3.230000000000018,0.08333333333333333,-38.76000000000022,0.6336200240623672,10.137920384997875,-3.8232693223116434,32035.199999999986
43,02/03/2017,164.99,164.99,164.42,164.61,1294596,1163974,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164610,164.61,161.4,1.3439742060945392,4479,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0019402170617837111,-0.3199999999999932,0.10239999999999563,164.70382380686587,164.01572944742185,0.6880943594440225,0.38530815462831913,0.6207319507068403,1.1085209302670425,30.0,-116.35457127308509,-20.0,1.6461000000000001,1646.1000000000001,0.00816459635559528,1343.974206094539,1188.516277055659,125000.0,105.17314942431047,-210.34629884862093,-210.0,-198.67442447645445,-12.0,3.4542251493740816,-0.0,-0.10947512926258243,10.794453591794005,-3.210000000000008,0.08333333333333333,-38.520000000000095,0.6207319507068403,9.931711211309445,-3.878485709102836,32035.199999999986
44,03/03/2017,161.59,161.6,160.63,160.71,1535914,1224904,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,163.98,160.71,1.4330947863443806,4480,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.023692363768908375,-3.9000000000000057,15.210000000000043,164.2339621825287,163.9140146951935,0.31994748733521305,1.1866428489727368,1.0893313770257134,0.2937099711648724,30.0,0.0,0.0,1.6071000000000002,1607.1000000000001,0.008917272020063347,1433.0947863443805,1267.3282511004427,125000.0,98.63269432482103,0.0,0.0,-210.34629884862093,210.0,0.16948337423663185,0.0,-0.10929584873479806,0.5296355444894745,0.0,0.08333333333333333,0.0,1.0893313770257134,17.429302032411414,0.0,32035.199999999986
45,06/03/2017,160.91,161.29,160.81,160.88,1264538,1640121,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160880,164.09,160.88,1.5126635448706962,4481,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00105780598593741,0.1699999999999875,0.02889999999999575,163.83937839634885,163.82066039687984,0.0187179994690041,1.1240621544336697,1.0602179749625402,0.017654859577027494,30.0,0.0,0.0,1.6088,1608.8,0.009402433769708455,1512.6635448706961,1337.693265715154,125000.0,93.44444141547864,0.0,0.0,0.0,0.0,1.8884656538059335,0.0,-0.11422595548889146,-5.901455168143542,0.0,0.08333333333333333,0.0,1.0602179749625402,16.963487599400644,0.0,32035.199999999986
46,07/03/2017,160.92,161.55,160.84,161.3,955361,1688652,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161300,164.39,161.3,1.5595637210389257,4482,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0026106414719047066,0.4200000000000159,0.17640000000001338,163.5406279967784,163.74310161543738,-0.20247361865898483,1.0728371731129316,1.0357785347809307,-0.19547964343729948,30.0,0.0,0.0,1.6130000000000002,1613.0000000000002,0.009668714947544486,1559.5637210389257,1379.1684834090252,125000.0,90.63432169724857,0.0,0.0,0.0,0.0,2.9346134744797108,0.0,-0.09967114594404446,-9.170667107749097,0.0,0.08333333333333333,0.0,1.0357785347809307,16.572456556494892,0.0,32035.199999999986
47,08/03/2017,161.27,161.29,160.46,160.5,731439,1700160,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160500,164.0,160.5,1.6378021858517546,4483,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.004959702417855039,-0.8000000000000114,0.6400000000000182,163.18290705598093,163.64331387342395,-0.46040681744301537,1.0494405691608821,1.024422065928337,-0.4494307890818343,30.0,0.0,0.0,1.605,1605.0,0.010204374989730558,1637.8021858517545,1448.357079812305,125000.0,86.3046839362286,0.0,0.0,0.0,0.0,4.089742322434041,0.0,-0.08667570305032911,-12.780444757606377,0.0,0.08333333333333333,0.0,1.024422065928337,16.39075305485339,0.0,32035.199999999986
48,09/03/2017,160.53,160.66,159.57,159.99,921291,1680580,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159990,159.99,161.35,1.7832928344257204,4484,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.003177570093457871,-0.5099999999999909,0.2600999999999907,162.80727093174787,163.53090421578014,-0.7236332840322746,1.0067735113684015,1.0033810399685663,-0.7211948952662534,30.0,30.496888800049778,20.0,1.5999,1599.9,0.011146276857464343,1783.2928344257205,1577.0187782328621,125000.0,79.26348229034375,158.5269645806875,159.0,0.0,159.0,4.85982821767347,328.8000000000011,-0.05690739469780655,-15.186963180229592,1.3599999999999852,0.08333333333333333,16.319999999999823,1.0033810399685663,16.05409663949706,1.0165629600016592,32363.999999999985
49,10/03/2017,159.63,159.85,158.87,159.01,941355,1681650,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159010,159.01,160.38,1.999657303968391,4485,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.006125382836427384,-0.9800000000000182,0.9604000000000357,162.36053317507165,163.39179947067922,-1.0312662956075656,1.0042668350782196,1.0021311466460963,-1.0290731897306835,30.0,30.759447107461263,20.0,1.5900999999999998,1590.1,0.012575670108599403,1999.6573039683908,1768.3562999366738,125000.0,70.68711209640068,141.37422419280136,141.0,158.5269645806875,-17.0,5.3732188129900695,328.8000000000011,-0.06298990137247014,-16.791308790593966,1.3700000000000045,0.08333333333333333,16.440000000000055,1.0021311466460963,16.03409834633754,1.0253149035820421,32692.79999999999
50,13/03/2017,159.09,159.68,158.94,159.19,603305,1654368,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159190,159.19,160.56,2.177819092574224,4486,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.001132004276460652,0.18000000000000682,0.032400000000002455,161.98752927212203,163.26251333311984,-1.2749840609978094,0.9517334926415593,0.9755682921464592,-1.3069142070952011,30.0,31.596967888509884,20.0,1.5919,1591.9,0.013680627505334655,2177.8190925742238,1925.9100571049025,125000.0,64.90438093869477,129.80876187738954,130.0,141.37422419280136,-12.0,5.608812542362873,336.00000000000136,-0.07602627702844265,-17.52753919488398,1.3700000000000045,0.08333333333333333,16.440000000000055,0.9755682921464592,15.609092674343348,1.0532322629503295,33028.79999999999
51,14/03/2017,159.03,159.66,158.73,159.56,728154,1657343,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,160.96,2.3053741561796044,4487,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0023242665996607847,0.37000000000000455,0.13690000000000335,161.70193759304885,163.14858984594693,-1.446652252898076,0.907688438985259,0.9527268438462616,-1.5184333917345962,30.0,33.06299198291843,20.0,1.5956000000000001,1595.6000000000001,0.014448321359862149,2305.3741561796046,2038.7107854435837,125000.0,61.31325781592039,122.62651563184076,123.0,129.80876187738954,-7.0,5.546615768917629,350.4000000000019,-0.09445010729621821,-17.33317427786759,1.4000000000000057,0.08333333333333333,16.800000000000068,0.9527268438462616,15.243629501540186,1.1020997327639477,33379.19999999999
52,15/03/2017,159.55,160.45,159.42,160.09,678357,1652588,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160090,160.09,161.55,2.3754019308980463,4488,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0033216344948607812,0.5300000000000011,0.2809000000000012,161.51229787621958,163.05447938914855,-1.5421815129289769,0.8738079828238936,0.9347769695622018,-1.6497855244029493,30.0,35.14207246182511,20.0,1.6009,1600.9,0.014837915740508753,2375.4019308980464,2100.6384249186826,125000.0,59.50571907911227,119.01143815822454,119.0,122.62651563184076,-4.0,5.191077179030599,347.99999999999727,-0.0824524899794504,-16.22211618447062,1.460000000000008,0.08333333333333333,17.520000000000095,0.9347769695622018,14.956431512995229,1.1714024153941702,33727.19999999999
53,16/03/2017,160.23,160.38,159.16,159.72,797754,1672146,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159720,159.72,161.17,2.450139587856342,4489,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0023111999500281533,-0.37000000000000455,0.13690000000000335,161.30143930254667,162.9518800233286,-1.650440720781944,0.8339751188874671,0.9132223819461868,-1.8072714307162032,30.0,35.72514279651354,20.0,1.5972,1597.2,0.015340217805261343,2450.1395878563417,2166.731153038859,125000.0,57.69059065066122,115.38118130132243,115.0,119.01143815822454,-4.0,5.173310711938074,350.4000000000019,-0.08569147740240197,-16.16659597480648,1.4499999999999886,0.08333333333333333,17.399999999999864,0.9132223819461868,14.611558111138988,1.1908380932171179,34077.59999999999
54,17/03/2017,159.33,159.89,159.09,159.82,634353,1674875,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159820,159.82,161.28,2.511795373827426,4490,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0006260956674180029,0.09999999999999432,0.009999999999998864,161.12715232577648,162.85551448414927,-1.7283621583727893,0.7894359232719282,0.88850206711742,-1.9452539530719828,30.0,36.97233941905831,20.0,1.5982,1598.2,0.01571640203871497,2511.795373827426,2221.255194399917,125000.0,56.274488548250474,112.54897709650095,113.0,115.38118130132243,-3.0,5.102207141270029,347.99999999999727,-0.08441448900513787,-15.944397316468843,1.460000000000008,0.08333333333333333,17.520000000000095,0.88850206711742,14.21603307387872,1.2324113139686104,34425.59999999999
55,20/03/2017,159.93,159.96,159.38,159.78,521599,1658666,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159780,159.78,161.23,2.566085994917981,4491,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00025028156676254465,-0.03999999999999204,0.0015999999999993634,160.96866381686158,162.76088326925236,-1.792219452390782,0.7468501976896618,0.8642049512064032,-2.0738361309882563,30.0,37.75146156528756,20.0,1.5978,1597.8000000000002,0.016060120133420834,2566.085994917981,2269.2660018729935,125000.0,55.08389051650544,110.16778103301087,110.0,112.54897709650095,-2.0,5.078508464545499,347.99999999999727,-0.07742192509100572,-15.870338951704685,1.4499999999999886,0.08333333333333333,17.399999999999864,0.8642049512064032,13.82727921930245,1.258382052176252,34773.59999999999
