Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_net_for_var,ret_pct_for_sig,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,target_contracts,trades,carry_pnl_eur,trade_pnl_eur,carry_pnl_usd,trade_pnl_usd,pnl_usd,strategy_ret,tickValue,tickSize,sharpe_usd
2018-06-13,159.8,160.22,159.63,160.07,620454,1754419,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160070,160.07,157.57,1.42509064,378,0.002,,1.1308,,0.21999999999999886,0.001376290272130154,0.356432197658898,0.5970194282089135,160.0408402619743,160.2919594036271,-0.2511191416527936,-0.42062138983678116,-3.1546604237758586,-3.1546604237758586,-0.005065930544878197,0.8902921471856065,1.6007,1600.7,1425.0906400000003,2197.5183346183508,4491595.990747866,56187.3554356205,-8,1,-1979.9999999999898,-219.99999999999886,-3053.1996915959753,-339.24441017733056,-3392.444101773306,-0.000754716981132074,10,0.01,-2.391937416444689
2018-06-14,160.0,160.85,159.45,160.71,953585,1726973,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,160.71,158.23,1.417937704,379,0.002,,1.1308,,0.6400000000000148,0.003998250765290257,0.35930613292058017,0.5994214985472077,160.3085041571846,160.34114065025918,-0.032636493074591044,-0.054446650902062604,-0.40834988176546955,-0.40834988176546955,-0.012613123453592712,0.8822958770456101,1.6071000000000002,1607.1000000000001,1417.9377040000002,2186.4883639167315,4476792.598303764,56144.94988434833,-1,7,-5120.000000000118,-4480.000000000104,-7895.142636854462,-6908.249807247655,-14803.392444102115,-0.0032957978577314783,10,0.01,-2.391937416444689
2018-06-15,160.88,161.52,160.75,161.16,792238,1687653,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161160,161.16,158.66,1.410260023,380,0.002,,1.1308,,0.44999999999998863,0.002800074668657837,0.3508301257356834,0.5923091470977664,160.64910249431074,160.43747704434634,0.21162544996440147,0.3572888431680266,2.6796663237601996,2.6796663237601996,-0.0011434101598809141,0.8750682694216928,1.6116,1611.6,1410.260023,2174.649225905937,4470547.417116409,55959.90747879705,7,8,-449.99999999998863,-3599.999999999909,-693.9090208172531,-5551.272166538025,-6245.181187355278,-0.0013950124001101923,10,0.01,-2.391937416444689
2018-06-18,161.17,161.41,161.02,161.15,456231,1677220,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161150,161.15,158.63,1.357774159,381,0.002,,1.1308,,-0.009999999999990905,-6.205013651028324e-05,0.33187174056078156,0.5760831021309178,160.84946149658646,160.52130327442325,0.32815822216321067,0.5696369515949368,4.272277136962026,4.272277136962026,-0.00016627366119132924,0.84255299968973,1.6115000000000002,1611.5000000000002,1357.774159,2093.7149714726293,4470501.156515022,55881.84271395512,11,4,-69.99999999993634,39.99999999996362,-107.94140323814393,61.68080185036796,-46.26060138777597,-1.0347860579815742e-05,10,0.01,-2.391937416444689
2018-06-19,161.49,161.86,161.46,161.53,721501,1692878,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161530,161.53,159.01,1.272393152,382,0.002,,1.1308,,0.37999999999999545,0.0023580515048091666,0.32173813296290127,0.5672196514251787,161.1216768979519,160.63997347743228,0.481703420519608,0.8492361280313451,6.369270960235088,6.369270960235088,0.010074249531775102,0.7877132124063642,1.6153,1615.3,1272.393152,1962.0557471087127,4472845.026985338,55881.26445643778,18,7,4179.99999999995,-2659.999999999968,6445.643793369237,-4101.773323053151,2343.8704703160856,0.0005242970280636834,10,0.01,-2.391937416444689
2018-06-20,161.43,161.69,161.31,161.51,521727,1690239,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161510,161.51,158.99,1.198633528,383,0.002,,1.1308,,-0.020000000000010232,-0.00012381600941002713,0.30436850415409583,0.5516960251389309,161.27700613877113,160.74232953891084,0.5346765998602905,0.9691507197747989,7.268630398310992,7.268630398310992,-0.0007886177131474802,0.7421419899696613,1.6151,1615.1,1198.6335279999998,1848.3169282960678,4472413.261372385,55910.56283731673,22,4,-360.0000000001842,80.00000000004093,-555.1272166541005,123.36160370091123,-431.76561295318925,-9.653042087268466e-05,10,0.01,-2.391937416444689
2018-06-21,161.31,162.35,161.26,162.15,977018,1686721,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162150,162.15,159.63,1.098648715,384,0.002,,1.1308,,0.6400000000000148,0.0039626029348029945,0.3100566931187403,0.5568273458790798,161.62620368326267,160.9079378284507,0.7182658548119605,1.289925611821404,9.67444208866053,9.67444208866053,0.028802696148345398,0.6775508572309589,1.6215000000000002,1621.5000000000002,1098.648715,1694.1383423284503,4484255.975327666,55905.16576715481,32,10,14080.000000000326,-6400.000000000147,21711.64225134977,-9868.928296068076,11842.713955281695,0.002647947151388173,10,0.01,-2.391937416444689
2018-06-22,162.15,162.24,161.8,162.1,536054,1673223,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162100,162.1,159.58,1.042144104,385,0.002,,1.1308,,-0.05000000000001137,-0.0003083564600678823,0.29343200700421385,0.5416936468191351,161.81572220995758,161.04818043686825,0.7675417730893344,1.4169296198993582,10.626972149245187,10.626972149245187,-0.002983176715591091,0.6429019765576804,1.621,1621.0,1042.144104,1607.007099460293,4482174.248265213,56053.19969159583,37,5,-1600.0000000003638,250.00000000005684,-2467.2320740175232,385.505011565238,-2081.7270624522853,-0.0004642302031609988,10,0.01,-2.391937416444689
2018-06-25,162.34,162.57,162.01,162.23,510179,1657188,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162230,162.23,159.69,1.017758485,386,0.002,,1.1308,,0.12999999999999545,0.0008019740900677697,0.2784843309499319,0.5277161461902904,161.98143332597454,161.1872180325308,0.7942152934437274,1.5050047249404028,11.287535437053021,11.287535437053021,0.00852255631956644,0.627355288787524,1.6222999999999999,1622.3,1017.7584850000002,1569.40398612182,4488989.976869685,56027.17810331517,40,3,4809.999999999832,-389.99999999998636,7417.116422513233,-601.3878180416135,6815.72860447162,0.001520629994942653,10,0.01,-2.391937416444689
2018-06-26,162.05,162.37,161.75,162.09,598315,1676022,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162090,162.09,159.57,0.941054373,387,0.002,,1.1308,,-0.13999999999998636,-0.0008629723232447262,0.26449058333101644,0.51428647982522,162.02485999558473,161.29342767576247,0.731432319822261,1.4222273937102874,10.666705452827156,10.666705452827156,-0.009740830679820822,0.5805752193225986,1.6209,1620.9,941.054373,1451.1247077872015,4480570.547417102,56112.37471087106,41,1,-5599.999999999454,139.99999999998636,-8635.312259058526,215.88280647646317,-8419.429452582062,-0.0018755732349514396,10,0.01,-2.391937416444689
2018-06-27,162.09,162.55,162.01,162.3,607009,1679646,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162300,162.3,159.75,0.924626411,388,0.002,,1.1308,,0.21000000000000796,0.0012955765315565415,0.25257757882663734,0.5025709689453195,162.13491599735084,161.41184794920218,0.7230680481486615,1.4387381938635864,10.790536453976898,10.790536453976898,0.013819533253709056,0.5697020400492914,1.6230000000000002,1623.0000000000002,924.6264110000001,1425.792461063994,4493523.5158056915,56007.13184271378,42,1,8610.000000000326,-210.00000000000796,13276.79259830428,-323.8242097147386,12952.968388589543,0.0028909194156214084,10,0.01,-2.391937416444689
2018-06-28,162.42,162.66,162.18,162.46,512915,1690941,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162460,162.46,159.93,0.931625461,389,0.002,,1.1308,,0.1599999999999966,0.0009858287122612719,0.24030852051168392,0.4902127298547886,162.2649495984105,161.53515995517841,0.7297896432320954,1.4887203019967976,11.165402264975983,11.165402264975983,0.010637620657032356,0.5734491327095901,1.6246,1624.6000000000001,931.6254610000001,1436.5851364687744,4503392.444101759,56169.04394757115,44,2,6719.999999999856,-319.9999999999932,10362.37471087102,-493.44641480338197,9868.928296067637,0.00219625606973109,10,0.01,-2.391937416444689
2018-06-29,162.15,162.65,161.85,162.55,699207,1701640,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162550,162.55,160.01,0.961209655,390,0.002,,1.1308,,0.09000000000000341,0.0005539825187739211,0.22775670859213348,0.4772386285624137,162.3789697590463,161.65455290162802,0.7244168574182765,1.5179342451813633,11.384506838860226,11.384506838860226,0.006185437669875439,0.5913316856351891,1.6255000000000002,1625.5000000000002,961.209655,1482.2045566692368,4509637.625289115,56292.40555127199,43,-1,3960.00000000015,90.00000000000341,6106.3993831922135,138.78180416345938,6245.181187355673,0.001386772586416534,10,0.01,-2.391937416444689
2018-07-02,162.57,162.89,162.42,162.63,460778,1697009,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162630,162.63,160.09,0.987834669,391,0.002,,1.1308,,0.07999999999998408,0.0004921562596122975,0.21579148110066668,0.46453361676058136,162.4793818554278,161.76931138378941,0.7100704716383746,1.5285663857656653,11.46424789324249,11.46424789324249,0.0056029563033440696,0.6074123279837669,1.6263,1626.3000000000002,987.8346690000002,1523.2608619892062,4515065.535851952,56370.47031611394,42,-1,3439.9999999993156,79.99999999998408,5304.5489591354135,123.36160370082358,5427.910562836237,0.0012036245512050984,10,0.01,-2.391937416444689
2018-07-03,162.41,162.81,162.22,162.72,504751,1724820,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162720,162.72,160.19,0.98324429,392,0.002,,1.1308,,0.09000000000000341,0.0005534034311012181,0.20456491455468473,0.4522885302046524,162.5756291132567,161.8811571033436,0.6944720099130848,1.5354623509883143,11.515967632412357,11.515967632412357,0.006344354119115305,0.6042553404621436,1.6272,1627.2,983.2442900000001,1516.1824055512725,4520755.589822654,56438.3191981494,43,1,3780.0000000001432,-90.00000000000341,5828.835774865294,-138.78180416345938,5690.053970701835,0.001260237293461162,10,0.01,-2.391937416444689
2018-07-04,162.6,162.87,162.37,162.55,316426,1714669,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162550,162.55,160.02,1.002664284,393,0.002,,1.1308,,-0.1699999999999875,-0.001044739429695074,0.1950695137679448,0.44166674514609405,162.56537746795402,161.95984450295023,0.6055329650037891,1.3710177903556935,10.282633427667701,10.282633427667701,-0.012031185456673418,0.6168343795755151,1.6255000000000002,1625.5000000000002,1002.664284,1546.1284255975327,4508172.706245168,56509.44487278318,38,-5,-7309.9999999994625,-849.9999999999375,-11272.166538164169,-1310.7170393214149,-12582.883577485583,-0.0027833585177249546,10,0.01,-2.391937416444689
2018-07-05,162.37,162.78,162.06,162.7,608844,1732267,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162700,162.7,160.17,1.025362212,394,0.002,,1.1308,,0.14999999999997726,0.0009227929867732243,0.1857414319426501,0.43097729863955725,162.6192264807724,162.0469216202502,0.5723048605221948,1.3279234482390572,9.959425861792928,9.959425861792928,0.009488742012611675,0.6302164794099571,1.627,1627.0,1025.3622120000002,1581.129085582113,4517656.129529669,56352.1588280646,35,-3,5699.999999999136,449.9999999999318,8789.514263684096,693.9090208171655,9483.423284501261,0.002103606916248768,10,0.01,-2.391937416444689
2018-07-06,162.5,162.93,162.47,162.82,428971,1744581,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162820,162.82,160.29,1.061637572,395,0.002,,1.1308,,0.12000000000000455,0.000737553779963207,0.17647973291872313,0.4200949094177685,162.69953588846343,162.13787201786783,0.561663870595595,1.3369928033025544,10.027446024769159,10.027446024769159,0.007345612190628695,0.6520314285714286,1.6281999999999999,1628.1999999999998,1061.6375719999999,1637.0664178874324,4524132.6137239635,56470.70161912087,35,0,4200.000000000159,-0.0,6476.484194294771,-0.0,6476.484194294771,0.0014335938833328235,10,0.01,-2.391937416444689
2018-07-09,162.67,162.73,162.35,162.61,406314,1744906,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162610,162.61,160.08,1.073915422,396,0.002,,1.1308,,-0.20999999999997954,-0.0012897678417883585,0.16932407167987276,0.4114900626745107,162.66372153307805,162.19341648635395,0.4703050467240928,1.142931723957827,8.571987929683702,8.571987929683702,-0.012933077418015772,0.6604239726954062,1.6261,1626.1000000000001,1073.915422,1655.9991087124133,4510855.821125661,56551.65767154955,29,-6,-7349.999999999283,-1259.9999999998772,-11333.847340014316,-1942.9452582881686,-13276.792598302483,-0.002934660349704894,10,0.01,-2.391937416444689
2018-07-10,162.49,162.57,162.26,162.38,488689,1746617,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,162.38,159.85,1.08558617,397,0.002,,1.1308,,-0.2300000000000182,-0.0014144271570015743,0.16303087861609633,0.40377082437454087,162.55023291984682,162.21536748795936,0.3348654318874651,0.8293452911219791,6.220089683414843,6.220089683414843,-0.012124452517234329,0.66854672373445,1.6238,1623.8,1085.5861699999998,1673.995636083269,4497733.230531982,56385.69776407076,21,-8,-6670.0000000005275,-1840.0000000001455,-10285.273708559025,-2837.316885119731,-13122.590593678757,-0.00290911328449511,10,0.01,-2.391937416444689
2018-07-11,162.59,162.8,162.4,162.53,547378,1740261,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,160.0,1.056936296,398,0.002,,1.1308,,0.15000000000000568,0.0009237590836310705,0.15543461490711824,0.3942519688056335,162.5421397519081,162.2523830776112,0.28975667429691043,0.7349530179258551,5.512147634443913,5.512147634443913,0.005745864346054371,0.6503022801944256,1.6253,1625.3,1056.9362959999999,1629.8169560524286,4503053.199691582,56221.66538164978,19,-2,3150.000000000119,300.00000000001137,4857.363145721079,462.606013878198,5319.969159599276,0.001182811182194112,10,0.01,-2.391937416444689
2018-07-12,162.55,162.82,162.45,162.77,412717,1754701,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162770,162.77,160.24,0.985311626,399,0.002,,1.1308,,0.2400000000000091,0.0014766504645296052,0.15014625734457154,0.3874871060365384,162.63328385114488,162.31327918612752,0.3200046650173647,0.8258459701809784,6.193844776357338,6.193844776357338,0.008139515364957368,0.6053398206057627,1.6277000000000001,1627.7,985.311626,1519.3702791056285,4508604.47185812,56288.16499614477,23,4,4560.000000000173,-960.0000000000364,7031.611410948609,-1480.3392444102335,5551.272166538375,0.001232779609825304,10,0.01,-2.391937416444689
2018-07-13,162.68,163.22,162.66,162.98,452726,1749464,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,160.45,0.964359373,400,0.002,,1.1308,,0.20999999999997954,0.0012901640351414834,0.14441402721783747,0.380018456417366,162.77197031068692,162.39171692893603,0.3802533817508902,1.0006181945364943,7.504636459023707,7.504636459023707,0.007991075769705182,0.5917041189102957,1.6298,1629.8,964.359373,1487.0614849653045,4514433.307632984,56357.5558982265,28,5,4829.999999999529,-1049.9999999998977,7447.9568234379785,-1619.1210485734737,5828.835774864505,0.001292824822236465,10,0.01,-2.391937416444689
2018-07-16,162.97,162.97,162.44,162.47,388742,1734623,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162470,162.47,159.94,0.854117088,401,0.002,,1.1308,,-0.5099999999999909,-0.00312921830899493,0.15066732304389982,0.3881588889152222,162.65118218641214,162.40092670200238,0.2502554844097631,0.6447243424185022,4.835432568138766,4.835432568138766,-0.023483645809927862,0.5257075693974272,1.6247,1624.7,854.1170880000001,1317.0656715497303,4486908.249807232,56430.4163454123,21,-7,-14279.999999999745,-3569.9999999999363,-22020.046260600997,-5505.011565150249,-27525.057825751246,-0.006097123592281672,10,0.01,-2.391937416444689
2018-07-17,162.59,162.9,162.57,162.85,365314,1740173,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162850,162.85,160.32,0.736081517,402,0.002,,1.1308,,0.37999999999999545,0.0023388933341539353,0.15032854882531047,0.3877222573251508,162.73070931184728,162.45375885470798,0.2769504571392929,0.7143011573540832,5.357258680155624,5.357258680155624,0.011309561001370604,0.4519997034080442,1.6285,1628.5,736.081517,1135.0524548959136,4496283.731688497,56086.3531225904,26,5,7979.9999999999045,-1899.9999999999773,12305.319969159453,-2929.838087895108,9375.481881264344,0.002089519410535559,10,0.01,-2.391937416444689
2018-07-18,162.75,163.2,162.75,162.95,429737,1739113,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162950,162.95,160.42,0.609754049,403,0.002,,1.1308,,0.09999999999999432,0.000614062020263928,0.1427432218617801,0.37781373964134773,162.81842558710835,162.5121401659188,0.30628542118955693,0.8106783556371151,6.080087667278363,6.080087667278363,0.003289689088212827,0.37419702301319424,1.6295,1629.5,609.754049,940.252966846569,4498750.963762513,56203.54664610621,36,10,2599.999999999852,-999.9999999999432,4009.252120277336,-1542.0200462605137,2467.2320740168225,0.0005487269534679251,10,0.01,-2.391937416444689
2018-07-19,162.78,163.26,162.7,163.08,457413,1751602,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163080,163.08,160.55,0.535902043,404,0.002,,1.1308,,0.13000000000002387,0.0007977907333538425,0.13594088554492745,0.36870162129414,162.923055352265,162.57894720522245,0.34410814704256154,0.9332970813492613,6.9997281101194595,6.9997281101194595,0.004850637598933659,0.3286129770664704,1.6308000000000002,1630.8000000000002,535.902043,826.3716931380109,4503562.066306847,56234.38704703142,48,12,4680.0000000008595,-1560.0000000002865,7216.653816500941,-2405.55127216698,4811.10254433396,0.0010694307337942115,10,0.01,-2.391937416444689
2018-07-20,163.16,163.39,162.44,162.53,596602,1735680,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,160.0,0.4733223,405,0.002,,1.1308,,-0.5500000000000114,-0.0033725778758891822,0.144944080920878,0.3807152228646472,162.765833211359,162.5731887104904,0.19264450086859597,0.5060068242584705,3.795051181938529,3.795051181938529,-0.023607128161428487,0.29122149756967947,1.6253,1625.3,473.32230000000004,729.8724749421743,4446738.627602143,56294.52582883559,29,-19,-26400.000000000546,-10450.000000000216,-40709.32922128072,-16114.10948342362,-56823.43870470434,-0.012617443230065771,10,0.01,-2.391937416444689
2018-07-23,162.41,162.54,161.97,162.1,570469,1729853,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162100,162.1,159.57,0.398934832,406,0.002,,1.1308,,-0.4300000000000068,-0.0026456654156156167,0.14710386033056058,0.38354121073303266,162.49949992681542,162.5175194504327,-0.01801952361728354,-0.04698197511251585,-0.3523648133438689,-0.3523648133438689,-0.010040435662545937,0.24610415299198027,1.621,1621.0,398.93483200000003,615.1655080956053,4406291.441788727,55584.232845026796,-3,-32,-12470.000000000198,-13760.000000000218,-19228.989976870005,-21218.195836546212,-40447.18581341622,-0.0090959215732513,10,0.01,-2.391937416444689
2018-07-24,162.03,162.33,161.82,162.28,536468,1741016,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162280,162.28,159.75,0.351139573,407,0.002,,1.1308,,0.18000000000000682,0.0011104256631708775,0.14090365166404392,0.375371351682629,162.41169995608925,162.4895759856759,-0.07787602958666184,-0.2074639666494978,-1.5559797498712333,-1.5559797498712333,-0.00039127493153544806,0.21637883473009611,1.6228,1622.8,351.139573,541.4642606013879,4409067.077871997,55078.643022359094,-16,-13,-540.0000000000205,2340.0000000000887,-832.6908249807564,3608.326908249944,2775.636083269188,0.0006299256687711112,10,0.01,-2.391937416444689
2018-07-25,162.34,162.47,161.9,162.37,441496,1742465,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162370,162.37,159.84,0.287039486,408,0.002,,1.1308,,0.09000000000000341,0.0005545969928519856,0.13372507589841998,0.3656843938403989,162.39501997365358,162.4755082226552,-0.08048824900163254,-0.22010304611675943,-1.6507728458756958,-1.6507728458756958,-0.0008629416902171707,0.17678110857917104,1.6237000000000001,1623.7,287.039486,442.62064148033926,4407540.478026199,55113.33847339996,-21,-5,-1440.0000000000546,450.00000000001705,-2220.50886661535,693.909020817297,-1526.5998457980531,-0.0003462410117232453,10,0.01,-2.391937416444689
