Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,usdjpy,assetClass
19/02/2010,108.71,109.3,108.52,109.01,107280,124966,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,136263,109.01,109.07,0.8579805747635431,5190,0.002,,0.006938181,,fx
22/02/2010,109.14,109.88,108.81,109.67,81624,124393,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137088,109.67,109.73,0.87487008559647,5191,0.002,,0.006938181,,fx
23/02/2010,109.67,111.24,109.54,110.89,143091,120262,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138613,110.89,110.95,0.8499288205520051,5192,0.002,,0.006938181,,fx
24/02/2010,110.84,111.41,110.68,110.94,92445,120703,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138675,110.94,111,0.8142651083471558,5193,0.002,,0.006938181,,fx
25/02/2010,110.9,112.62,110.73,112.19,153814,127191,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,140238,112.19,112.25,0.8526063961005829,5194,0.002,,0.006938181,,fx
26/02/2010,112.16,112.69,111.74,112.53,95681,124875,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,140663,112.53,112.59,0.9069331103624121,5195,0.002,,0.006938181,,fx
01/03/2010,112.45,112.6,111.76,112.3,78836,126906,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,140375,112.3,112.35,0.942120480620706,5196,0.002,,0.006938181,,fx
02/03/2010,112.16,112.94,111.88,112.8,97724,128966,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,141000,112.8,112.85,1.0013845415248857,5197,0.002,,0.006938181,,fx
03/03/2010,112.66,113.23,112.36,113.14,110262,130515,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,141425,113.14,113.19,1.080470267987523,5198,0.002,,0.006938181,,fx
04/03/2010,113,113.46,112.03,112.24,119847,128034,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,140300,112.24,112.29,1.1006903894094722,5199,0.002,,0.006938181,,fx
05/03/2010,112.22,112.24,110.38,110.68,147211,123121,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138350,110.68,110.74,1.1025784930508913,5200,0.002,,0.006938181,,fx
08/03/2010,110.63,110.92,110.27,110.71,85566,108829,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138388,110.71,110.77,1.0926115503714235,5201,0.002,,0.006938181,,fx
09/03/2010,110.73,111.58,110.71,111.17,121165,89659,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138963,111.17,111.23,1.0864877664620614,5202,0.002,,0.006938181,,fx
10/03/2010,111.2,111.24,110.09,110.47,117156,72566,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138088,110.47,110.53,1.0645755022566783,5203,0.002,,0.006938181,,fx
11/03/2010,110.5,110.91,110.29,110.44,67388,90630,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138050,110.38,110.44,1.0614654963799048,5204,0.002,,0.006938181,,fx
12/03/2010,110.41,110.96,109.84,110.53,115729,92251,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138163,110.47,110.53,1.0509714553711813,5205,0.002,,0.006938181,,fx
15/03/2010,110.38,110.74,110.18,110.6,71154,90196,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138250,110.26,110.6,1.0434358309634273,5206,0.002,,0.006938181,,fx
16/03/2010,110.56,111.21,110.27,110.85,125051,95724,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138563,110.85,110.94,1.0397376271628969,5207,0.002,,0.006938181,,fx
17/03/2010,110.85,111.14,110.28,110.94,95061,97709,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138675,110.94,111.04,1.0393151591336451,5208,0.002,,0.006938181,,fx
18/03/2010,110.76,111.48,110.17,110.8,125964,97744,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138500,110.8,110.89,1.037311910663802,5209,0.002,,0.006938181,,fx
19/03/2010,110.71,110.77,110.28,110.57,76693,96254,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138213,110.57,110.66,1.0375495168930393,5210,0.002,,0.006938181,,fx
22/03/2010,110.57,111.39,110.22,111.01,90370,100340,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138763,111.01,111.1,1.0367598564783347,5211,0.002,,0.006938181,,fx
23/03/2010,111.06,111.08,110.57,110.65,69763,96487,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138313,110.65,110.74,1.0389422505630301,5212,0.002,,0.006938181,,fx
24/03/2010,110.61,110.74,108.27,108.63,182041,103457,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,135788,108.63,108.72,1.1148726384681629,5213,0.002,,0.006938181,,fx
25/03/2010,108.56,109.04,107.62,107.82,137179,103479,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134775,107.82,107.91,1.2479106538550537,5214,0.002,,0.006938181,,fx
26/03/2010,107.92,108.38,107.69,108.13,89269,105210,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,135163,108.13,108.21,1.3130720975400678,5215,0.002,,0.006938181,,fx
29/03/2010,108.21,108.34,107.81,108.09,63976,106981,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,135113,108.09,108.18,1.4058749351696462,5216,0.002,,0.006938181,,fx
30/03/2010,108.1,108.59,107.54,107.78,96187,108888,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134725,107.78,107.87,1.526735296857828,5217,0.002,,0.006938181,,fx
31/03/2010,107.78,107.86,106.83,107.03,151553,110220,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,133788,107.03,107.12,1.6866609024948844,5218,0.002,,0.006938181,,fx
01/04/2010,107.06,107.24,106.37,107.03,103683,111444,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,133788,107.03,107.12,1.7822090225349028,5219,0.002,,0.006938181,,fx
02/04/2010,106.59,106.95,105.58,106.62,29142,111833,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,133275,106.62,106.7,1.8612055233113722,5220,0.002,,0.006938181,,fx
05/04/2010,105.65,106.33,105.65,106.14,51813,112432,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,132675,106.14,106.23,1.955094030135475,5221,0.002,,0.006938181,,fx
06/04/2010,106.04,106.81,105.99,106.53,101211,123047,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,133163,106.53,106.62,1.9556818930161721,5222,0.002,,0.006938181,,fx
07/04/2010,106.68,107.4,106.12,107.28,112985,127287,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134100,107.28,107.36,1.8553244999203247,5223,0.002,,0.006938181,,fx
08/04/2010,107.25,107.77,107.01,107.1,106292,129898,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,133875,107.1,107.18,1.8010621866011634,5224,0.002,,0.006938181,,fx
09/04/2010,107.1,107.45,106.67,107.27,91277,128854,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134088,107.27,107.35,1.8058522457105588,5225,0.002,,0.006938181,,fx
12/04/2010,107.42,107.6,106.87,107.37,70676,129166,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134213,107.37,107.45,1.7950928481106045,5226,0.002,,0.006938181,,fx
13/04/2010,107.35,108.07,107.09,107.38,125095,130802,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134225,107.38,107.46,1.7490384977670288,5227,0.002,,0.006938181,,fx
14/04/2010,107.36,107.78,106.73,107.42,121501,129319,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134275,107.42,107.51,1.725365854924047,5228,0.002,,0.006938181,,fx
15/04/2010,107.28,107.74,106.97,107.45,99942,127972,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134313,107.45,107.54,1.6929730259726812,5229,0.002,,0.006938181,,fx
16/04/2010,107.46,108.87,107.42,108.59,185166,132437,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,135738,108.59,108.67,1.6367491153720177,5230,0.002,,0.006938181,,fx
19/04/2010,108.77,109.23,108.19,108.25,98585,129022,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,135313,108.25,108.34,1.5690148713989505,5231,0.002,,0.006938181,,fx
20/04/2010,108.25,108.28,107.11,107.34,96198,133314,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134175,107.34,107.43,1.4831478910314495,5232,0.002,,0.006938181,,fx
21/04/2010,107.34,107.65,107.05,107.53,91010,131497,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134413,107.53,107.62,1.3660169593887457,5233,0.002,,0.006938181,,fx
22/04/2010,107.38,107.88,106.85,107.16,151444,135140,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,133950,107.16,107.25,1.2427178548129798,5234,0.002,,0.006938181,,fx
23/04/2010,107.06,107.2,106,106.39,126095,143059,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,132988,106.39,106.49,1.1378322957877425,5235,0.002,,0.006938181,,fx
26/04/2010,106.34,106.5,106.01,106.32,81922,139523,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,132900,106.32,106.42,0.934277795949486,5236,0.002,,0.006938181,,fx
27/04/2010,106.38,107.79,106.38,107.44,179823,136637,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134300,107.44,107.54,0.6635314612015006,5237,0.002,,0.006938181,,fx
28/04/2010,107.42,107.58,106.05,106.09,163210,140135,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,132613,106.09,106.21,0.6559598564984819,5238,0.002,,0.006938181,,fx
29/04/2010,106.27,106.6,106.13,106.4,72257,139073,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,133000,106.4,106.51,0.6670152422077742,5239,0.002,,0.006938181,,fx
30/04/2010,106.33,106.7,105.76,106.51,128667,145293,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,133138,106.51,106.63,0.6519488732542464,5240,0.002,,0.006938181,,fx
03/05/2010,106.5,106.6,105.52,105.76,79871,146627,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,132200,105.76,105.88,0.6766185533007462,5241,0.002,,0.006938181,,fx
04/05/2010,105.79,106.06,105.32,105.97,125580,145694,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,132463,105.97,106.09,0.6916111624345819,5242,0.002,,0.006938181,,fx
05/05/2010,105.68,106.96,105.32,106.8,180925,144513,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,133500,106.8,106.93,0.6923756206020772,5243,0.002,,0.006938181,,fx
06/05/2010,106.5,113.75,106.45,112.49,372501,144644,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,140613,112.49,112.67,1.30428141135422,5244,0.002,,0.006938181,,fx
07/05/2010,110.19,111.23,107.27,109.41,370925,142458,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,136763,109.41,109.59,1.3716355201015245,5245,0.002,,0.006938181,,fx
10/05/2010,108,109.16,106.94,107.38,161283,142392,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134225,107.38,107.49,1.3503614331001128,5246,0.002,,0.006938181,,fx
11/05/2010,107.19,108.48,107.1,107.81,119166,143209,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134763,107.81,107.94,1.342407290406878,5247,0.002,,0.006938181,,fx
12/05/2010,107.93,108.21,107.23,107.32,100603,139957,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134150,107.32,107.44,1.342286606257224,5248,0.002,,0.006938181,,fx
13/05/2010,107.3,108.03,106.81,107.74,111990,138906,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134675,107.74,107.86,1.3424693665049523,5249,0.002,,0.006938181,,fx
14/05/2010,107.87,108.96,107.43,108.48,137104,139233,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,135600,108.48,108.62,1.3584181977595187,5250,0.002,,0.006938181,,fx
17/05/2010,108.35,109.03,107.91,108.11,133258,137709,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,135138,108.11,108.26,1.3641532172026078,5251,0.002,,0.006938181,,fx
18/05/2010,108,108.62,107.59,108.4,130724,138341,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,135500,108.4,108.54,1.3755704271334979,5252,0.002,,0.006938181,,fx
19/05/2010,108.73,109.98,108.54,109.25,202909,139975,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,136563,109.25,109.4,1.4168570852433382,5253,0.002,,0.006938181,,fx
20/05/2010,108.98,112.46,108.87,111.06,296914,146568,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138825,111.06,111.22,1.5744681641761695,5254,0.002,,0.006938181,,fx
21/05/2010,112.03,112.12,110.56,111.41,221907,141476,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,139263,111.41,111.6,1.7297676144512293,5255,0.002,,0.006938181,,fx
24/05/2010,110.93,111.47,110.39,110.57,126339,137266,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138213,110.57,110.77,1.811164634520464,5256,0.002,,0.006938181,,fx
25/05/2010,110.79,112.09,110.76,110.99,172240,135133,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138738,110.99,111.24,1.9033997653333377,5257,0.002,,0.006938181,,fx
26/05/2010,110.73,111.36,110.31,111.08,145295,132466,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138850,111.08,111.29,1.9887116432515712,5258,0.002,,0.006938181,,fx
27/05/2010,111.15,111.27,109.76,110.11,140891,127159,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137638,110.11,110.28,2.0085394361752162,5259,0.002,,0.006938181,,fx
28/05/2010,109.99,110.4,109.41,110.11,125796,126447,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137638,110.11,110.28,1.9933566330867853,5260,0.002,,0.006938181,,fx
31/05/2010,109.99,110.4,109.41,110.17,125796,126447,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137713,110.17,110.33,1.9647923554422855,5261,0.002,,0.006938181,,fx
01/06/2010,109.99,110.47,109.16,109.63,171285,127331,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137038,109.63,109.8,1.9562655750190099,5262,0.002,,0.006938181,,fx
02/06/2010,109.94,109.94,108.28,108.49,131956,126556,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,135613,108.49,108.66,1.8769589766439947,5263,0.002,,0.006938181,,fx
03/06/2010,108.49,108.67,107.75,107.9,113269,126209,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,134875,107.9,108.05,1.8181652840169622,5264,0.002,,0.006938181,,fx
04/06/2010,108,109.42,107.67,109.38,178406,122376,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,136725,109.38,109.55,1.749081949672789,5265,0.002,,0.006938181,,fx
07/06/2010,108.79,109.93,108.6,109.05,169681,109097,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,136313,109.05,109.22,1.6108876435073058,5266,0.002,,0.006938181,,fx
08/06/2010,109.35,110.09,108.78,109.53,173336,96738,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,136913,109.53,109.7,1.4677298797818845,5267,0.002,,0.006938181,,fx
09/06/2010,109.24,109.83,109.09,109.75,121911,76289,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137188,109.75,109.91,1.3733448219600795,5268,0.002,,0.006938181,,fx
10/06/2010,109.68,110.22,109.46,109.77,110495,77303,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137213,109.61,109.77,1.2195217641919645,5269,0.002,,0.006938181,,fx
11/06/2010,109.56,109.84,109.12,109.36,125770,81178,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,136700,109.2,109.36,1.2194021759334428,5270,0.002,,0.006938181,,fx
14/06/2010,109.15,109.56,108.72,109.41,102393,79446,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,136763,108.78,109.41,1.1509167360577788,5271,0.002,,0.006938181,,fx
15/06/2010,109.29,109.96,109.22,109.63,116232,82079,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137038,109.63,109.83,1.1030336954680482,5272,0.002,,0.006938181,,fx
16/06/2010,109.45,109.93,109.06,109.51,112696,82980,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,136888,109.51,109.71,1.0082248426506397,5273,0.002,,0.006938181,,fx
17/06/2010,109.57,110.64,109.5,110.29,154182,93347,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137863,110.29,110.49,0.9438232532301354,5274,0.002,,0.006938181,,fx
18/06/2010,110.12,110.71,110.08,110.37,87781,88659,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137963,110.37,110.57,0.9209855228709752,5275,0.002,,0.006938181,,fx
21/06/2010,110.64,110.9,109.44,110.05,129339,83972,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,137563,110.05,110.26,0.8581031406565283,5276,0.002,,0.006938181,,fx
22/06/2010,109.99,110.85,109.9,110.64,111354,91221,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,138300,110.64,110.83,0.8207896604315091,5277,0.002,,0.006938181,,fx
23/06/2010,110.65,111.6,110.53,111.47,115414,97019,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,139338,111.47,111.68,0.8663184556912533,5278,0.002,,0.006938181,,fx
24/06/2010,111.35,112.23,111.28,111.83,133882,103774,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,139788,111.83,112.04,0.918114008899737,5279,0.002,,0.006938181,,fx
25/06/2010,111.72,112.4,111.52,112.01,113865,107294,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,140013,112.01,112.21,0.9627218359100146,5280,0.002,,0.006938181,,fx
28/06/2010,112.08,112.43,111.9,112.01,85488,111450,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,140013,112.01,112.21,1.035807575439548,5281,0.002,,0.006938181,,fx
29/06/2010,112.01,113.41,111.96,113.13,156408,120205,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,141413,113.13,113.34,1.18933286622009,5282,0.002,,0.006938181,,fx
30/06/2010,113.04,113.31,112.79,113.15,132460,120799,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,141438,113.15,113.36,1.3190590080323554,5283,0.002,,0.006938181,,fx
01/07/2010,113.28,115.12,113.05,114.44,207851,127970,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143050,114.44,114.65,1.5595317673385114,5284,0.002,,0.006938181,,fx
02/07/2010,114.11,114.65,113.5,114.44,141663,127819,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143050,114.44,114.65,1.7498187525201945,5285,0.002,,0.006938181,,fx
05/07/2010,114.11,114.65,113.5,114.1,141663,127819,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,142625,114.1,114.3,1.8797514906687387,5286,0.002,,0.006938181,,fx
06/07/2010,114.1,114.59,113.76,114.48,143510,134821,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143100,114.48,114.68,2.003037859520225,5287,0.002,,0.006938181,,fx
07/07/2010,114.34,115.02,114.02,114.48,126508,134953,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143100,114.48,114.67,2.0519818062882664,5288,0.002,,0.006938181,,fx
08/07/2010,114.06,114.17,112.88,113.21,143645,126411,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,141513,113.21,113.39,1.9685114511574666,5289,0.002,,0.006938181,,fx
09/07/2010,113.17,113.25,112.82,113.01,84687,126445,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,141263,113.01,113.18,1.9455421695090775,5290,0.002,,0.006938181,,fx
12/07/2010,112.84,113.23,112.25,113.05,90750,129726,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,141313,113.05,113.23,1.8939027606166685,5291,0.002,,0.006938181,,fx
13/07/2010,112.91,113.7,112.61,113,117868,133327,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,141250,113,113.18,1.8530625101899436,5292,0.002,,0.006938181,,fx
14/07/2010,112.81,113.64,112.31,113.41,127216,129802,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,141763,113.41,113.58,1.8234628229474463,5293,0.002,,0.006938181,,fx
15/07/2010,113.21,114.72,113.19,114.41,154771,135010,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143013,114.41,114.57,1.8221051927202652,5294,0.002,,0.006938181,,fx
16/07/2010,114.52,116,114.35,115.42,153264,132832,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,144275,115.42,115.58,1.832220874604963,5295,0.002,,0.006938181,,fx
19/07/2010,115.59,115.71,114.72,115.36,96024,128572,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,144200,115.36,115.52,1.8087979433880566,5296,0.002,,0.006938181,,fx
20/07/2010,115.29,115.43,114.24,114.73,117850,126996,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143413,114.73,114.88,1.737124060050082,5297,0.002,,0.006938181,,fx
21/07/2010,114.44,115.19,114.41,115.04,121293,129984,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143800,115.04,115.18,1.6394595654274524,5298,0.002,,0.006938181,,fx
22/07/2010,115.02,115.88,114.72,114.98,130064,127822,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143725,114.98,115.12,1.5712927798487866,5299,0.002,,0.006938181,,fx
23/07/2010,114.97,115.36,114.33,114.47,131600,124634,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143088,114.47,114.62,1.464276044104484,5300,0.002,,0.006938181,,fx
26/07/2010,114.32,115.27,114.06,115.17,102289,125848,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143963,115.17,115.31,1.319401000456253,5301,0.002,,0.006938181,,fx
27/07/2010,115.05,115.22,113.7,113.87,127285,123909,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,142338,113.87,114.01,1.1601282975049094,5302,0.002,,0.006938181,,fx
28/07/2010,113.86,114.67,113.53,114.43,118637,120555,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143038,114.43,114.55,1.060605644591013,5303,0.002,,0.006938181,,fx
29/07/2010,114.48,115.57,114.29,115.06,121890,128540,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,143825,115.06,115.17,0.9917790412544845,5304,0.002,,0.006938181,,fx
30/07/2010,115.14,116.4,115.07,115.85,150407,132031,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,144813,115.85,115.96,0.9621027318699811,5305,0.002,,0.006938181,,fx
02/08/2010,115.73,115.89,115.12,115.64,84968,130197,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,144550,115.64,115.75,0.8909953235969861,5306,0.002,,0.006938181,,fx
03/08/2010,115.76,116.77,115.45,116.47,100904,133135,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,145588,116.47,116.58,0.9514231445603183,5307,0.002,,0.006938181,,fx
04/08/2010,116.58,117.23,115.79,115.96,114747,128394,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,144950,115.96,116.06,0.955352988867669,5308,0.002,,0.006938181,,fx
05/08/2010,115.89,116.71,115.7,116.5,87377,131444,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,145625,116.5,116.6,1.0288572949337516,5309,0.002,,0.006938181,,fx
06/08/2010,116.53,117.66,116.07,117.08,132070,133509,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,146350,117.08,117.18,1.1351560832495275,5310,0.002,,0.006938181,,fx
09/08/2010,117.12,117.27,116.38,116.48,65507,129722,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,145600,116.48,116.59,1.1759367896865964,5311,0.002,,0.006938181,,fx
10/08/2010,116.42,117.45,116,117.28,104497,135957,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,146600,117.28,117.38,1.2677541822734257,5312,0.002,,0.006938181,,fx
11/08/2010,117.21,118.05,117.04,117.36,140514,136895,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,146700,117.36,117.46,1.3491925980644022,5313,0.002,,0.006938181,,fx
12/08/2010,117.31,117.76,116.32,116.46,128351,134711,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,145575,116.46,116.58,1.3167240915766854,5314,0.002,,0.006938181,,fx
13/08/2010,116.46,116.9,115.79,116,93452,132908,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,145000,116,116.11,1.2412927401188616,5315,0.002,,0.006938181,,fx
16/08/2010,116.02,117.39,115.97,117.25,90989,138067,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,146563,117.25,117.37,1.202159584527697,5316,0.002,,0.006938181,,fx
17/08/2010,117.18,117.52,116.73,116.9,96154,136231,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,146125,116.9,117.02,1.1129904162533564,5317,0.002,,0.006938181,,fx
18/08/2010,116.86,117.41,116.73,117.03,79434,135579,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,146288,117.03,117.14,1.0407729499456142,5318,0.002,,0.006938181,,fx
19/08/2010,117.11,117.82,116.4,117.23,161646,136908,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,146538,117.23,117.34,1.035748199775652,5319,0.002,,0.006938181,,fx
20/08/2010,117.24,117.4,116.54,116.63,107559,132719,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,145788,116.63,116.74,1.039635032117124,5320,0.002,,0.006938181,,fx
23/08/2010,116.86,117.54,116.73,117.29,77487,133861,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,146613,117.29,117.41,1.0638878387022341,5321,0.002,,0.006938181,,fx
24/08/2010,117.49,119.66,117.39,118.74,212060,137235,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,148425,118.74,118.87,1.1554931126313641,5322,0.002,,0.006938181,,fx
25/08/2010,118.91,119.02,117.89,118.04,143155,133236,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,147550,118.04,118.17,1.1846790001255731,5323,0.002,,0.006938181,,fx
26/08/2010,118.23,118.61,117.83,118.58,105741,136338,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,148225,118.58,118.7,1.2320001352834902,5324,0.002,,0.006938181,,fx
27/08/2010,118.4,118.67,117.02,117.15,181268,129747,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,146438,117.15,117.27,1.1654505566540403,5325,0.002,,0.006938181,,fx
