date,asset,y,er_te,signal_up,position,ret_fwd_1w,strat_ret,turnover
2013-01-26,ndx,1.0,-0.005543260606895429,0,-1.0,0.0041968769446736,-0.0041968769446736,0.04787512385392978
2013-01-26,dax,0.0,-0.0014840467455696446,0,-0.49824568428195093,-0.0231381304901198,0.011528473659054812,0.5017543157180491
2013-01-26,sx5e,0.0,-0.0014257303814481407,0,-0.288039377023753,-0.0294382453654503,0.008479373855736688,0.711960622976247
2013-02-02,spx,1.0,0.0007086355525868185,1,0.3137016291657308,0.0012253529477643,0.00038439521601669156,1.0280066064836826
2013-02-02,ndx,0.0,0.00044156393113013297,1,0.1437143311263711,-0.0039235325483866,-0.0005638678558439266,1.143714331126371
2013-02-02,dax,0.0,-0.006321622320350705,0,-1.0,-0.0076619089561874,0.0076619089561874,0.5017543157180491
2013-02-02,sx5e,0.0,-0.004051016342757683,0,-0.4935725216246645,-0.0057179789377637,0.00282223728290875,0.2055331446009115
2013-02-09,spx,0.0,-0.004843676815198269,0,-1.0,-0.0027569598431362,0.0027569598431362,1.3137016291657309
2013-02-09,ndx,0.0,-0.004656256719564509,0,-1.0,-0.0099071498587534,0.0099071498587534,1.143714331126371
2013-02-09,dax,1.0,-0.0049910790665101444,0,-0.8532073481348162,0.0090076920949599,-0.007685429085155684,0.14679265186518375
2013-02-09,sx5e,1.0,-0.0040062376400874875,0,-0.4843585976508068,0.0056552694569564,-0.0027391783835088415,0.009213923973857674
2013-02-16,spx,1.0,0.0014876223598323944,1,0.5561570820071828,0.0017154922143045,0.0009540831441136315,1.5561570820071828
2013-02-16,ndx,1.0,0.0023361544104396805,1,0.5386756834687153,0.0038249649286883,0.0020604155972050358,1.5386756834687154
2013-02-16,dax,1.0,9.686351086482701e-05,1,0.0,0.0060363538595467,0.0,0.8532073481348162
2013-02-16,sx5e,0.0,0.0006059815265745372,1,0.07322864572205384,-0.0050569380810251,-0.00037031272717374985,0.5575872433728606
2013-02-23,spx,1.0,0.015343879320613573,1,1.0,0.0217230931366092,0.0217230931366092,0.44384291799281717
2013-02-23,ndx,1.0,0.014924785232157881,1,1.0,0.0205113274497317,0.0205113274497317,0.4613243165312847
2013-02-23,dax,1.0,0.018160988360794033,1,1.0,0.0361058929757556,0.0361058929757556,1.0
2013-02-23,sx5e,1.0,0.020301622236502646,1,1.0,0.0428126492786855,0.0428126492786855,0.9267713542779461
2013-03-02,spx,1.0,-7.081671944952461e-05,0,0.0,0.0061372632447556,0.0,1.0
2013-03-02,ndx,0.0,-7.081671944952461e-05,0,0.0,-0.001676111136867,-0.0,1.0
2013-03-02,dax,1.0,-0.0020004363132779977,0,-0.32920251379893056,0.0070594392766767,-0.0023239851558928735,1.3292025137989305
2013-03-02,sx5e,0.0,-0.00022828305374577164,0,0.0,-0.001121380250515,-0.0,1.0
2013-03-09,spx,0.0,-0.0026097699746062343,0,-0.7942020533585279,-0.0024412122765425,0.0019388158027141,0.7942020533585279
2013-03-09,ndx,1.0,-0.002296444963198561,0,-0.5623548705281003,0.0005001053793478,-0.0002812366958535385,0.5623548705281003
2013-03-09,dax,0.0,-0.004185291330776829,0,-1.0,-0.0163499257104136,0.0163499257104136,0.6707974862010695
2013-03-09,sx5e,0.0,-0.002250131581058006,0,-0.2702270623076559,-0.0161608675872796,0.004367103772453581,0.2702270623076559
2013-03-16,spx,1.0,0.0020248152711805347,1,0.5009214918580991,0.0079003654721914,0.003957462858554332,1.295123545216627
2013-03-16,ndx,1.0,0.002180763431692456,1,0.5414419946440394,0.0063838675240377,0.0034564939657582778,1.1037968651721397
2013-03-16,dax,0.0,0.00016951057044252763,1,0.0,-0.0146675346179855,-0.0,1.0
2013-03-16,sx5e,0.0,0.002346830619117508,1,0.18935405681248674,-0.0214977980139241,-0.004070695266471949,0.45958111912014266
2013-03-23,spx,0.0,0.008549791450772786,1,1.0,-0.010138988905104,-0.010138988905104,0.4990785081419009
2013-03-23,ndx,0.0,0.012417307029447435,1,1.0,-0.0166531260975844,-0.0166531260975844,0.4585580053559606
2013-03-23,dax,0.0,0.012972897035995001,1,1.0,-0.0175182257023774,-0.0175182257023774,1.0
2013-03-23,sx5e,0.0,0.012714102546521418,1,0.9506612504161014,-0.0147636069847028,-0.014035189076729453,0.7613071936036147
2013-03-30,spx,1.0,-0.009683906391519722,0,-1.0,0.0228999278945198,-0.0228999278945198,2.0
2013-03-30,ndx,1.0,-0.008706402059963475,0,-1.0,0.0305691350229999,-0.0305691350229999,2.0
2013-03-30,dax,1.0,-0.00772587040028369,0,-1.0,0.0112315978456014,-0.0112315978456014,2.0
2013-03-30,sx5e,1.0,0.011938922182901573,1,1.0,0.0186401472954571,0.0186401472954571,0.04933874958389861
2013-04-06,spx,0.0,-0.004129591040758743,0,-0.9231889047260878,-0.0211473707398431,0.019523018031152268,0.07681109527391217
2013-04-06,ndx,0.0,-0.004096532403609834,0,-0.6087626209900923,-0.0266131742564275,0.016201105713208853,0.39123737900990774
2013-04-06,dax,0.0,-0.002818620358522103,0,-0.7889257521331204,-0.0367744942716181,0.02901234555255144,0.21107424786687956
2013-04-06,sx5e,0.0,-0.004119159259665239,0,-0.4483145439878534,-0.0221418888386805,0.00992653079774279,1.4483145439878533
2013-04-13,spx,1.0,0.007128083502320057,1,0.9924185461550065,0.0173541231313294,0.017222553647788894,1.9156074508810943
2013-04-13,ndx,1.0,0.007058367894261711,1,0.6908427079494379,0.0216115319047927,0.014930169224042663,1.2996053289395302
2013-04-13,dax,1.0,0.0089971608179388,1,1.0,0.0475605767323148,0.0475605767323148,1.7889257521331206
2013-04-13,sx5e,1.0,0.011657625895387972,1,1.0,0.0420439894996815,0.0420439894996815,1.4483145439878533
2013-04-20,spx,1.0,0.006196257249781932,1,0.8663433829328718,0.0203382546263526,0.017619912315944442,0.12607516322213463
2013-04-20,ndx,1.0,0.006330864129613823,1,0.6144730262272725,0.0366267096160954,0.02250612509854968,0.0763696817221654
2013-04-20,dax,1.0,0.011741342444383488,1,0.619146198296913,0.039352456121493,0.02436492360126847,0.380853801703087
2013-04-20,sx5e,1.0,0.009506301349010432,1,0.7289369398985117,0.0299057549479584,0.02179940949711957,0.2710630601014883
2013-04-27,spx,1.0,-0.011507231579612552,0,-1.0,0.01194236939582,-0.01194236939582,1.8663433829328717
2013-04-27,ndx,1.0,-0.013679099023535653,0,-1.0,0.0123718412410556,-0.0123718412410556,1.6144730262272726
2013-04-27,dax,1.0,-0.018206295393187313,0,-0.9126285128371416,0.0192433414714323,-0.017562022109090553,1.5317747111340547
2013-04-27,sx5e,1.0,-0.013126572400665237,0,-1.0,0.0078011926127481,-0.0078011926127481,1.7289369398985117
2013-05-04,spx,1.0,0.0032889570781385064,1,0.5418226424683608,0.0206708698047377,0.01119994529972243,1.5418226424683608
2013-05-04,ndx,1.0,0.0038180841582317127,1,0.4071195620463763,0.0160817438326479,0.006547192506089626,1.4071195620463763
2013-05-04,dax,1.0,-0.0008236009241305731,0,-0.04140107563040303,0.0144239538375496,-0.0005971672037178331,0.8712274372067386
2013-05-04,sx5e,1.0,0.0037360771123883304,1,0.330982775186309,0.011758412201462,0.0038918319022244493,1.330982775186309
2013-05-11,spx,0.0,0.0013248110747243965,1,0.6043702552180884,-0.0107168344857778,-0.00647693599329954,0.06254761274972764
2013-05-11,ndx,0.0,0.0017514371593241626,1,0.44069886769361954,-0.0125257514130262,-0.005520084464732402,0.03357930564724326
2013-05-11,dax,0.0,0.0004487309474671365,1,0.09627235097183726,-0.0110359609430816,-0.0010624579052238398,0.1376734266022403
2013-05-11,sx5e,0.0,0.0021988739928559798,1,0.32922995833552465,-0.0190561357563369,-0.0062738507810949,0.0017528168507843223
