Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days,Standard Cost,Instrument_Weights,Exchange rate
24/06/2014,12.6,13.2,12.45,13.1,80066,202126,UX1 Index,Future,CBF,USD,0.05,50,1000,13100,13.1,13.95,0.6458198923357029,2212,,0.0004,,1
25/06/2014,13.05,13.35,12.5,12.65,76264,194365,UX1 Index,Future,CBF,USD,0.05,50,1000,12650,12.65,13.6,0.6264449962578609,2213,,0.0004,,1
26/06/2014,12.65,13.1,12.45,12.75,69532,188829,UX1 Index,Future,CBF,USD,0.05,50,1000,12750,12.75,13.6,0.6013872850916084,2214,,0.0004,,1
27/06/2014,12.75,12.95,12.5,12.65,42617,182934,UX1 Index,Future,CBF,USD,0.05,50,1000,12650,12.65,13.5,0.5727710421013508,2215,,0.0004,,1
30/06/2014,12.65,12.7,12.3,12.45,49874,174872,UX1 Index,Future,CBF,USD,0.05,50,1000,12450,12.45,13.35,0.5545493666060877,2216,,0.0004,,1
01/07/2014,12.45,12.5,11.95,12.1,63643,170229,UX1 Index,Future,CBF,USD,0.05,50,1000,12100,12.1,13.05,0.5719265687159713,2217,,0.0004,,1
02/07/2014,12.1,12.15,11.8,11.95,43448,166505,UX1 Index,Future,CBF,USD,0.05,50,1000,11950,11.95,12.9,0.592536918683754,2218,,0.0004,,1
03/07/2014,11.91,12,11.65,11.95,38839,166505,UX1 Index,Future,CBF,USD,0.05,50,1000,11950,11.95,12.9,0.612147857958557,2219,,0.0004,,1
04/07/2014,11.91,12,11.65,11.8,38839,159109,UX1 Index,Future,CBF,USD,0.05,50,1000,11800,11.8,12.8,0.6350000000025693,2220,,0.0004,,1
07/07/2014,11.75,12.2,11.7,12.15,49349,157352,UX1 Index,Future,CBF,USD,0.05,50,1000,12150,12.15,13.05,0.6385726270388297,2221,,0.0004,,1
08/07/2014,12.15,12.75,12.1,12.4,88326,147940,UX1 Index,Future,CBF,USD,0.05,50,1000,12400,12.4,13.1,0.6289872812730637,2222,,0.0004,,1
09/07/2014,13.1,13.1,12.75,12.85,78354,138152,UX1 Index,Future,CBF,USD,0.05,50,1000,12850,12.25,12.85,0.6205374015077173,2223,,0.0004,,1
10/07/2014,12.85,13.59,12.83,13.35,105914,148912,UX1 Index,Future,CBF,USD,0.05,50,1000,13350,13,13.35,0.6358589990477007,2224,,0.0004,,1
11/07/2014,13.32,13.4,13.05,13.2,63832,153292,UX1 Index,Future,CBF,USD,0.05,50,1000,13200,12.65,13.2,0.6273090679002921,2225,,0.0004,,1
14/07/2014,13.15,13.19,12.65,12.75,59594,160567,UX1 Index,Future,CBF,USD,0.05,50,1000,12750,12.05,12.75,0.6174409553443916,2226,,0.0004,,1
15/07/2014,12.73,13.25,12.6,13,84716,169287,UX1 Index,Future,CBF,USD,0.05,50,1000,13000,12.2,13,0.6013318551376214,2227,,0.0004,,1
16/07/2014,13,13,12.55,12.7,81288,174159,UX1 Index,Future,CBF,USD,0.05,50,1000,12700,12.7,13.6,0.5986094998716482,2228,,0.0004,,1
17/07/2014,12.7,14.3,12.65,13.7,194574,181456,UX1 Index,Future,CBF,USD,0.05,50,1000,13700,13.7,14.25,0.561968267197169,2229,,0.0004,,1
18/07/2014,13.7,14.67,12.85,13,104380,176272,UX1 Index,Future,CBF,USD,0.05,50,1000,13000,13,13.7,0.5230121094868924,2230,,0.0004,,1
21/07/2014,13,13.6,12.95,13.4,83751,167704,UX1 Index,Future,CBF,USD,0.05,50,1000,13400,13.4,13.95,0.4949158177608921,2231,,0.0004,,1
22/07/2014,13.35,13.4,12.8,13,61636,158526,UX1 Index,Future,CBF,USD,0.05,50,1000,13000,13,13.7,0.4755961171728976,2232,,0.0004,,1
23/07/2014,13,13.2,12.85,13.05,63514,161925,UX1 Index,Future,CBF,USD,0.05,50,1000,13050,13.05,13.85,0.480234317810865,2233,,0.0004,,1
24/07/2014,13.05,13.24,12.85,13.2,52491,156833,UX1 Index,Future,CBF,USD,0.05,50,1000,13200,13.2,14.05,0.4892426119386951,2234,,0.0004,,1
25/07/2014,13.2,13.5,13.14,13.5,69818,156261,UX1 Index,Future,CBF,USD,0.05,50,1000,13500,13.5,14.3,0.5113299652246007,2235,,0.0004,,1
28/07/2014,13.5,13.75,13.23,13.35,68232,153336,UX1 Index,Future,CBF,USD,0.05,50,1000,13350,13.35,14.15,0.522812904715047,2236,,0.0004,,1
29/07/2014,13.35,13.5,13,13.45,65891,148133,UX1 Index,Future,CBF,USD,0.05,50,1000,13450,13.45,14.2,0.535708253937329,2237,,0.0004,,1
30/07/2014,13.4,13.65,13.05,13.55,93462,143402,UX1 Index,Future,CBF,USD,0.05,50,1000,13550,13.55,14.3,0.5541510022878007,2238,,0.0004,,1
31/07/2014,13.55,15.2,13.5,15.2,165166,140863,UX1 Index,Future,CBF,USD,0.05,50,1000,15200,15.2,15.5,0.7257869292498218,2239,,0.0004,,1
01/08/2014,15.15,16.15,14.48,16.05,237709,137173,UX1 Index,Future,CBF,USD,0.05,50,1000,16050,16.05,16.1,0.9511747123092177,2240,,0.0004,,1
04/08/2014,16,16.05,14.45,14.95,117818,124788,UX1 Index,Future,CBF,USD,0.05,50,1000,14950,14.95,15.35,1.0112615883158855,2241,,0.0004,,1
05/08/2014,14.9,16.4,14.75,16.15,155756,117770,UX1 Index,Future,CBF,USD,0.05,50,1000,16150,16.15,16.2,1.1458184847536421,2242,,0.0004,,1
06/08/2014,16.17,16.57,15.7,16.3,116483,113412,UX1 Index,Future,CBF,USD,0.05,50,1000,16300,16.2,16.3,1.2504999000412178,2243,,0.0004,,1
07/08/2014,16.24,16.9,15.8,16.65,136139,115967,UX1 Index,Future,CBF,USD,0.05,50,1000,16650,16.65,16.65,1.3536740129500855,2244,,0.0004,,1
08/08/2014,16.6,17.75,15.9,16.15,100215,119770,UX1 Index,Future,CBF,USD,0.05,50,1000,16150,16,16.15,1.3775642755735031,2245,,0.0004,,1
11/08/2014,16.15,16.25,15,15.3,73323,120816,UX1 Index,Future,CBF,USD,0.05,50,1000,15300,14.8,15.3,1.356441422744205,2246,,0.0004,,1
12/08/2014,15.3,15.5,15.05,15.15,67807,125646,UX1 Index,Future,CBF,USD,0.05,50,1000,15150,14.65,15.15,1.3318908864228702,2247,,0.0004,,1
13/08/2014,15.15,15.15,14.35,14.4,66149,131790,UX1 Index,Future,CBF,USD,0.05,50,1000,14400,13.55,14.4,1.3062350477624431,2248,,0.0004,,1
14/08/2014,14.36,14.5,13.85,13.9,61079,141719,UX1 Index,Future,CBF,USD,0.05,50,1000,13900,12.95,13.9,1.2962670763913897,2249,,0.0004,,1
15/08/2014,13.9,14.75,13.65,13.9,124232,153402,UX1 Index,Future,CBF,USD,0.05,50,1000,13900,13.25,13.9,1.281194104472962,2250,,0.0004,,1
18/08/2014,13.85,13.85,13.35,13.4,70110,154659,UX1 Index,Future,CBF,USD,0.05,50,1000,13400,12.55,13.4,1.2562609866861274,2251,,0.0004,,1
19/08/2014,13.4,13.5,13.25,13.5,64709,168858,UX1 Index,Future,CBF,USD,0.05,50,1000,13500,12.2,13.5,1.2392975160695936,2252,,0.0004,,1
20/08/2014,13.45,13.75,13.4,13.5,69374,174277,UX1 Index,Future,CBF,USD,0.05,50,1000,13500,13.5,14.2,1.2068105347027722,2253,,0.0004,,1
21/08/2014,13.5,13.7,13.35,13.4,45927,169616,UX1 Index,Future,CBF,USD,0.05,50,1000,13400,13.4,14.15,1.2145746855050097,2254,,0.0004,,1
22/08/2014,13.37,13.75,13.34,13.5,69829,172204,UX1 Index,Future,CBF,USD,0.05,50,1000,13500,13.5,14.25,1.1963242314145397,2255,,0.0004,,1
25/08/2014,13.5,13.5,13.2,13.35,39761,175555,UX1 Index,Future,CBF,USD,0.05,50,1000,13350,13.35,14.15,1.197960071678625,2256,,0.0004,,1
26/08/2014,13.3,13.5,13.25,13.45,41440,178516,UX1 Index,Future,CBF,USD,0.05,50,1000,13450,13.45,14.35,1.180649538743929,2257,,0.0004,,1
27/08/2014,13.4,13.62,13.35,13.55,28482,179801,UX1 Index,Future,CBF,USD,0.05,50,1000,13550,13.55,14.45,1.162117320527313,2258,,0.0004,,1
28/08/2014,13.54,14.25,13.5,13.6,40527,177057,UX1 Index,Future,CBF,USD,0.05,50,1000,13600,13.6,14.45,1.148266809878949,2259,,0.0004,,1
29/08/2014,13.6,13.85,13.45,13.6,36711,177057,UX1 Index,Future,CBF,USD,0.05,50,1000,13600,13.6,14.45,1.1452874457254145,2260,,0.0004,,1
01/09/2014,13.6,13.85,13.45,13.8,36711,172454,UX1 Index,Future,CBF,USD,0.05,50,1000,13800,13.8,14.55,1.1320151647995889,2261,,0.0004,,1
02/09/2014,13.75,13.87,13.55,13.75,39085,166881,UX1 Index,Future,CBF,USD,0.05,50,1000,13750,13.75,14.65,1.1231911383803905,2262,,0.0004,,1
03/09/2014,13.7,13.75,13.4,13.5,45971,162319,UX1 Index,Future,CBF,USD,0.05,50,1000,13500,13.5,14.5,1.1248147995720175,2263,,0.0004,,1
04/09/2014,13.5,13.76,13.2,13.55,63166,158444,UX1 Index,Future,CBF,USD,0.05,50,1000,13550,13.55,14.45,1.124325723861307,2264,,0.0004,,1
05/09/2014,13.5,13.8,13.15,13.2,51271,152727,UX1 Index,Future,CBF,USD,0.05,50,1000,13200,13.2,14.2,1.0869490941788742,2265,,0.0004,,1
08/09/2014,13.2,13.5,13.2,13.35,35214,149216,UX1 Index,Future,CBF,USD,0.05,50,1000,13350,13.35,14.25,1.0892772833410944,2266,,0.0004,,1
09/09/2014,13.35,14,13.25,13.85,61922,141223,UX1 Index,Future,CBF,USD,0.05,50,1000,13850,13.85,14.55,1.0079393169579411,2267,,0.0004,,1
10/09/2014,14.55,14.85,14.35,14.5,62403,132319,UX1 Index,Future,CBF,USD,0.05,50,1000,14500,13.7,14.5,0.9000787002644021,2268,,0.0004,,1
11/09/2014,14.45,14.8,14.4,14.5,60954,139076,UX1 Index,Future,CBF,USD,0.05,50,1000,14500,13.55,14.5,0.7202892937352832,2269,,0.0004,,1
12/09/2014,14.45,15,14.4,14.8,93788,143436,UX1 Index,Future,CBF,USD,0.05,50,1000,14800,14.05,14.8,0.5824660219014361,2270,,0.0004,,1
15/09/2014,14.85,15.25,14.8,15.2,77245,160692,UX1 Index,Future,CBF,USD,0.05,50,1000,15200,14.4,15.2,0.572363520852804,2271,,0.0004,,1
16/09/2014,15.2,15.35,14.3,14.4,100735,164229,UX1 Index,Future,CBF,USD,0.05,50,1000,14400,13.05,14.4,0.518386921134228,2272,,0.0004,,1
17/09/2014,14.35,14.5,13.95,14.25,95344,174727,UX1 Index,Future,CBF,USD,0.05,50,1000,14250,14.25,14.95,0.5122011323718697,2273,,0.0004,,1
18/09/2014,14.25,14.3,14,14.05,46181,182341,UX1 Index,Future,CBF,USD,0.05,50,1000,14050,14.05,14.8,0.5141497836263518,2274,,0.0004,,1
19/09/2014,14.05,14.3,13.79,14.15,70296,187574,UX1 Index,Future,CBF,USD,0.05,50,1000,14150,14.15,14.95,0.5182261411163621,2275,,0.0004,,1
22/09/2014,14.15,14.9,14.1,14.9,89528,181871,UX1 Index,Future,CBF,USD,0.05,50,1000,14900,14.9,15.45,0.5523208608556655,2276,,0.0004,,1
23/09/2014,14.85,15.4,14.7,15.4,98330,182087,UX1 Index,Future,CBF,USD,0.05,50,1000,15400,15.4,15.9,0.6229165273156543,2277,,0.0004,,1
24/09/2014,15.35,15.5,14.55,14.65,71061,172625,UX1 Index,Future,CBF,USD,0.05,50,1000,14650,14.65,15.35,0.6296493733311564,2278,,0.0004,,1
25/09/2014,14.6,16.08,14.6,15.8,160048,172625,UX1 Index,Future,CBF,USD,0.05,50,1000,15800,15.8,16.1,0.710533836869363,2279,,0.0004,,1
26/09/2014,15.75,15.85,15,15.35,99873,154293,UX1 Index,Future,CBF,USD,0.05,50,1000,15350,15.35,15.85,0.7404953297194272,2280,,0.0004,,1
29/09/2014,15.3,16.35,15.3,16.25,101622,143510,UX1 Index,Future,CBF,USD,0.05,50,1000,16250,16.25,16.55,0.8271336046872512,2281,,0.0004,,1
30/09/2014,16.25,16.43,15.75,16.3,85650,135672,UX1 Index,Future,CBF,USD,0.05,50,1000,16300,16.3,16.65,0.8989577298198744,2282,,0.0004,,1
01/10/2014,16.25,17.15,16.14,16.9,112041,128071,UX1 Index,Future,CBF,USD,0.05,50,1000,16900,16.9,17.05,1.0084352565581693,2283,,0.0004,,1
02/10/2014,16.9,17.3,16.1,16.55,106165,126636,UX1 Index,Future,CBF,USD,0.05,50,1000,16550,16.55,16.8,1.064412983762811,2284,,0.0004,,1
03/10/2014,16.5,16.65,15.05,15.2,92380,119083,UX1 Index,Future,CBF,USD,0.05,50,1000,15200,15.2,15.8,1.0458369853867457,2285,,0.0004,,1
06/10/2014,15.2,15.75,14.68,15.75,68983,114093,UX1 Index,Future,CBF,USD,0.05,50,1000,15750,15.75,16.2,1.0466135867658226,2286,,0.0004,,1
07/10/2014,15.7,17.1,15.65,17.1,97442,104350,UX1 Index,Future,CBF,USD,0.05,50,1000,17100,17.1,17.2,1.1180600759065344,2287,,0.0004,,1
08/10/2014,17.05,17.34,15.15,15.25,105257,101979,UX1 Index,Future,CBF,USD,0.05,50,1000,15250,15.25,15.7,1.0783552290422567,2288,,0.0004,,1
09/10/2014,15.7,17.05,15.6,17,164461,103592,UX1 Index,Future,CBF,USD,0.05,50,1000,17000,17.2,17,1.1044342443091617,2289,,0.0004,,1
10/10/2014,17,18.8,16.55,18.65,195380,116372,UX1 Index,Future,CBF,USD,0.05,50,1000,18650,19.8,18.65,1.2345309500653963,2290,,0.0004,,1
13/10/2014,18.55,21,18,20.85,191270,130087,UX1 Index,Future,CBF,USD,0.05,50,1000,20850,22.75,20.85,1.5859749892950101,2291,,0.0004,,1
14/10/2014,20.75,21,19,19.75,210400,130756,UX1 Index,Future,CBF,USD,0.05,50,1000,19750,20.9,19.75,1.7366154822918989,2292,,0.0004,,1
15/10/2014,19.8,22.69,19.5,22.1,313391,142376,UX1 Index,Future,CBF,USD,0.05,50,1000,22100,23.95,22.1,2.1070279226126063,2293,,0.0004,,1
16/10/2014,21.7,23.5,20.4,21.05,187983,147352,UX1 Index,Future,CBF,USD,0.05,50,1000,21050,22.3,21.05,2.2859498390535915,2294,,0.0004,,1
17/10/2014,21.05,21.1,19.18,19.95,124539,159158,UX1 Index,Future,CBF,USD,0.05,50,1000,19950,21,19.95,2.3603972123357604,2295,,0.0004,,1
20/10/2014,19.9,20.2,18.25,18.3,99483,165411,UX1 Index,Future,CBF,USD,0.05,50,1000,18300,18.5,18.3,2.361272608856448,2296,,0.0004,,1
21/10/2014,18.35,18.83,16.9,16.95,108402,175809,UX1 Index,Future,CBF,USD,0.05,50,1000,16950,16.35,16.95,2.307933780101959,2297,,0.0004,,1
22/10/2014,17,18.6,16.75,18.1,139708,182207,UX1 Index,Future,CBF,USD,0.05,50,1000,18100,18.1,18.05,2.251641993450339,2298,,0.0004,,1
23/10/2014,18.1,18.2,16.9,17.3,143300,172961,UX1 Index,Future,CBF,USD,0.05,50,1000,17300,17.3,17.3,2.163180528759059,2299,,0.0004,,1
24/10/2014,17.3,18.4,16.9,16.95,104259,180105,UX1 Index,Future,CBF,USD,0.05,50,1000,16950,16.95,17.05,2.0701408969767328,2300,,0.0004,,1
27/10/2014,16.95,17.83,16.7,16.95,82886,156702,UX1 Index,Future,CBF,USD,0.05,50,1000,16950,16.95,16.85,2.0111211632658073,2301,,0.0004,,1
28/10/2014,16.95,16.95,15.65,15.7,87014,149465,UX1 Index,Future,CBF,USD,0.05,50,1000,15700,15.7,15.9,1.9997020611420122,2302,,0.0004,,1
29/10/2014,15.7,16.62,15.67,16.3,109067,154168,UX1 Index,Future,CBF,USD,0.05,50,1000,16300,16.3,16.3,1.9316400630903259,2303,,0.0004,,1
30/10/2014,16.3,16.9,15.75,16.15,81116,152438,UX1 Index,Future,CBF,USD,0.05,50,1000,16150,16.15,16.3,1.920388415573508,2304,,0.0004,,1
31/10/2014,16.1,16.15,15.2,15.8,63800,146721,UX1 Index,Future,CBF,USD,0.05,50,1000,15800,15.8,16.05,1.9017272850408717,2305,,0.0004,,1
03/11/2014,15.7,16.15,15.5,15.95,45204,143521,UX1 Index,Future,CBF,USD,0.05,50,1000,15950,15.95,16.25,1.9107764564880236,2306,,0.0004,,1
04/11/2014,15.95,16.5,15.7,15.85,55543,139748,UX1 Index,Future,CBF,USD,0.05,50,1000,15850,15.85,16.25,1.924367861576609,2307,,0.0004,,1
05/11/2014,15.83,15.85,15.2,15.3,47237,131347,UX1 Index,Future,CBF,USD,0.05,50,1000,15300,15.3,15.9,1.9697017540740218,2308,,0.0004,,1
06/11/2014,15.3,15.7,14.85,14.9,58523,130949,UX1 Index,Future,CBF,USD,0.05,50,1000,14900,14.9,15.45,2.025931884344163,2309,,0.0004,,1
07/11/2014,15.5,15.85,15.43,15.5,49995,128783,UX1 Index,Future,CBF,USD,0.05,50,1000,15500,14.8,15.5,2.0136658114002652,2310,,0.0004,,1
10/11/2014,14.85,14.95,13.8,14,61606,128783,UX1 Index,Future,CBF,USD,0.05,50,1000,14000,14,14.95,2.09974601638761,2311,,0.0004,,1
11/11/2014,14.95,15.27,14.75,14.85,39691,125116,UX1 Index,Future,CBF,USD,0.05,50,1000,14850,14.1,14.85,2.1547466981841867,2312,,0.0004,,1
12/11/2014,14.85,15.4,14.83,15.2,50124,135149,UX1 Index,Future,CBF,USD,0.05,50,1000,15200,14.4,15.2,2.1566331785143684,2313,,0.0004,,1
13/11/2014,15.15,15.75,14.95,15.55,64229,143306,UX1 Index,Future,CBF,USD,0.05,50,1000,15550,14.7,15.55,2.1809248802596723,2314,,0.0004,,1
14/11/2014,15.5,15.68,15.25,15.3,54852,149158,UX1 Index,Future,CBF,USD,0.05,50,1000,15300,14.35,15.3,2.185783612346465,2315,,0.0004,,1
17/11/2014,15.3,15.75,15.15,15.35,58042,157350,UX1 Index,Future,CBF,USD,0.05,50,1000,15350,14.35,15.35,2.053225105373431,2316,,0.0004,,1
18/11/2014,15.32,15.4,14.85,15.3,64569,170539,UX1 Index,Future,CBF,USD,0.05,50,1000,15300,14,15.3,1.9749746833826605,2317,,0.0004,,1
19/11/2014,15.25,15.6,15.15,15.5,58100,177644,UX1 Index,Future,CBF,USD,0.05,50,1000,15500,14.55,15.5,1.6156190763922333,2318,,0.0004,,1
20/11/2014,15.45,15.85,15.1,15.15,46625,168790,UX1 Index,Future,CBF,USD,0.05,50,1000,15150,15.15,16.05,1.2953860428468966,2319,,0.0004,,1
21/11/2014,15.15,15.25,14.7,14.95,54756,165424,UX1 Index,Future,CBF,USD,0.05,50,1000,14950,14.95,16.05,1.0334529500671923,2320,,0.0004,,1
24/11/2014,14.95,14.96,14.5,14.55,43203,163726,UX1 Index,Future,CBF,USD,0.05,50,1000,14550,14.55,15.85,0.9360288457107576,2321,,0.0004,,1
25/11/2014,14.55,14.72,14.4,14.45,48519,165432,UX1 Index,Future,CBF,USD,0.05,50,1000,14450,14.45,15.8,0.9344695465000277,2322,,0.0004,,1
26/11/2014,14.4,14.6,14.15,14.45,38532,165432,UX1 Index,Future,CBF,USD,0.05,50,1000,14450,14.45,15.8,0.8103497187445248,2323,,0.0004,,1
27/11/2014,14.4,14.6,14.15,14.2,38532,165286,UX1 Index,Future,CBF,USD,0.05,50,1000,14200,14.2,15.65,0.7572868236910124,2324,,0.0004,,1
28/11/2014,14.17,14.9,14.1,14.85,53492,162837,UX1 Index,Future,CBF,USD,0.05,50,1000,14850,14.85,15.95,0.6875196966895131,2325,,0.0004,,1
01/12/2014,14.85,15.6,14.8,15.6,70897,148069,UX1 Index,Future,CBF,USD,0.05,50,1000,15600,15.6,16.65,0.5982752989519552,2326,,0.0004,,1
02/12/2014,15.55,15.62,14.2,14.25,65644,139787,UX1 Index,Future,CBF,USD,0.05,50,1000,14250,14.25,15.55,0.6204836823017428,2327,,0.0004,,1
03/12/2014,14.25,14.4,14.03,14.25,43085,139608,UX1 Index,Future,CBF,USD,0.05,50,1000,14250,14.25,15.65,0.6000486091443594,2328,,0.0004,,1
04/12/2014,14.24,14.6,13.85,13.95,64350,133391,UX1 Index,Future,CBF,USD,0.05,50,1000,13950,13.95,15.45,0.5991313156029306,2329,,0.0004,,1
05/12/2014,13.95,14,13.4,13.6,59295,129544,UX1 Index,Future,CBF,USD,0.05,50,1000,13600,13.6,15.35,0.6370962773941232,2330,,0.0004,,1
08/12/2014,13.6,14.7,13.5,14.7,73774,125035,UX1 Index,Future,CBF,USD,0.05,50,1000,14700,14.7,16.15,0.6002221810875201,2331,,0.0004,,1
09/12/2014,16.1,16.85,15.85,16.15,107260,119490,UX1 Index,Future,CBF,USD,0.05,50,1000,16150,14.9,16.15,0.6233511583926489,2332,,0.0004,,1
10/12/2014,16.1,17.8,16.03,17.75,149965,120479,UX1 Index,Future,CBF,USD,0.05,50,1000,17750,17.4,17.75,0.8459560666307897,2333,,0.0004,,1
11/12/2014,17.6,19.16,16.6,19.15,148649,124177,UX1 Index,Future,CBF,USD,0.05,50,1000,19150,19.1,19.15,1.1885460305219153,2334,,0.0004,,1
12/12/2014,18.95,19.75,18.3,19.15,203691,147077,UX1 Index,Future,CBF,USD,0.05,50,1000,19150,19.6,19.15,1.433329457360044,2335,,0.0004,,1
15/12/2014,19.15,19.58,18,18.75,162134,155288,UX1 Index,Future,CBF,USD,0.05,50,1000,18750,19.6,18.75,1.564320938938895,2336,,0.0004,,1
16/12/2014,18.7,20.25,17.7,20.1,176834,148728,UX1 Index,Future,CBF,USD,0.05,50,1000,20100,23.1,20.1,1.8096546631892574,2337,,0.0004,,1
17/12/2014,20.1,20.2,17.55,17.65,167737,138806,UX1 Index,Future,CBF,USD,0.05,50,1000,17650,22.3,17.65,1.8480575387874891,2338,,0.0004,,1
18/12/2014,17.65,17.7,16.59,17.2,128713,140739,UX1 Index,Future,CBF,USD,0.05,50,1000,17200,17.2,17.6,1.8686269468969077,2339,,0.0004,,1
19/12/2014,17.15,17.29,16.35,16.55,109156,143066,UX1 Index,Future,CBF,USD,0.05,50,1000,16550,16.55,17.15,1.8699643490369673,2340,,0.0004,,1
22/12/2014,16.55,16.7,16,16.425,63833,143557,UX1 Index,Future,CBF,USD,0.05,50,1000,16425,16.425,17.025,1.8691018342158998,2341,,0.0004,,1
23/12/2014,16.35,16.5,15.895,15.925,60062,139810,UX1 Index,Future,CBF,USD,0.05,50,1000,15925,15.925,16.725,1.8642888501166432,2342,,0.0004,,1
24/12/2014,15.95,16.25,15.8,15.925,26972,139810,UX1 Index,Future,CBF,USD,0.05,50,1000,15925,15.925,16.725,1.8617604795826714,2343,,0.0004,,1
25/12/2014,15.95,16.25,15.8,16.225,26972,150871,UX1 Index,Future,CBF,USD,0.05,50,1000,16225,16.225,16.925,1.8540215299008507,2344,,0.0004,,1
26/12/2014,16.2,16.25,15.8,15.825,29897,143459,UX1 Index,Future,CBF,USD,0.05,50,1000,15825,15.825,16.525,1.8409972388181042,2345,,0.0004,,1
29/12/2014,15.8,16.45,15.8,16.075,46797,138156,UX1 Index,Future,CBF,USD,0.05,50,1000,16075,16.075,16.725,1.813770818856636,2346,,0.0004,,1
30/12/2014,16.05,16.65,15.95,16.425,46374,135537,UX1 Index,Future,CBF,USD,0.05,50,1000,16425,16.425,17.025,1.7804347549599198,2347,,0.0004,,1
31/12/2014,16.45,18.42,16.25,16.425,76641,135537,UX1 Index,Future,CBF,USD,0.05,50,1000,16425,16.425,17.025,1.7427361150412801,2348,,0.0004,,1
01/01/2015,16.45,18.42,16.25,18.025,76641,127066,UX1 Index,Future,CBF,USD,0.05,50,1000,18025,18.025,18.225,1.7199067319680865,2349,,0.0004,,1
02/01/2015,17.85,18.9,17.07,17.825,104309,115502,UX1 Index,Future,CBF,USD,0.05,50,1000,17825,17.825,18.225,1.7084087381739532,2350,,0.0004,,1
05/01/2015,17.85,19.55,17.55,19.125,109069,111108,UX1 Index,Future,CBF,USD,0.05,50,1000,19125,19.125,19.2,1.770553703412887,2351,,0.0004,,1
06/01/2015,19.05,20.55,18.7,19.875,131882,104506,UX1 Index,Future,CBF,USD,0.05,50,1000,19875,19.875,19.675,1.803733396782641,2352,,0.0004,,1
07/01/2015,19.8,19.8,18.64,18.85,92173,98057,UX1 Index,Future,CBF,USD,0.05,50,1000,18850,18.85,18.725,1.7537352992975708,2353,,0.0004,,1
08/01/2015,18.9,18.9,17.5,17.675,81471,94922,UX1 Index,Future,CBF,USD,0.05,50,1000,17675,17.675,17.775,1.62816998498385,2354,,0.0004,,1
09/01/2015,17.75,18.7,17.53,18.675,96928,90973,UX1 Index,Future,CBF,USD,0.05,50,1000,18675,18.625,18.675,1.4613015032277232,2355,,0.0004,,1
12/01/2015,18.7,19.7,18.2,19.375,86666,99033,UX1 Index,Future,CBF,USD,0.05,50,1000,19375,19.575,19.375,1.3910989360941348,2356,,0.0004,,1
13/01/2015,19.35,20.25,18.65,19.725,102758,102447,UX1 Index,Future,CBF,USD,0.05,50,1000,19725,20.175,19.725,1.414565598809592,2357,,0.0004,,1
14/01/2015,19.7,20.83,19.55,19.875,125716,105760,UX1 Index,Future,CBF,USD,0.05,50,1000,19875,20.575,19.875,1.474751391478868,2358,,0.0004,,1
15/01/2015,19.9,20.8,19.25,20.775,106266,115340,UX1 Index,Future,CBF,USD,0.05,50,1000,20775,21.475,20.775,1.5663472635409361,2359,,0.0004,,1
16/01/2015,20.75,21.35,20.05,20.775,76205,115340,UX1 Index,Future,CBF,USD,0.05,50,1000,20775,21.475,20.775,1.6502102138825123,2360,,0.0004,,1
19/01/2015,20.75,21.35,20.05,20.125,76205,124942,UX1 Index,Future,CBF,USD,0.05,50,1000,20125,20.625,20.125,1.6983558225537299,2361,,0.0004,,1
20/01/2015,20.2,20.84,19.45,20.125,89758,130231,UX1 Index,Future,CBF,USD,0.05,50,1000,20125,20.175,20.125,1.6996151525180112,2362,,0.0004,,1
21/01/2015,20.1,20.65,18.85,18.875,98947,138942,UX1 Index,Future,CBF,USD,0.05,50,1000,18875,20.6,18.875,1.7049822824110166,2363,,0.0004,,1
22/01/2015,18.9,19.35,17.78,17.875,102787,134118,UX1 Index,Future,CBF,USD,0.05,50,1000,17875,17.875,18.125,1.6953213805457286,2364,,0.0004,,1
23/01/2015,17.9,18.5,17.6,18.375,74434,137420,UX1 Index,Future,CBF,USD,0.05,50,1000,18375,18.375,18.525,1.6632160112270828,2365,,0.0004,,1
26/01/2015,18.6,19.2,17.2,17.225,66105,135221,UX1 Index,Future,CBF,USD,0.05,50,1000,17225,17.225,17.625,1.634937562518965,2366,,0.0004,,1
27/01/2015,17.3,18.75,17.16,17.875,90598,134541,UX1 Index,Future,CBF,USD,0.05,50,1000,17875,17.875,18.075,1.5649068129877384,2367,,0.0004,,1
28/01/2015,17.85,20.5,17.48,20.475,119804,125904,UX1 Index,Future,CBF,USD,0.05,50,1000,20475,20.475,20.125,1.5393789332071794,2368,,0.0004,,1
29/01/2015,20.3,20.85,19.05,19.075,108319,120076,UX1 Index,Future,CBF,USD,0.05,50,1000,19075,19.075,18.875,1.4677448688386048,2369,,0.0004,,1
30/01/2015,19.1,21.7,18.98,21.025,98399,112939,UX1 Index,Future,CBF,USD,0.05,50,1000,21025,21.025,20.25,1.423835781730235,2370,,0.0004,,1
02/02/2015,21,21.88,19.8,19.975,92211,106722,UX1 Index,Future,CBF,USD,0.05,50,1000,19975,19.975,19.625,1.3202020047459866,2371,,0.0004,,1
